timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
59784000,59704000,1.2417027,1.3076873,-2.8716516,-1.1695652,0.21171625,1.1784844,2.1096814,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59792000,59712000,1.2417157,1.3076878,-2.8716388,-1.1695522,0.21172921,1.1784974,2.1096942,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59800000,59720000,1.2417158,1.3076885,-2.8716383,-1.1695518,0.2117295,1.1784977,2.1096945,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59808000,59728000,1.2417388,1.3076891,-2.8716154,-1.1695288,0.21175241,1.1785206,2.1097174,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59816000,59736000,1.2417296,1.3076899,-2.8716247,-1.1695381,0.21174322,1.1785114,2.1097083,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59824000,59744000,1.2417332,1.3076904,-2.8716211,-1.1695344,0.21174684,1.1785151,2.109712,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59832000,59752000,1.2417256,1.3076911,-2.8716288,-1.1695423,0.2117391,1.1785073,2.1097043,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59840000,59760000,1.2417191,1.3076918,-2.8716352,-1.1695487,0.2117326,1.1785009,2.1096978,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59848000,59768000,1.2417192,1.307692,-2.8716352,-1.1695486,0.21173272,1.178501,2.1096978,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59856000,59776000,1.2417208,1.307693,-2.8716335,-1.1695471,0.2117343,1.1785026,2.1096995,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59864000,59784000,1.2417394,1.3076935,-2.871615,-1.1695284,0.21175294,1.1785212,2.109718,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59872000,59792000,1.2417576,1.3076941,-2.8715968,-1.1695102,0.2117711,1.1785393,2.1097364,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59880000,59800000,1.2417716,1.3076948,-2.8715827,-1.1694962,0.21178515,1.1785533,2.1097503,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59888000,59808000,1.2417843,1.3076954,-2.87157,-1.1694834,0.21179788,1.1785661,2.1097631,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59896000,59816000,1.2417916,1.307696,-2.8715625,-1.169476,0.21180525,1.1785735,2.1097703,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59904000,59824000,1.2417904,1.3076967,-2.871564,-1.1694773,0.21180402,1.1785722,2.109769,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59912000,59832000,1.241789,1.3076973,-2.8715653,-1.1694788,0.21180256,1.1785707,2.1097677,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59920000,59840000,1.2417896,1.3076978,-2.8715649,-1.1694783,0.211803,1.1785712,2.1097682,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59928000,59848000,1.2418007,1.3076986,-2.8715537,-1.1694672,0.21181421,1.1785824,2.1097794,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59936000,59856000,1.2418022,1.307699,-2.8715522,-1.1694657,0.21181573,1.178584,2.1097808,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59944000,59864000,1.2418272,1.3076998,-2.871527,-1.1694405,0.2118409,1.1786091,2.109806,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59952000,59872000,1.2418227,1.3077004,-2.8715315,-1.169445,0.21183634,1.1786046,2.1098013,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59960000,59880000,1.2418134,1.3077011,-2.8715408,-1.1694543,0.21182694,1.1785952,2.1097922,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59968000,59888000,1.2418132,1.3077016,-2.8715413,-1.1694548,0.2118266,1.1785948,2.1097918,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59976000,59896000,1.2418197,1.3077023,-2.8715346,-1.1694481,0.21183324,1.1786015,2.1097984,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59984000,59904000,1.2418374,1.3077029,-2.871517,-1.1694304,0.21185094,1.1786191,2.109816,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
59992000,59912000,1.2418498,1.3077035,-2.8715045,-1.169418,0.21186332,1.1786315,2.1098285,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
60000000,59920000,1.2418437,1.3077042,-2.8715105,-1.1694239,0.21185741,1.1786256,2.1098223,0.02130739,0.0019879653,-0.013153238,-0.006695871,0.008458828,0.0016198624,0.018933589,0.0030005593,-0.011679788,-0.014870925,0.0656768,0.055992022,0.21109149,0.41762412,0.24961558,0
60008000,59928000,1.2431507,1.306652,-2.8719003,-1.1695511,0.2122579,1.1790298,2.109906,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60016000,59936000,1.2431592,1.3066527,-2.871892,-1.1695427,0.21226642,1.1790383,2.1099145,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60024000,59944000,1.2431422,1.3066533,-2.871909,-1.1695596,0.21224943,1.1790214,2.1098976,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60032000,59952000,1.2431407,1.3066539,-2.8719106,-1.1695613,0.21224783,1.1790198,2.109896,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60040000,59960000,1.243153,1.3066545,-2.8718982,-1.1695489,0.21226017,1.1790321,2.1099083,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60048000,59968000,1.243166,1.3066553,-2.871885,-1.1695359,0.21227317,1.1790451,2.1099215,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60056000,59976000,1.2431675,1.3066559,-2.8718836,-1.1695344,0.21227467,1.1790466,2.109923,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60064000,59984000,1.2431924,1.3066562,-2.8718586,-1.1695093,0.21229975,1.1790717,2.109948,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60072000,59992000,1.2432057,1.3066571,-2.8718455,-1.1694963,0.21231277,1.1790848,2.109961,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60080000,60000000,1.2432113,1.3066577,-2.8718395,-1.1694903,0.21231866,1.1790905,2.1099668,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60088000,60008000,1.2432076,1.3066583,-2.8718436,-1.1694943,0.21231478,1.1790867,2.109963,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60096000,60016000,1.243218,1.306659,-2.8718333,-1.169484,0.21232508,1.179097,2.1099734,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60104000,60024000,1.2432134,1.3066593,-2.8718376,-1.1694884,0.21232063,1.1790925,2.1099687,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60112000,60032000,1.2431967,1.3066602,-2.8718543,-1.1695052,0.21230386,1.1790758,2.109952,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60120000,60040000,1.2431886,1.3066607,-2.8718626,-1.1695133,0.21229573,1.1790677,2.1099439,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60128000,60048000,1.2431922,1.3066615,-2.871859,-1.1695098,0.2122993,1.1790713,2.1099477,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60136000,60056000,1.2431889,1.3066621,-2.8718624,-1.1695131,0.2122959,1.179068,2.109944,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60144000,60064000,1.2431964,1.3066627,-2.8718548,-1.1695055,0.21230352,1.1790755,2.1099517,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60152000,60072000,1.2431964,1.3066633,-2.8718548,-1.1695056,0.21230346,1.1790755,2.1099517,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60160000,60080000,1.2432076,1.3066639,-2.8718436,-1.1694943,0.21231475,1.1790867,2.109963,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60168000,60088000,1.2432016,1.3066646,-2.8718495,-1.1695004,0.2123087,1.1790807,2.109957,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60176000,60096000,1.2431929,1.3066651,-2.8718581,-1.1695089,0.21230008,1.1790721,2.1099482,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60184000,60104000,1.243207,1.3066657,-2.871844,-1.1694947,0.21231422,1.1790862,2.1099625,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60192000,60112000,1.2432457,1.3066665,-2.8718054,-1.1694562,0.21235284,1.1791248,2.110001,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60200000,60120000,1.2432773,1.306667,-2.8717737,-1.1694245,0.21238445,1.1791564,2.1100326,0.00939339,-0.011496728,-0.023881907,-0.015700482,-0.00071981177,0.013396622,0.02741355,0.0100703165,-0.0031524652,-0.0041716453,0.06569015,0.055871293,0.21080717,0.4177262,0.24990518,0
60208000,60128000,1.2414174,1.3073373,-2.8713117,-1.1691577,0.21192081,1.1785907,2.1098258,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60216000,60136000,1.2414004,1.307338,-2.8713288,-1.1691748,0.21190357,1.1785735,2.109809,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60224000,60144000,1.2413907,1.3073385,-2.8713384,-1.1691844,0.21189393,1.1785638,2.109799,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60232000,60152000,1.2413843,1.3073392,-2.8713448,-1.169191,0.21188748,1.1785573,2.1097927,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60240000,60160000,1.2413719,1.3073398,-2.8713572,-1.1692033,0.21187516,1.178545,2.1097803,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60248000,60168000,1.2413726,1.3073404,-2.8713565,-1.1692026,0.21187589,1.1785457,2.109781,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60256000,60176000,1.2413876,1.3073409,-2.8713415,-1.1691874,0.21189098,1.1785609,2.109796,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60264000,60184000,1.2413853,1.3073416,-2.8713436,-1.1691898,0.21188861,1.1785585,2.1097937,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60272000,60192000,1.2413931,1.3073422,-2.871336,-1.1691821,0.21189637,1.1785662,2.1098013,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60280000,60200000,1.241399,1.3073428,-2.87133,-1.169176,0.2119024,1.1785722,2.1098075,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60288000,60208000,1.2413967,1.3073435,-2.8713322,-1.1691784,0.21190007,1.1785699,2.109805,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60296000,60216000,1.2413886,1.3073442,-2.8713408,-1.1691867,0.21189171,1.1785616,2.1097968,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60304000,60224000,1.2413929,1.3073448,-2.8713362,-1.1691823,0.21189606,1.178566,2.1098013,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60312000,60232000,1.2414033,1.3073454,-2.8713257,-1.1691718,0.21190652,1.1785765,2.1098118,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60320000,60240000,1.2414054,1.3073459,-2.8713236,-1.1691697,0.2119087,1.1785786,2.1098137,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60328000,60248000,1.2414052,1.3073466,-2.8713238,-1.1691699,0.21190852,1.1785784,2.1098137,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60336000,60256000,1.2414052,1.3073473,-2.8713236,-1.1691698,0.21190861,1.1785785,2.1098137,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60344000,60264000,1.2413996,1.3073478,-2.8713293,-1.1691754,0.21190295,1.1785729,2.109808,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60352000,60272000,1.2413962,1.3073484,-2.8713326,-1.1691788,0.2118996,1.1785694,2.1098046,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60360000,60280000,1.2414098,1.3073491,-2.8713193,-1.1691654,0.21191312,1.1785829,2.1098182,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60368000,60288000,1.2414075,1.3073498,-2.8713214,-1.1691676,0.21191084,1.1785806,2.109816,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60376000,60296000,1.2414011,1.3073504,-2.8713279,-1.169174,0.21190444,1.1785743,2.1098094,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60384000,60304000,1.2413814,1.307351,-2.8713477,-1.1691937,0.21188469,1.1785545,2.1097898,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60392000,60312000,1.2413601,1.3073516,-2.871369,-1.169215,0.21186338,1.1785333,2.1097684,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60400000,60320000,1.2413416,1.3073522,-2.8713875,-1.1692334,0.21184489,1.1785147,2.10975,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60408000,60328000,1.24133,1.3073528,-2.871399,-1.169245,0.21183334,1.1785033,2.1097383,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60416000,60336000,1.2413381,1.3073535,-2.8713908,-1.169237,0.2118414,1.1785113,2.1097465,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60424000,60344000,1.2413377,1.307354,-2.8713913,-1.1692374,0.21184096,1.1785108,2.109746,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60432000,60352000,1.2413304,1.3073548,-2.8713987,-1.1692448,0.21183366,1.1785035,2.1097388,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60440000,60360000,1.241324,1.3073554,-2.8714051,-1.169251,0.21182731,1.1784972,2.1097324,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60448000,60368000,1.241327,1.3073561,-2.871402,-1.1692481,0.21183032,1.1785002,2.1097355,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60456000,60376000,1.2413135,1.3073565,-2.8714156,-1.1692617,0.21181671,1.1784866,2.1097217,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60464000,60384000,1.2413238,1.3073572,-2.8714051,-1.1692512,0.21182719,1.1784971,2.1097322,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60472000,60392000,1.2413357,1.3073577,-2.8713932,-1.1692393,0.2118391,1.178509,2.109744,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60480000,60400000,1.2413343,1.3073585,-2.8713946,-1.1692407,0.2118377,1.1785076,2.1097426,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60488000,60408000,1.2413323,1.3073591,-2.8713965,-1.1692426,0.21183565,1.1785055,2.1097407,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60496000,60416000,1.2413623,1.3073598,-2.8713667,-1.1692126,0.2118657,1.1785356,2.1097708,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
60504000,60424000,1.2413747,1.3073604,-2.8713543,-1.1692003,0.21187806,1.1785479,2.1097832,0.028927157,0.0094688935,0.0009599151,0.009497813,0.02238132,-0.008464543,0.0010221861,-0.015227123,-0.025527805,-0.024624815,0.06563527,0.056008283,0.21120329,0.41765627,0.24949682,0
