timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
628000,0,0.6957114,0.00045797767,0.00059011154,0.7183274,0.0,0.0,0.0,0.0,0
636000,0,0.6957114,0.00045798486,0.0005904137,0.7183274,0.0,0.0,0.0,0.0,0
648000,0,0.6957114,0.00045799566,0.00059086696,0.7183274,0.0,0.0,0.0,0.0,0
656000,0,0.6957114,0.00045800285,0.0005911691,0.7183274,0.0,0.0,0.0,0.0,0
668000,0,0.6957113,0.00045805756,0.00059161143,0.7183274,0.0,0.0,0.0,0.0,0
676000,0,0.6957113,0.0004582726,0.0005918618,0.7183274,0.0,0.0,0.0,0.0,0
688000,0,0.6957113,0.00045875402,0.00059219776,0.7183274,0.0,0.0,0.0,0.0,0
696000,0,0.6957113,0.00045912332,0.0005924097,0.7183274,0.0,0.0,0.0,0.0,0
708000,0,0.6957113,0.0004597068,0.0005927203,0.7183274,0.0,0.0,0.0,0.0,0
716000,0,0.6957113,0.00046010473,0.00059292506,0.7183274,0.0,0.0,0.0,0.0,0
728000,0,0.6957113,0.00046070715,0.0005932309,0.7183274,0.0,0.0,0.0,0.0,0
736000,0,0.6957113,0.00046111044,0.0005934344,0.7183274,0.0,0.0,0.0,0.0,0
748000,0,0.6957113,0.00046171638,0.0005937393,0.7183274,0.0,0.0,0.0,0.0,0
756000,0,0.6957113,0.00046212066,0.00059394253,0.7183274,0.0,0.0,0.0,0.0,0
768000,0,0.6957113,0.00046272724,0.00059424737,0.7183274,0.0,0.0,0.0,0.0,0
776000,0,0.6957113,0.0004631317,0.0005944505,0.7183274,0.0,0.0,0.0,0.0,0
788000,0,0.6957113,0.00046373843,0.0005947553,0.7183274,0.0,0.0,0.0,0.0,0
796000,0,0.6957113,0.0004641429,0.0005949585,0.7183274,0.0,0.0,0.0,0.0,0
808000,0,0.6957113,0.00046474967,0.0005952632,0.7183274,0.0,0.0,0.0,0.0,0
816000,0,0.6957113,0.00046515415,0.0005954664,0.7183274,0.0,0.0,0.0,0.0,0
828000,0,0.6957113,0.0004657609,0.0005957711,0.7183274,0.0,0.0,0.0,0.0,0
836000,0,0.6957113,0.00046616542,0.0005959743,0.7183274,0.0,0.0,0.0,0.0,0
848000,0,0.6957113,0.00046677215,0.0005962791,0.7183274,0.0,0.0,0.0,0.0,0
856000,0,0.6957113,0.00046717667,0.00059648225,0.7183274,0.0,0.0,0.0,0.0,0
868000,0,0.6957113,0.00046778342,0.000596787,0.7183274,0.0,0.0,0.0,0.0,0
876000,0,0.6957113,0.0004681879,0.00059699017,0.7183274,0.0,0.0,0.0,0.0,0
888000,0,0.6957113,0.00046879466,0.00059729494,0.7183274,0.0,0.0,0.0,0.0,0
896000,0,0.6957113,0.00046919915,0.0005974981,0.7183274,0.0,0.0,0.0,0.0,0
908000,0,0.6957113,0.0004698059,0.00059780286,0.7183274,0.0,0.0,0.0,0.0,0
916000,0,0.6957113,0.00047021042,0.000598006,0.7183274,0.0,0.0,0.0,0.0,0
928000,0,0.6957113,0.00047081715,0.0005983108,0.7183274,0.0,0.0,0.0,0.0,0
936000,0,0.6957113,0.00047122166,0.000598514,0.7183274,0.0,0.0,0.0,0.0,0
948000,0,0.6957113,0.00047182842,0.0005988187,0.7183274,0.0,0.0,0.0,0.0,0
956000,0,0.6957113,0.0004722329,0.0005990219,0.7183274,0.0,0.0,0.0,0.0,0
968000,0,0.6957113,0.00047283966,0.0005993266,0.7183274,0.0,0.0,0.0,0.0,0
976000,0,0.6957113,0.00047324417,0.0005995298,0.7183274,0.0,0.0,0.0,0.0,0
988000,0,0.6957113,0.0004738509,0.0005998346,0.7183274,0.0,0.0,0.0,0.0,0
996000,0,0.6957113,0.00047425542,0.00060003775,0.7183274,0.0,0.0,0.0,0.0,0
1008000,0,0.6957113,0.00047486217,0.0006003425,0.7183274,0.0,0.0,0.0,0.0,0
1016000,0,0.6957113,0.00047526666,0.00060054567,0.7183274,0.0,0.0,0.0,0.0,0
1028000,0,0.6957113,0.0004758734,0.00060085044,0.7183274,0.0,0.0,0.0,0.0,0
1036000,0,0.6957113,0.00047627793,0.0006010536,0.7183274,0.0,0.0,0.0,0.0,0
1048000,0,0.6957113,0.00047688466,0.00060135836,0.7183274,0.0,0.0,0.0,0.0,0
1056000,0,0.6957113,0.00047728917,0.00060156157,0.7183274,0.0,0.0,0.0,0.0,0
1068000,0,0.6957113,0.00047789593,0.0006018663,0.7183274,0.0,0.0,0.0,0.0,0
1076000,0,0.6957113,0.0004783004,0.0006020695,0.7183274,0.0,0.0,0.0,0.0,0
1088000,0,0.6957113,0.00047890717,0.00060237426,0.7183274,0.0,0.0,0.0,0.0,0
1096000,0,0.6957113,0.00047931168,0.0006025774,0.7183274,0.0,0.0,0.0,0.0,0
1108000,0,0.6957113,0.00047991844,0.0006028822,0.7183274,0.0,0.0,0.0,0.0,0
1116000,0,0.6957113,0.00048032292,0.0006030853,0.7183274,0.0,0.0,0.0,0.0,0
1128000,0,0.6957113,0.00048092968,0.0006033901,0.7183274,0.0,0.0,0.0,0.0,0
1136000,0,0.6957113,0.0004813342,0.0006035933,0.7183274,0.0,0.0,0.0,0.0,0
1148000,0,0.6957113,0.00048194092,0.000603898,0.7183274,0.0,0.0,0.0,0.0,0
1156000,0,0.6957113,0.00048234544,0.0006041012,0.7183274,0.0,0.0,0.0,0.0,0
1168000,0,0.6957113,0.0004829522,0.000604406,0.7183274,0.0,0.0,0.0,0.0,0
1176000,0,0.6957113,0.00048335668,0.00060460914,0.7183274,0.0,0.0,0.0,0.0,0
1188000,0,0.6957113,0.00048396343,0.0006049139,0.7183274,0.0,0.0,0.0,0.0,0
1196000,0,0.6957113,0.00048436795,0.00060511706,0.7183274,0.0,0.0,0.0,0.0,0
1208000,0,0.6957113,0.0004849747,0.00060542184,0.7183274,0.0,0.0,0.0,0.0,0
1216000,0,0.6957113,0.0004853792,0.00060562504,0.7183274,0.0,0.0,0.0,0.0,0
1228000,0,0.6957113,0.00048598595,0.00060592976,0.7183274,0.0,0.0,0.0,0.0,0
1236000,0,0.6957113,0.00048639046,0.00060613296,0.7183274,0.0,0.0,0.0,0.0,0
1248000,0,0.6957113,0.00048699722,0.00060643774,0.7183274,0.0,0.0,0.0,0.0,0
1256000,0,0.6957113,0.0004874017,0.0006066409,0.7183274,0.0,0.0,0.0,0.0,0
1268000,0,0.6957113,0.00048800846,0.00060694566,0.7183274,0.0,0.0,0.0,0.0,0
1276000,0,0.6957113,0.000488413,0.0006071488,0.7183274,0.0,0.0,0.0,0.0,0
1288000,0,0.6957113,0.00048901973,0.0006074536,0.7183274,0.0,0.0,0.0,0.0,0
1296000,0,0.6957113,0.0004894242,0.0006076568,0.7183274,0.0,0.0,0.0,0.0,0
1308000,0,0.6957113,0.000490031,0.00060796156,0.7183274,0.0,0.0,0.0,0.0,0
1316000,0,0.6957113,0.00049043546,0.0006081647,0.7183274,0.0,0.0,0.0,0.0,0
1328000,0,0.6957113,0.0004910422,0.0006084695,0.7183274,0.0,0.0,0.0,0.0,0
1336000,0,0.6957113,0.00049144676,0.0006086726,0.7183274,0.0,0.0,0.0,0.0,0
1348000,0,0.6957113,0.0004920535,0.0006089774,0.7183274,0.0,0.0,0.0,0.0,0
1356000,0,0.6957113,0.000492458,0.0006091806,0.7183274,0.0,0.0,0.0,0.0,0
1368000,0,0.6957113,0.00049306476,0.0006094854,0.7183274,0.0,0.0,0.0,0.0,0
1376000,0,0.6957113,0.00049346924,0.0006096885,0.7183274,0.0,0.0,0.0,0.0,0
1388000,0,0.6957113,0.000494076,0.0006099933,0.7183274,0.0,0.0,0.0,0.0,0
1396000,0,0.6957113,0.00049448054,0.00061019644,0.7183274,0.0,0.0,0.0,0.0,0
1408000,0,0.6957113,0.0004950873,0.0006105012,0.7183274,0.0,0.0,0.0,0.0,0
1416000,0,0.6957113,0.0004954918,0.0006107044,0.7183274,0.0,0.0,0.0,0.0,0
1428000,0,0.6957113,0.00049609854,0.0006110092,0.7183274,0.0,0.0,0.0,0.0,0
1436000,0,0.6957113,0.000496503,0.00061121234,0.7183274,0.0,0.0,0.0,0.0,0
1448000,0,0.6957113,0.0004971098,0.0006115171,0.7183274,0.0,0.0,0.0,0.0,0
1456000,0,0.6957113,0.00049751427,0.00061172026,0.7183274,0.0,0.0,0.0,0.0,0
1468000,0,0.6957113,0.000498121,0.00061202503,0.7183274,0.0,0.0,0.0,0.0,0
1476000,0,0.6957113,0.00049852557,0.00061222824,0.7183274,0.0,0.0,0.0,0.0,0
1488000,0,0.6957113,0.0004991323,0.000612533,0.7183274,0.0,0.0,0.0,0.0,0
1496000,0,0.6957113,0.0004995368,0.00061273616,0.7183274,0.0,0.0,0.0,0.0,0
1508000,0,0.6957113,0.00050014356,0.00061304093,0.7183274,0.0,0.0,0.0,0.0,0
1516000,0,0.6957113,0.00050054805,0.00061324413,0.7183274,0.0,0.0,0.0,0.0,0
1528000,0,0.6957113,0.0005011548,0.00061354885,0.7183274,0.0,0.0,0.0,0.0,0
1536000,0,0.6957113,0.00050155935,0.00061375205,0.7183274,0.0,0.0,0.0,0.0,0
1548000,0,0.6957113,0.0005021661,0.00061405683,0.7183274,0.0,0.0,0.0,0.0,0
1556000,0,0.6957113,0.0005025706,0.00061426,0.7183274,0.0,0.0,0.0,0.0,0
1568000,0,0.6957113,0.00050317735,0.00061456475,0.7183274,0.0,0.0,0.0,0.0,0
1576000,0,0.6957113,0.0005035819,0.00061476795,0.7183274,0.0,0.0,0.0,0.0,0
1588000,0,0.6957113,0.00050418865,0.0006150727,0.7183274,0.0,0.0,0.0,0.0,0
1596000,0,0.6957113,0.00050459313,0.0006152759,0.7183274,0.0,0.0,0.0,0.0,0
1608000,0,0.6957113,0.0005051999,0.00061558065,0.7183274,0.0,0.0,0.0,0.0,0
1616000,0,0.6957113,0.0005056044,0.00061578385,0.7183274,0.0,0.0,0.0,0.0,0
1628000,0,0.6957113,0.00050621113,0.00061608857,0.7183274,0.0,0.0,0.0,0.0,0
1636000,0,0.6957113,0.0005066157,0.00061629177,0.7183274,0.0,0.0,0.0,0.0,0
1648000,0,0.6957113,0.00050722243,0.00061659655,0.7183274,0.0,0.0,0.0,0.0,0
1656000,0,0.6957113,0.0005076269,0.00061679975,0.7183274,0.0,0.0,0.0,0.0,0
1668000,0,0.6957113,0.0005082337,0.00061710447,0.7183274,0.0,0.0,0.0,0.0,0
1676000,0,0.6957113,0.00050863816,0.00061730767,0.7183274,0.0,0.0,0.0,0.0,0
1688000,0,0.6957113,0.0005092449,0.00061761244,0.7183274,0.0,0.0,0.0,0.0,0
1696000,0,0.6957113,0.00050964946,0.0006178156,0.7183274,0.0,0.0,0.0,0.0,0
1708000,0,0.6957113,0.0005102562,0.00061812036,0.7183274,0.0,0.0,0.0,0.0,0
1716000,0,0.6957113,0.0005106607,0.00061832357,0.7183274,0.0,0.0,0.0,0.0,0
1728000,0,0.6957113,0.00051126746,0.00061862834,0.7183274,0.0,0.0,0.0,0.0,0
1736000,0,0.6957113,0.000511672,0.0006188315,0.7183274,0.0,0.0,0.0,0.0,0
1748000,0,0.6957113,0.00051227876,0.00061913626,0.7183274,0.0,0.0,0.0,0.0,0
1756000,0,0.6957113,0.00051268324,0.00061933947,0.7183274,0.0,0.0,0.0,0.0,0
1768000,0,0.6957113,0.00051329,0.00061964424,0.7183274,0.0,0.0,0.0,0.0,0
1776000,0,0.6957113,0.0005136945,0.0006198474,0.7183274,0.0,0.0,0.0,0.0,0
1788000,0,0.6957113,0.00051430124,0.00062015216,0.7183274,0.0,0.0,0.0,0.0,0
1796000,0,0.6957113,0.0005147058,0.00062035536,0.7183274,0.0,0.0,0.0,0.0,0
1808000,0,0.6957113,0.00051531254,0.00062066014,0.7183274,0.0,0.0,0.0,0.0,0
1816000,0,0.6957113,0.000515717,0.0006208633,0.7183274,0.0,0.0,0.0,0.0,0
1828000,0,0.6957113,0.0005163238,0.00062116806,0.7183274,0.0,0.0,0.0,0.0,0
1836000,0,0.6957113,0.0005167283,0.00062137126,0.7183274,0.0,0.0,0.0,0.0,0
1848000,0,0.6957113,0.0005173351,0.00062167604,0.7183274,0.0,0.0,0.0,0.0,0
1856000,0,0.6957113,0.00051773957,0.0006218792,0.7183274,0.0,0.0,0.0,0.0,0
1868000,0,0.6957113,0.0005183463,0.00062218396,0.7183274,0.0,0.0,0.0,0.0,0
1876000,0,0.6957113,0.00051875087,0.00062238716,0.7183274,0.0,0.0,0.0,0.0,0
1888000,0,0.6957113,0.0005193576,0.00062269194,0.7183274,0.0,0.0,0.0,0.0,0
1896000,0,0.6957113,0.0005197621,0.0006228951,0.7183274,0.0,0.0,0.0,0.0,0
1908000,0,0.6957113,0.00052036886,0.00062319986,0.7183274,0.0,0.0,0.0,0.0,0
1916000,0,0.6957113,0.0005207734,0.00062340306,0.7183274,0.0,0.0,0.0,0.0,0
1928000,0,0.6957113,0.00052138016,0.00062370783,0.7183274,0.0,0.0,0.0,0.0,0
1936000,0,0.6957113,0.00052178465,0.00062391104,0.7183274,0.0,0.0,0.0,0.0,0
1948000,0,0.6957113,0.0005223914,0.00062421575,0.7183274,0.0,0.0,0.0,0.0,0
1956000,0,0.6957113,0.0005227959,0.00062441896,0.7183274,0.0,0.0,0.0,0.0,0
1968000,0,0.6957113,0.0005234027,0.00062472373,0.71832734,0.0,0.0,0.0,0.0,0
1976000,0,0.6957113,0.0005238072,0.00062492694,0.71832734,0.0,0.0,0.0,0.0,0
1988000,0,0.6957113,0.00052441395,0.0006252317,0.71832734,0.0,0.0,0.0,0.0,0
1996000,0,0.6957113,0.00052481843,0.00062543486,0.71832734,0.0,0.0,0.0,0.0,0
2008000,0,0.6957113,0.00052542525,0.00062573963,0.71832734,0.0,0.0,0.0,0.0,0
2016000,0,0.6957113,0.00052582973,0.00062594283,0.71832734,0.0,0.0,0.0,0.0,0
2028000,0,0.6957113,0.0005264365,0.0006262476,0.71832734,0.0,0.0,0.0,0.0,0
2036000,0,0.6957113,0.000526841,0.00062645075,0.71832734,0.0,0.0,0.0,0.0,0
2048000,0,0.6957113,0.0005274478,0.0006267555,0.71832734,0.0,0.0,0.0,0.0,0
2056000,0,0.6957113,0.0005278523,0.00062695873,0.71832734,0.0,0.0,0.0,0.0,0
2068000,0,0.6957113,0.00052845903,0.0006272635,0.71832734,0.0,0.0,0.0,0.0,0
2076000,0,0.6957113,0.0005288635,0.0006274667,0.71832734,0.0,0.0,0.0,0.0,0
2088000,0,0.6957113,0.00052947033,0.0006277715,0.71832734,0.0,0.0,0.0,0.0,0
2096000,0,0.6957113,0.0005298748,0.00062797463,0.71832734,0.0,0.0,0.0,0.0,0
2108000,0,0.6957113,0.0005304816,0.0006282794,0.71832734,0.0,0.0,0.0,0.0,0
2116000,0,0.6957113,0.00053088606,0.0006284826,0.71832734,0.0,0.0,0.0,0.0,0
2128000,0,0.6957113,0.0005314929,0.0006287874,0.71832734,0.0,0.0,0.0,0.0,0
2136000,0,0.6957113,0.00053189736,0.0006289905,0.71832734,0.0,0.0,0.0,0.0,0
2148000,0,0.6957113,0.0005325041,0.0006292953,0.71832734,0.0,0.0,0.0,0.0,0
2156000,0,0.6957113,0.00053290866,0.0006294985,0.71832734,0.0,0.0,0.0,0.0,0
2168000,0,0.6957113,0.0005335154,0.0006298033,0.71832734,0.0,0.0,0.0,0.0,0
2176000,0,0.6957113,0.0005339199,0.0006300065,0.71832734,0.0,0.0,0.0,0.0,0
2188000,0,0.6957113,0.00053452665,0.00063031126,0.71832734,0.0,0.0,0.0,0.0,0
2196000,0,0.6957113,0.0005349312,0.0006305144,0.71832734,0.0,0.0,0.0,0.0,0
2208000,0,0.6957113,0.00053553795,0.0006308192,0.71832734,0.0,0.0,0.0,0.0,0
2216000,0,0.6957113,0.00053594244,0.0006310224,0.71832734,0.0,0.0,0.0,0.0,0
2228000,0,0.6957113,0.0005365492,0.00063132716,0.71832734,0.0,0.0,0.0,0.0,0
2236000,0,0.6957113,0.00053695374,0.00063153036,0.71832734,0.0,0.0,0.0,0.0,0
2248000,0,0.6957113,0.0005375605,0.00063183514,0.71832734,0.0,0.0,0.0,0.0,0
2256000,0,0.6957113,0.000537965,0.0006320383,0.71832734,0.0,0.0,0.0,0.0,0
2268000,0,0.6957113,0.00053857174,0.00063234306,0.71832734,0.0,0.0,0.0,0.0,0
2276000,0,0.6957113,0.0005389763,0.00063254626,0.71832734,0.0,0.0,0.0,0.0,0
2288000,0,0.6957113,0.00053958304,0.00063285104,0.71832734,0.0,0.0,0.0,0.0,0
2296000,0,0.6957113,0.0005399876,0.00063305424,0.71832734,0.0,0.0,0.0,0.0,0
2308000,0,0.6957113,0.00054059434,0.000633359,0.71832734,0.0,0.0,0.0,0.0,0
2316000,0,0.6957113,0.0005409988,0.00063356216,0.71832734,0.0,0.0,0.0,0.0,0
2328000,0,0.6957113,0.0005416056,0.000633867,0.71832734,0.0,0.0,0.0,0.0,0
2336000,0,0.6957113,0.0005420101,0.00063407014,0.71832734,0.0,0.0,0.0,0.0,0
2348000,0,0.6957113,0.0005426169,0.0006343749,0.71832734,0.0,0.0,0.0,0.0,0
2356000,0,0.6957113,0.00054302136,0.0006345781,0.71832734,0.0,0.0,0.0,0.0,0
2368000,0,0.6957113,0.0005436281,0.0006348829,0.71832734,0.0,0.0,0.0,0.0,0
2376000,0,0.6957113,0.00054403266,0.0006350861,0.71832734,0.0,0.0,0.0,0.0,0
2388000,0,0.6957113,0.0005446394,0.00063539087,0.71832734,0.0,0.0,0.0,0.0,0
2396000,0,0.6957113,0.00054504396,0.000635594,0.71832734,0.0,0.0,0.0,0.0,0
2408000,0,0.6957113,0.0005456507,0.0006358988,0.71832734,0.0,0.0,0.0,0.0,0
2416000,0,0.6957113,0.0005460552,0.000636102,0.71832734,0.0,0.0,0.0,0.0,0
2428000,0,0.6957113,0.00054666196,0.00063640677,0.71832734,0.0,0.0,0.0,0.0,0
2436000,0,0.6957113,0.0005470665,0.00063660997,0.71832734,0.0,0.0,0.0,0.0,0
2448000,0,0.6957113,0.00054767326,0.00063691474,0.71832734,0.0,0.0,0.0,0.0,0
2456000,0,0.6957113,0.00054807775,0.00063711795,0.71832734,0.0,0.0,0.0,0.0,0
2468000,0,0.6957113,0.00054868456,0.0006374227,0.71832734,0.0,0.0,0.0,0.0,0
2476000,0,0.6957113,0.00054908905,0.00063762587,0.71832734,0.0,0.0,0.0,0.0,0
2488000,0,0.6957113,0.0005496958,0.00063793064,0.71832734,0.0,0.0,0.0,0.0,0
2496000,0,0.6957113,0.00055010035,0.00063813385,0.71832734,0.0,0.0,0.0,0.0,0
2508000,0,0.6957113,0.0005507071,0.0006384386,0.71832734,0.0,0.0,0.0,0.0,0
2516000,0,0.6957113,0.0005511116,0.0006386418,0.71832734,0.0,0.0,0.0,0.0,0
2528000,0,0.6957113,0.0005517184,0.0006389466,0.71832734,0.0,0.0,0.0,0.0,0
2536000,0,0.6957113,0.0005521229,0.0006391498,0.71832734,0.0,0.0,0.0,0.0,0
2548000,0,0.6957113,0.00055272965,0.0006394546,0.71832734,0.0,0.0,0.0,0.0,0
2556000,0,0.6957113,0.0005531342,0.0006396578,0.71832734,0.0,0.0,0.0,0.0,0
2568000,0,0.6957113,0.00055374095,0.00063996256,0.71832734,0.0,0.0,0.0,0.0,0
2576000,0,0.6957113,0.00055414543,0.0006401657,0.71832734,0.0,0.0,0.0,0.0,0
2588000,0,0.6957113,0.00055475225,0.0006404705,0.71832734,0.0,0.0,0.0,0.0,0
2596000,0,0.6957113,0.00055515673,0.0006406737,0.71832734,0.0,0.0,0.0,0.0,0
2608000,0,0.6957113,0.0005557635,0.00064097845,0.71832734,0.0,0.0,0.0,0.0,0
2616000,0,0.6957113,0.00055616803,0.00064118166,0.71832734,0.0,0.0,0.0,0.0,0
2628000,0,0.6957113,0.0005567748,0.00064148643,0.71832734,0.0,0.0,0.0,0.0,0
2636000,0,0.6957113,0.0005571793,0.00064168964,0.71832734,0.0,0.0,0.0,0.0,0
2648000,0,0.6957113,0.0005577861,0.0006419944,0.71832734,0.0,0.0,0.0,0.0,0
2656000,0,0.6957113,0.0005581906,0.0006421976,0.71832734,0.0,0.0,0.0,0.0,0
2668000,0,0.6957113,0.0005587973,0.0006425024,0.71832734,0.0,0.0,0.0,0.0,0
2676000,0,0.6957113,0.0005592019,0.00064270553,0.71832734,0.0,0.0,0.0,0.0,0
2688000,0,0.6957113,0.0005598086,0.00064301037,0.71832734,0.0,0.0,0.0,0.0,0
2696000,0,0.6957113,0.0005602131,0.0006432135,0.71832734,0.0,0.0,0.0,0.0,0
2708000,0,0.6957113,0.0005608199,0.0006435183,0.71832734,0.0,0.0,0.0,0.0,0
2716000,0,0.6957113,0.0005612244,0.0006437215,0.71832734,0.0,0.0,0.0,0.0,0
2728000,0,0.6957113,0.00056183117,0.00064402627,0.71832734,0.0,0.0,0.0,0.0,0
2736000,0,0.6957113,0.0005622357,0.00064422947,0.71832734,0.0,0.0,0.0,0.0,0
2748000,0,0.6957113,0.00056284247,0.00064453424,0.71832734,0.0,0.0,0.0,0.0,0
2756000,0,0.6957113,0.000563247,0.00064473745,0.71832734,0.0,0.0,0.0,0.0,0
2768000,0,0.6957113,0.00056385377,0.0006450422,0.71832734,0.0,0.0,0.0,0.0,0
2776000,0,0.6957113,0.00056425825,0.0006452454,0.71832734,0.0,0.0,0.0,0.0,0
2788000,0,0.6957113,0.00056486507,0.0006455502,0.71832734,0.0,0.0,0.0,0.0,0
2796000,0,0.69571126,0.00056526955,0.0006457534,0.71832734,0.0,0.0,0.0,0.0,0
2808000,0,0.69571126,0.0005658763,0.0006460582,0.71832734,0.0,0.0,0.0,0.0,0
2816000,0,0.69571126,0.00056628085,0.0006462614,0.71832734,0.0,0.0,0.0,0.0,0
2828000,0,0.69571126,0.0005668876,0.00064656616,0.71832734,0.0,0.0,0.0,0.0,0
2836000,0,0.69571126,0.00056729215,0.0006467693,0.71832734,0.0,0.0,0.0,0.0,0
2848000,0,0.69571126,0.0005678989,0.00064707414,0.71832734,0.0,0.0,0.0,0.0,0
2856000,0,0.69571126,0.0005683034,0.0006472773,0.71832734,0.0,0.0,0.0,0.0,0
2868000,0,0.69571126,0.0005689102,0.00064758206,0.71832734,0.0,0.0,0.0,0.0,0
2876000,0,0.69571126,0.0005693147,0.00064778526,0.71832734,0.0,0.0,0.0,0.0,0
2888000,0,0.69571126,0.00056992145,0.00064809003,0.71832734,0.0,0.0,0.0,0.0,0
2896000,0,0.69571126,0.000570326,0.00064829324,0.71832734,0.0,0.0,0.0,0.0,0
2908000,0,0.69571126,0.00057093275,0.000648598,0.71832734,0.0,0.0,0.0,0.0,0
2916000,0,0.69571126,0.0005713373,0.0006488012,0.71832734,0.0,0.0,0.0,0.0,0
2928000,0,0.69571126,0.00057194405,0.000649106,0.71832734,0.0,0.0,0.0,0.0,0
2936000,0,0.69571126,0.00057234854,0.0006493092,0.71832734,0.0,0.0,0.0,0.0,0
2948000,0,0.69571126,0.00057295535,0.00064961397,0.71832734,0.0,0.0,0.0,0.0,0
2956000,0,0.69571126,0.00057335984,0.0006498172,0.71832734,0.0,0.0,0.0,0.0,0
2968000,0,0.69571126,0.00057396665,0.00065012195,0.71832734,0.0,0.0,0.0,0.0,0
2976000,0,0.69571126,0.00057437114,0.00065032515,0.71832734,0.0,0.0,0.0,0.0,0
2988000,0,0.69571126,0.0005749779,0.0006506299,0.71832734,0.0,0.0,0.0,0.0,0
2996000,0,0.69571126,0.00057538244,0.0006508331,0.71832734,0.0,0.0,0.0,0.0,0
3008000,0,0.69571126,0.0005759892,0.0006511379,0.71832734,0.0,0.0,0.0,0.0,0
3016000,0,0.69571126,0.00057639374,0.0006513411,0.71832734,0.0,0.0,0.0,0.0,0
3028000,0,0.69571126,0.0005770005,0.0006516459,0.71832734,0.0,0.0,0.0,0.0,0
3036000,0,0.69571126,0.000577405,0.0006518491,0.71832734,0.0,0.0,0.0,0.0,0
3048000,0,0.69571126,0.0005780118,0.00065215386,0.71832734,0.0,0.0,0.0,0.0,0
3056000,0,0.69571126,0.0005784163,0.00065235706,0.71832734,0.0,0.0,0.0,0.0,0
3068000,0,0.69571126,0.0005790231,0.00065266184,0.71832734,0.0,0.0,0.0,0.0,0
3076000,0,0.69571126,0.0005794276,0.00065286504,0.71832734,0.0,0.0,0.0,0.0,0
3088000,0,0.69571126,0.00058003434,0.0006531698,0.71832734,0.0,0.0,0.0,0.0,0
3096000,0,0.69571126,0.0005804389,0.000653373,0.71832734,0.0,0.0,0.0,0.0,0
3108000,0,0.69571126,0.00058104564,0.0006536778,0.71832734,0.0,0.0,0.0,0.0,0
3116000,0,0.69571126,0.0005814502,0.000653881,0.71832734,0.0,0.0,0.0,0.0,0
