timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
568000,488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853185,2.0325801,1.2590017,0.0,0.0,0.0,0.0,0.0,0.0
576000,496000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8575866,2.03836,1.2603859,0.0,0.0,0.0,0.0,0.0,0.0
584000,504000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8621433,2.0443323,1.2618047,0.0,0.0,0.0,0.0,0.0,0.0
592000,512000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8668593,2.050497,1.2632505,0.0,0.0,0.0,0.0,0.0,0.0
600000,520000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8717189,2.0568535,1.2647467,0.0,0.0,0.0,0.0,0.0,0.0
608000,528000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767204,2.0634024,1.2662952,0.0,0.0,0.0,0.0,0.0,0.0
616000,536000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8818693,2.0701427,1.2678894,0.0,0.0,0.0,0.0,0.0,0.0
624000,544000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8871453,2.077076,1.2695559,0.0,0.0,0.0,0.0,0.0,0.0
632000,552000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8925844,2.0842004,1.2712451,0.0,0.0,0.0,0.0,0.0,0.0
640000,560000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8981724,2.0915174,1.2729777,0.0,0.0,0.0,0.0,0.0,0.0
648000,568000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9039067,2.0990274,1.2747551,0.0,0.0,0.0,0.0,0.0,0.0
656000,576000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9097815,2.106729,1.276588,0.0,0.0,0.0,0.0,0.0,0.0
664000,584000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9157997,2.114622,1.278471,0.0,0.0,0.0,0.0,0.0,0.0
672000,592000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9219723,2.1227074,1.2803893,0.0,0.0,0.0,0.0,0.0,0.0
680000,600000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9282839,2.130986,1.2823629,0.0,0.0,0.0,0.0,0.0,0.0
688000,608000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9347526,2.1394572,1.2843677,0.0,0.0,0.0,0.0,0.0,0.0
696000,616000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9413736,2.1481197,1.2864115,0.0,0.0,0.0,0.0,0.0,0.0
704000,624000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948128,2.1569738,1.2885189,0.0,0.0,0.0,0.0,0.0,0.0
712000,632000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550139,2.1660202,1.2906924,0.0,0.0,0.0,0.0,0.0,0.0
720000,640000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9620522,2.1752596,1.2929034,0.0,0.0,0.0,0.0,0.0,0.0
728000,648000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9692436,2.1846907,1.2951525,0.0,0.0,0.0,0.0,0.0,0.0
736000,656000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9797438,2.1944401,1.2976629,0.0,0.0,0.0,0.0,0.0,0.0
744000,664000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872406,2.2042508,1.2999784,0.0,0.0,0.0,0.0,0.0,0.0
752000,672000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9948826,2.2142527,1.302341,0.0,0.0,0.0,0.0,0.0,0.0
760000,680000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0006661,2.2217467,1.3026628,0.0,0.0,0.0,0.0,0.0,0.0
768000,688000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008599,2.232124,1.3051063,0.0,0.0,0.0,0.0,0.0,0.0
776000,696000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016665,2.2426927,1.3076156,0.0,0.0,0.0,0.0,0.0,0.0
784000,704000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0248983,2.2534535,1.3101438,0.0,0.0,0.0,0.0,0.0,0.0
792000,712000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0332599,2.264407,1.3127413,0.0,0.0,0.0,0.0,0.0,0.0
800000,720000,24.764305,24.78771,10.189428,1.3933369,1.3934381,51.409115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0417805,2.275553,1.3153673,0.0,0.0,0.0,0.0,0.0,0.0
