timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
14296000,14296000,1204000,47.397742099999995,8.5455934,-0.000496194,-0.0024496359,0.33259866,0.000249556,0.007715364,0.2608209,-0.05001676,-0.049617104,0.014572864,-0.023213338,0.01068239,0.028366301,0.01886324,-0.026983032,-0.031490125,-0.013275071,1.6594079,-0.094838224,488.3202,0.1,0.44521236,0.3299616,0.20165694,0.15179913,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
14792000,14792000,1204000,47.397742099999995,8.5455934,0.0005079047,-0.0053622387,0.32712546,0.000249556,0.007715364,0.2608209,-0.04792344,-0.04631875,0.010118556,-0.021174831,0.01068239,0.028366301,0.01886324,-0.03154363,-0.028161738,0.0049201767,1.6593013,-0.094838224,488.3202,0.10456401,0.46022782,0.34088907,0.21362317,0.15167558,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
15296000,15296000,1204000,47.397742099999995,8.5455934,0.008771938,-0.003794908,0.31999314,0.000249556,0.007715364,0.2608209,-0.040068064,-0.040129676,0.0092492215,-0.018509286,0.01068239,0.028366301,0.01886324,-0.054460235,-0.05350321,0.00058673316,1.6596656,-0.094838224,488.3202,0.1,0.44111705,0.32755026,0.2017405,0.14093193,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
15792000,15792000,1204000,47.397742099999995,8.5455934,0.0056857755,-0.0018572246,0.3135295,0.000249556,0.007715364,0.2608209,-0.03868915,-0.034856092,0.008145474,-0.018320415,0.01068239,0.028366301,0.01886324,-0.041113857,0.0059910812,-0.012502073,1.6594703,-0.094838224,488.3202,0.10165447,0.4574442,0.33912462,0.21264288,0.14075221,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
16296000,16296000,1204000,47.397742099999995,8.5455934,0.0031312183,-0.0016947907,0.30945596,0.000249556,0.007715364,0.2608209,-0.035417005,-0.02899012,0.0084673315,-0.014048416,0.01068239,0.028366301,0.01886324,-0.0023872997,-0.02735268,0.008318572,1.6592249,-0.094838224,488.3202,0.10742253,0.4758846,0.34873962,0.22311842,0.1396497,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
16792000,16792000,1204000,47.397742099999995,8.5455934,-0.0029171605,-0.0038001374,0.3140758,0.000249556,0.007715364,0.2608209,-0.034062777,-0.029563857,0.015909262,0.0010238667,0.01068239,0.028366301,0.01886324,-0.03822584,-0.042126004,0.0029699875,1.6594969,-0.094838224,488.3202,0.10625765,0.49393764,0.3580453,0.23122212,0.13831848,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
17296000,17296000,1204000,47.397742099999995,8.5455934,-0.0060685533,-0.0033544248,0.31340197,0.000249556,0.007715364,0.2608209,-0.031150818,-0.02692199,0.017550424,0.00078222953,0.01068239,0.028366301,0.01886324,-0.040502504,-0.0336582,-0.00020954756,1.6597327,-0.094838224,488.3202,0.1,0.4622893,0.33588076,0.20657572,0.12668656,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
17792000,17792000,1204000,47.397742099999995,8.5455934,-0.003390924,-0.0054526273,0.31163287,0.000249556,0.007715364,0.2608209,-0.028742513,-0.027582815,0.014876123,-0.003652339,0.01068239,0.028366301,0.01886324,-0.0048359795,-0.017271973,0.013340264,1.6600908,-0.094838224,488.3202,0.10121402,0.47669446,0.3429502,0.21242031,0.12585258,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
18296000,18296000,1204000,47.397742099999995,8.5455934,0.0049370346,0.007997867,0.30682808,0.000249556,0.007715364,0.2608209,-0.017383887,-0.011449412,0.01712235,-0.0035975256,0.01068239,0.028366301,0.01886324,-0.015276774,0.011778697,-0.0031152738,1.660468,-0.094838224,488.3202,0.1,0.45196852,0.32679734,0.19569662,0.118348725,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
18792000,18792000,1204000,47.397742099999995,8.5455934,0.009604322,0.006914955,0.3133196,0.000249556,0.007715364,0.2608209,-0.010513663,-0.010340253,0.022583539,0.0070124012,0.01068239,0.028366301,0.01886324,0.01788634,-0.04389192,0.03318302,1.6607865,-0.094838224,488.3202,0.101471305,0.46716362,0.3329517,0.20288678,0.11879007,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
19296000,19296000,1204000,47.397742099999995,8.5455934,0.01203594,0.0042611756,0.3195345,0.000249556,0.007715364,0.2608209,-0.006786355,-0.011910046,0.025884395,0.011244756,0.01068239,0.028366301,0.01886324,-0.008963324,0.0025064799,-0.007181428,1.6601802,-0.094838224,488.3202,0.10196635,0.4838719,0.3408031,0.20993316,0.11987997,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
19792000,19792000,1204000,47.397742099999995,8.5455934,0.016730258,0.0033257096,0.32276168,0.000249556,0.007715364,0.2608209,-0.0026605013,-0.010128098,0.026852531,0.010208727,0.01068239,0.028366301,0.01886324,-0.016435368,-0.014537712,-0.017375683,1.6602731,-0.094838224,488.3202,0.10068154,0.49986738,0.34757692,0.2155887,0.12097549,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
20296000,20296000,1204000,47.397742099999995,8.5455934,0.016322395,0.0074690576,0.31168428,0.000249556,0.007715364,0.2608209,-0.0025774264,-0.007472932,0.023339821,-0.004857141,0.01068239,0.028366301,0.01886324,-0.0362033,-0.0040207813,-0.005913898,1.6603196,-0.094838224,488.3202,0.10020566,0.4701175,0.32970688,0.19727482,0.11546144,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
20792000,20792000,1204000,47.397742099999995,8.5455934,0.011039114,0.010010358,0.30370638,0.000249556,0.007715364,0.2608209,-0.0066283075,-0.010400669,0.02220207,-0.010267784,0.01068239,0.028366301,0.01886324,-0.016479984,-0.031098314,0.036214475,1.6607703,-0.094838224,488.3202,0.1,0.44718298,0.31625202,0.18378869,0.11158161,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
21296000,21296000,1204000,47.397742099999995,8.5455934,0.00697021,0.007865402,0.3027822,0.000249556,0.007715364,0.2608209,-0.011303307,-0.016181728,0.024645269,-0.0050182873,0.01068239,0.028366301,0.01886324,-0.018519625,-0.024610648,0.016707925,1.6611578,-0.094838224,488.3202,0.1,0.429746,0.3057726,0.17378335,0.10879245,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
21792000,21792000,1204000,47.397742099999995,8.5455934,0.0037737465,0.0047909343,0.3074728,0.000249556,0.007715364,0.2608209,-0.012415035,-0.02010284,0.027238337,0.0036491465,0.01068239,0.028366301,0.01886324,-0.014020158,-0.032685068,0.015304423,1.6612262,-0.094838224,488.3202,0.1023497,0.44632924,0.31403136,0.18230996,0.111999236,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
22296000,22296000,1204000,47.397742099999995,8.5455934,0.0032500373,4.1834566e-05,0.3136307,0.000249556,0.007715364,0.2608209,-0.012148693,-0.027429711,0.031527404,0.010039973,0.01068239,0.028366301,0.01886324,0.009946524,0.011767172,0.03306288,1.6612605,-0.094838224,488.3202,0.10078582,0.4646469,0.32402155,0.19027947,0.11535423,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
22792000,22792000,1204000,47.397742099999995,8.5455934,-0.0038442654,-0.010633025,0.31588107,0.000249556,0.007715364,0.2608209,-0.014734763,-0.031681426,0.036386218,0.012191418,0.01068239,0.028366301,0.01886324,-0.042867742,0.014993128,0.025360843,1.6617076,-0.094838224,488.3202,0.10020828,0.48245597,0.33320588,0.19678348,0.11826764,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
23296000,23296000,1204000,47.397742099999995,8.5455934,0.0010176594,-0.01320736,0.31985345,0.000249556,0.007715364,0.2608209,-0.011518111,-0.030470729,0.041987825,0.014980269,0.01068239,0.028366301,0.01886324,-0.010484945,-0.006116446,-0.002030283,1.6619396,-0.094838224,488.3202,0.1,0.4557618,0.31823364,0.1805545,0.11378429,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
23792000,23792000,1204000,47.397742099999995,8.5455934,0.0029844856,-0.0029471172,0.31655797,0.000249556,0.007715364,0.2608209,-0.011222786,-0.021137754,0.04095849,0.007325874,0.01068239,0.028366301,0.01886324,0.019461177,-0.0027927742,0.037163492,1.662195,-0.094838224,488.3202,0.100212604,0.4737263,0.3280852,0.18807621,0.11704662,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
24296000,24296000,1204000,47.397742099999995,8.5455934,0.008853888,0.00023842629,0.3189094,0.000249556,0.007715364,0.2608209,-0.0058576907,-0.021718264,0.03944152,0.0063239243,0.01068239,0.028366301,0.01886324,-0.014649252,-0.008783084,0.0044228504,1.6624358,-0.094838224,488.3202,0.1,0.4502051,0.3159303,0.17491859,0.113316014,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
24792000,24792000,1204000,47.397742099999995,8.5455934,0.008813491,-0.009766272,0.32224253,0.000249556,0.007715364,0.2608209,-0.0045089805,-0.028238084,0.042757027,0.009379213,0.01068239,0.028366301,0.01886324,0.014618519,-0.009132141,0.058077272,1.6623046,-0.094838224,488.3202,0.1,0.4649879,0.32308623,0.18022613,0.11562734,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
25296000,25296000,1204000,47.397742099999995,8.5455934,0.002592887,-0.01249385,0.326337,0.000249556,0.007715364,0.2608209,-0.0082268845,-0.029669307,0.045583718,0.011833037,0.01068239,0.028366301,0.01886324,-0.023114523,-0.032937966,-0.004851259,1.6627203,-0.094838224,488.3202,0.1,0.4444043,0.31233755,0.1697257,0.11241389,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
25792000,25792000,1204000,47.397742099999995,8.5455934,-0.0022564915,-0.013080006,0.3224987,0.000249556,0.007715364,0.2608209,-0.013121334,-0.030843731,0.04425663,0.004745784,0.01068239,0.028366301,0.01886324,0.015441007,-0.0013571843,0.035660338,1.6630296,-0.094838224,488.3202,0.1,0.46261075,0.32319173,0.17802826,0.11605282,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
26296000,26296000,1204000,47.397742099999995,8.5455934,-0.0053931177,-0.014373911,0.323047,0.000249556,0.007715364,0.2608209,-0.018457394,-0.032308348,0.04770794,0.007325925,0.01068239,0.028366301,0.01886324,-0.01025811,-0.01616773,0.005787238,1.6632504,-0.094838224,488.3202,0.1,0.44277212,0.31148165,0.16794497,0.11256081,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
26792000,26792000,1204000,47.397742099999995,8.5455934,-0.0076427357,-0.016568666,0.32585615,0.000249556,0.007715364,0.2608209,-0.02227375,-0.035816617,0.052581936,0.010416051,0.01068239,0.028366301,0.01886324,-0.023360988,-0.02118267,0.05886424,1.6634927,-0.094838224,488.3202,0.1,0.45805436,0.32065484,0.17377858,0.115307,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
27296000,27296000,1204000,47.397742099999995,8.5455934,-0.008689024,-0.011503733,0.32359707,0.000249556,0.007715364,0.2608209,-0.027406832,-0.034493044,0.055562925,0.008031967,0.01068239,0.028366301,0.01886324,-0.015523851,-0.05325577,0.04186574,1.663813,-0.094838224,488.3202,0.1,0.43963346,0.31082812,0.1649602,0.11227409,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
27792000,27792000,1204000,47.397742099999995,8.5455934,-0.013575951,-0.0060948925,0.32613558,0.000249556,0.007715364,0.2608209,-0.033360027,-0.033492755,0.064181454,0.016285116,0.01068239,0.028366301,0.01886324,-0.003258319,-1.15978755e-05,0.021620652,1.6643577,-0.094838224,488.3202,0.10041803,0.4580115,0.3208174,0.17323641,0.11572849,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
28296000,28296000,1204000,47.397742099999995,8.5455934,-0.016608397,-0.0054238653,0.33065757,0.000249556,0.007715364,0.2608209,-0.035317913,-0.033114962,0.06816005,0.018223608,0.01068239,0.028366301,0.01886324,-0.023044877,-0.026281688,0.025251878,1.6644478,-0.094838224,488.3202,0.1,0.4395997,0.31095153,0.1643006,0.11255329,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
28792000,28792000,1204000,47.397742099999995,8.5455934,-0.018735528,-0.011542978,0.33817813,0.000249556,0.007715364,0.2608209,-0.03603878,-0.040409286,0.07280784,0.021425176,0.01068239,0.028366301,0.01886324,-0.045437902,-0.039031494,0.05187094,1.6645942,-0.094838224,488.3202,0.1,0.4550876,0.31914338,0.17023408,0.11508349,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
29296000,29296000,1204000,47.397742099999995,8.5455934,-0.020837337,-0.015978195,0.34912115,0.000249556,0.007715364,0.2608209,-0.03306817,-0.040804822,0.07791729,0.025825357,0.01068239,0.028366301,0.01886324,-0.012152507,0.005351612,0.04495587,1.6647035,-0.094838224,488.3202,0.1,0.471636,0.32897538,0.17611949,0.11778529,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
29792000,29792000,1204000,47.397742099999995,8.5455934,-0.019122256,-0.016569363,0.35787323,0.000249556,0.007715364,0.2608209,-0.028332518,-0.042452835,0.07951771,0.025276802,0.01068239,0.028366301,0.01886324,-0.0068569058,-0.038581956,0.015960073,1.6650145,-0.094838224,488.3202,0.1,0.48730314,0.33780563,0.1812819,0.120081685,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
30296000,30296000,1204000,47.397742099999995,8.5455934,-0.01827892,-0.01635998,0.35962597,0.000249556,0.007715364,0.2608209,-0.022424284,-0.04179492,0.077149004,0.015858915,0.01068239,0.028366301,0.01886324,-0.0028362991,-0.008075221,0.031906176,1.6654584,-0.094838224,488.3202,0.1,0.45935303,0.3214312,0.16789863,0.11474397,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
30792000,30792000,1204000,47.397742099999995,8.5455934,-0.014039968,-0.02086623,0.3617229,0.000249556,0.007715364,0.2608209,-0.014424251,-0.04364633,0.076765865,0.011141242,0.01068239,0.028366301,0.01886324,-0.0307422,0.0019264843,0.02887193,1.6654626,-0.094838224,488.3202,0.1,0.47228906,0.32896355,0.17227452,0.11674412,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
31296000,31296000,1204000,47.397742099999995,8.5455934,-0.01457843,-0.025393931,0.36464953,0.000249556,0.007715364,0.2608209,-0.0088679455,-0.045996275,0.07708518,0.010435032,0.01068239,0.028366301,0.01886324,0.014223885,-0.042257987,0.01945067,1.6656258,-0.094838224,488.3202,0.1,0.4862298,0.33553264,0.1769727,0.11856634,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
31792000,31792000,1204000,47.397742099999995,8.5455934,-0.01322538,-0.028089471,0.3780867,0.000249556,0.007715364,0.2608209,-0.0029228549,-0.04544239,0.07899988,0.020534247,0.01068239,0.028366301,0.01886324,-0.02320259,-0.04513423,0.019460915,1.6657511,-0.094838224,488.3202,0.10388449,0.49933755,0.3427195,0.1812816,0.120435916,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
32296000,32296000,1204000,47.397742099999995,8.5455934,-0.008559217,-0.028357767,0.3768676,0.000249556,0.007715364,0.2608209,0.005294487,-0.045165338,0.077781536,0.011030437,0.01068239,0.028366301,0.01886324,0.05337632,-0.0076575954,0.01788698,1.6657803,-0.094838224,488.3202,0.1,0.4673855,0.32570067,0.16730261,0.115012854,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
32792000,32792000,1204000,47.397742099999995,8.5455934,-0.0029501084,-0.03384709,0.37958124,0.000249556,0.007715364,0.2608209,0.013662487,-0.044485033,0.07632258,0.009425335,0.01068239,0.028366301,0.01886324,0.02515636,-0.009739858,0.034587454,1.666456,-0.094838224,488.3202,0.1,0.47867817,0.33229548,0.17143661,0.11689208,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
33296000,33296000,1204000,47.397742099999995,8.5455934,0.0026528032,-0.033941343,0.38795963,0.000249556,0.007715364,0.2608209,0.021374201,-0.045490738,0.076039374,0.012036318,0.01068239,0.028366301,0.01886324,0.040220443,-0.018823279,0.0029001383,1.6666206,-0.094838224,488.3202,0.1,0.49113908,0.33810598,0.1760083,0.118671685,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
33792000,33792000,1204000,47.397742099999995,8.5455934,0.0039448137,-0.03330308,0.39096484,0.000249556,0.007715364,0.2608209,0.024878792,-0.04307825,0.0722365,0.008273527,0.01068239,0.028366301,0.01886324,0.025309606,-0.01902686,0.012496485,1.6669469,-0.094838224,488.3202,0.10219735,0.5029729,0.34316483,0.18027167,0.120242536,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
34296000,34296000,1204000,47.397742099999995,8.5455934,0.00037355477,-0.023988288,0.37210923,0.000249556,0.007715364,0.2608209,0.025019715,-0.03955813,0.058325045,-0.019379918,0.01068239,0.028366301,0.01886324,0.01110931,-0.0042378083,0.026002524,1.6674869,-0.094838224,488.3202,0.1,0.47287485,0.3277479,0.16872993,0.11581561,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
34792000,34792000,1204000,47.397742099999995,8.5455934,0.004147244,-0.015560715,0.35488573,0.000249556,0.007715364,0.2608209,0.02598054,-0.037340045,0.045183863,-0.035225105,0.01068239,0.028366301,0.01886324,-0.018104691,-0.0047454666,-0.0077551226,1.6676674,-0.094838224,488.3202,0.1,0.44935408,0.3148819,0.16016045,0.112306334,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
35296000,35296000,1204000,47.397742099999995,8.5455934,0.009407366,-0.01742946,0.35401458,0.000249556,0.007715364,0.2608209,0.025633924,-0.043235995,0.04203159,-0.022422362,0.01068239,0.028366301,0.01886324,0.03266215,-0.053395398,0.014587305,1.668019,-0.094838224,488.3202,0.10864806,0.46444246,0.3233506,0.16733907,0.115402654,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
35792000,35792000,1204000,47.397742099999995,8.5455934,0.012762497,-0.02717091,0.35361552,0.000249556,0.007715364,0.2608209,0.023786323,-0.04802524,0.03691446,-0.017285533,0.01068239,0.028366301,0.01886324,-0.036868583,-0.0023480095,-0.0026747582,1.6686679,-0.094838224,488.3202,0.10962075,0.47930107,0.33237776,0.17371893,0.118290864,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
36296000,36296000,1204000,47.397742099999995,8.5455934,0.017500475,-0.026974123,0.34104723,0.000249556,0.007715364,0.2608209,0.02385163,-0.0487756,0.029714169,-0.025321737,0.01068239,0.028366301,0.01886324,0.023098633,-0.017255137,0.0056363638,1.6690205,-0.094838224,488.3202,0.1,0.45428604,0.31879234,0.1631949,0.11406213,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
36792000,36792000,1204000,47.397742099999995,8.5455934,0.0148061095,-0.031008884,0.333352,0.000249556,0.007715364,0.2608209,0.017527075,-0.05132607,0.025741655,-0.024749495,0.01068239,0.028366301,0.01886324,0.009232579,-0.054412197,0.0042123715,1.6692904,-0.094838224,488.3202,0.10340047,0.46702522,0.325327,0.16824105,0.116149634,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
37296000,37296000,1204000,47.397742099999995,8.5455934,0.007307688,-0.03161093,0.3210516,0.000249556,0.007715364,0.2608209,0.012202476,-0.050092496,0.022899467,-0.025460146,0.01068239,0.028366301,0.01886324,0.061722133,-0.04375621,0.0011269002,1.6696578,-0.094838224,488.3202,0.10463902,0.44588926,0.31378892,0.1599142,0.11270663,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
37792000,37792000,1204000,47.397742099999995,8.5455934,0.0040565045,-0.036744047,0.3224497,0.000249556,0.007715364,0.2608209,0.010071799,-0.049140092,0.029096028,-0.009900008,0.01068239,0.028366301,0.01886324,0.005129142,0.006974558,0.015090219,1.6700606,-0.094838224,488.3202,0.10452214,0.4594534,0.32240683,0.16562255,0.11537484,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
38296000,38296000,1204000,47.397742099999995,8.5455934,0.0016446281,-0.040938478,0.32574746,0.000249556,0.007715364,0.2608209,0.0060766493,-0.047046952,0.03766686,0.0030615635,0.01068239,0.028366301,0.01886324,0.012917167,-0.017591517,0.0387812,1.6701683,-0.094838224,488.3202,0.10442558,0.47424307,0.33013594,0.17137484,0.11774394,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
38792000,38792000,1204000,47.397742099999995,8.5455934,-0.0009552824,-0.03516038,0.32271132,0.000249556,0.007715364,0.2608209,0.0074338145,-0.04341782,0.045184314,0.0045322827,0.01068239,0.028366301,0.01886324,-0.014285018,-0.015270953,0.05725864,1.670017,-0.094838224,488.3202,0.1,0.45025298,0.31678066,0.1614559,0.113587186,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
39296000,39296000,1204000,47.397742099999995,8.5455934,-0.001043783,-0.028380603,0.3165209,0.000249556,0.007715364,0.2608209,0.011000762,-0.03796871,0.05237847,0.0015038322,0.01068239,0.028366301,0.01886324,0.018585632,-0.043135047,0.019813886,1.6700642,-0.094838224,488.3202,0.1,0.43196866,0.30637205,0.1542392,0.11044222,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
39792000,39792000,1204000,47.397742099999995,8.5455934,0.0022886342,-0.020890055,0.31470847,0.000249556,0.007715364,0.2608209,0.012332394,-0.0323007,0.05824086,0.004849504,0.01068239,0.028366301,0.01886324,0.03131738,-0.016076576,0.027354805,1.6699818,-0.094838224,488.3202,0.1,0.44667047,0.3149059,0.16106148,0.11345101,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
40296000,40296000,1204000,47.397742099999995,8.5455934,0.008397265,-0.015402447,0.31588745,0.000249556,0.007715364,0.2608209,0.014882778,-0.028630704,0.065183975,0.0113928765,0.01068239,0.028366301,0.01886324,0.014697477,0.030496884,0.009294598,1.6703521,-0.094838224,488.3202,0.1,0.43143785,0.3065547,0.15555623,0.11110571,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
40792000,40792000,1204000,47.397742099999995,8.5455934,0.017490389,-0.015664259,0.33297253,0.000249556,0.007715364,0.2608209,0.018786037,-0.029312147,0.078038484,0.03123664,0.01068239,0.028366301,0.01886324,-0.0050704544,-0.030508233,0.03259163,1.6702963,-0.094838224,488.3202,0.1,0.44662145,0.31648663,0.1621882,0.11424974,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
41296000,41296000,1204000,47.397742099999995,8.5455934,0.01869253,-0.016070198,0.34249353,0.000249556,0.007715364,0.2608209,0.015364919,-0.03265386,0.08632342,0.030660387,0.01068239,0.028366301,0.01886324,0.011583018,-0.0056839194,0.04894845,1.6703696,-0.094838224,488.3202,0.10386163,0.42941007,0.30529645,0.15475512,0.11076024,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
41792000,41792000,1204000,47.397742099999995,8.5455934,0.018025052,-0.014950395,0.34300524,0.000249556,0.007715364,0.2608209,0.041472435,-0.017467484,-0.00877127,-0.071345605,0.01068239,0.028366301,0.01886324,0.119528204,-0.17777036,-1.0614692,1.6608313,-0.094838224,488.3202,0.103349924,0.44483638,0.31535858,0.16163018,0.113937035,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
42296000,42296000,1204000,47.397742099999995,8.5455934,0.05226067,-0.044912327,0.07489189,0.000249556,0.007715364,0.2608209,0.11299969,-0.14792912,-0.93009174,-0.99297655,0.01068239,0.028366301,0.01886324,-0.040929835,-0.07066321,-0.7929364,1.5327501,-0.094838224,488.3202,0.37146327,0.4280916,0.30449042,0.15891767,0.11053382,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
42792000,42792000,1204000,47.397742099999995,8.5455934,0.10309666,-0.113169186,-0.42266026,0.000249556,0.007715364,0.2608209,0.07342908,-0.13825728,-0.8520244,-0.9165797,0.01068239,0.028366301,0.01886324,-0.10143671,0.08967736,0.52818185,1.5206978,-0.094838224,488.3202,0.86901546,0.44400284,0.31463435,0.16543053,0.113732435,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
43296000,43296000,1204000,47.397742099999995,8.5455934,0.14386995,-0.16450566,-0.8244913,0.000249556,0.007715364,0.2608209,0.017427195,-0.07249855,-0.6070721,-0.6736341,0.01068239,0.028366301,0.01886324,-0.12523033,0.13801377,0.44342873,1.5317938,-0.094838224,488.3202,1.2708465,0.4610989,0.32520437,0.1705855,0.11680226,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
43792000,43792000,1204000,47.397742099999995,8.5455934,0.16417293,-0.16935956,-1.118821,0.000249556,0.007715364,0.2608209,-0.03606199,-0.0038585612,-0.42520118,-0.49541667,0.01068239,0.028366301,0.01886324,-0.1191633,0.09114283,0.31310225,1.5404506,-0.094838224,488.3202,1.5651762,0.47742072,0.33326447,0.17649107,0.11909724,inf,inf,inf,inf,1,1,1,1,2,2,2,2,1,0,1,1,0,0,0
44296000,44296000,1204000,47.397742099999995,8.5455934,0.17494532,-0.14841242,-1.3519776,0.000249556,0.007715364,0.2608209,-0.07270891,0.03144608,-0.29552707,-0.37859637,0.01068239,0.028366301,0.01886324,-0.09557421,0.024692474,0.27361137,1.5530022,0.0070251385,488.3202,1.7983327,0.45310378,0.3195555,0.16745907,0.114417054,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
44792000,44792000,1204000,47.397742099999995,8.5455934,0.16932848,-0.110121146,-1.5229334,0.000249556,0.007715364,0.2608209,-0.087996334,0.04650306,-0.19900702,-0.28790814,0.01068239,0.028366301,0.01886324,-0.058715068,-0.036466543,0.23118591,1.5548722,0.0070251385,488.3202,1.9692886,0.46545875,0.3275455,0.21135686,0.11655174,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,0,1,1,0,0,0
45296000,45296000,1204000,47.397742099999995,8.5455934,0.15786898,-0.06335626,-1.6519499,0.000249556,0.007715364,0.2608209,-0.08884055,0.04772365,-0.12409713,-0.21422465,0.01068239,0.028366301,0.01886324,-0.03226878,-0.078201756,0.13234465,1.556263,0.0070251385,488.3202,2.098305,0.4799715,0.3345102,0.2607856,0.11846688,inf,inf,inf,inf,1,1,1,1,2,2,2,2,2,1,1,1,0,0,0
