timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
24800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6623262,0.0
24896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.662314,0.0
25000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6624342,0.0
25096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6625184,0.0
25200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6626279,0.0
25296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6627203,0.0
25400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6628722,0.0
25504000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6629055,0.0
25600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6629033,0.0
25696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.662985,0.0
25800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6630278,0.0
25896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6629332,0.0
26000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6629747,0.0
26096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6631229,0.0
26200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6632494,0.0
26296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6632504,0.0
26400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6632822,0.0
26496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6633536,0.0
26600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6632981,0.0
26696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6633708,0.0
26800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6635103,0.0
26896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6636317,0.0
27000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6637486,0.0
27096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6637855,0.0
27200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6638087,0.0
27296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.663813,0.0
27400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6638415,0.0
27496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.663919,0.0
27600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6639729,0.0
27696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6642067,0.0
27800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6643683,0.0
27896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.664343,0.0
28000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6644046,0.0
28096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6645671,0.0
28200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6645838,0.0
28296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6644478,0.0
28400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6642643,0.0
28496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6642777,0.0
28600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6644071,0.0
28704000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6645155,0.0
28800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646061,0.0
28896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646539,0.0
29000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.664638,0.0
29096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646491,0.0
29200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646413,0.0
29296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6647035,0.0
29400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646479,0.0
29496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6646903,0.0
29600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.664781,0.0
29696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6649009,0.0
29800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6650217,0.0
29896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6651875,0.0
30000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6653291,0.0
30096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6653329,0.0
30200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654136,0.0
30296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654584,0.0
30400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654354,0.0
30496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654656,0.0
30600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654754,0.0
30696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654345,0.0
30800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654491,0.0
30896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6654848,0.0
31000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6655396,0.0
31096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6655952,0.0
31200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6655946,0.0
31296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6656258,0.0
31400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657081,0.0
31504000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657802,0.0
31600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6656693,0.0
31696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.665738,0.0
31800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657585,0.0
31896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.665936,0.0
32000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6659275,0.0
32104000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6659586,0.0
32200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6659083,0.0
32296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657803,0.0
32400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657518,0.0
32496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6657833,0.0
32600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6659677,0.0
32696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6662806,0.0
32800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6664637,0.0
32896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6664311,0.0
33000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6665787,0.0
33096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6666703,0.0
33200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6666965,0.0
33296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6666206,0.0
33400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6665851,0.0
33496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6668488,0.0
33600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6669978,0.0
33696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6670196,0.0
33800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6669569,0.0
33904000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6671239,0.0
34000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6672449,0.0
34096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6673838,0.0
34200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6674455,0.0
34296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6674869,0.0
34400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6673609,0.0
34496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6674271,0.0
34600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6674393,0.0
34696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.667575,0.0
34800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6676531,0.0
34904000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6676791,0.0
35000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6677746,0.0
35104000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.667919,0.0
35200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6680113,0.0
35296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.668019,0.0
35400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6680564,0.0
35496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6682777,0.0
35600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6684377,0.0
35704000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6685777,0.0
35800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6686724,0.0
35896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6687006,0.0
36000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6688609,0.0
36096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6689508,0.0
36200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.668974,0.0
36296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6690205,0.0
36400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6690681,0.0
36504000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6691884,0.0
36600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6692057,0.0
36696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6692845,0.0
36800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6692963,0.0
36896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6694291,0.0
37000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6694447,0.0
37096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.669477,0.0
37200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6695275,0.0
37296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6696578,0.0
37400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6697502,0.0
37504000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6698635,0.0
37600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6699327,0.0
37704000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6699806,0.0
37800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700504,0.0
37896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700695,0.0
38000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700579,0.0
38096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.670125,0.0
38200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6701508,0.0
38296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6701683,0.0
38400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6702296,0.0
38496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6702303,0.0
38600000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700625,0.0
38696000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700262,0.0
38800000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700077,0.0
38896000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6699693,0.0
39000000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700159,0.0
39096000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6699605,0.0
39200000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.669967,0.0
39296000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700642,0.0
39400000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6701351,0.0
39496000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.6700554,0.0
39600000,0.0,0.0,-2.0,-0.00065694004,0.02438823,2.3208227,-0.021041248,0.10773642,9.35302,-4.9625927e-05,0.0002540971,-0.023128718,1.5707964,0.0
39696000,0.0,0.0,-2.0,-0.0013153751,0.021249691,2.1463695,-0.02187426,0.0905673,9.076446,-8.29803e-05,0.0003435683,-0.037230074,1.5707964,0.0
39800000,0.0,0.0,-2.0,-0.0022557916,0.019792696,1.9573784,-0.02595781,0.0864449,8.729606,-0.00014540135,0.0004842167,-0.054913998,1.5707964,0.0
39904000,0.0,0.0,-2.0,-0.0030616368,0.016665269,1.7683876,-0.027807886,0.07249741,8.349129,-0.00021054699,0.0005489131,-0.074312925,1.5707964,0.0
40000000,0.0,0.0,-2.0,-0.003980831,0.015440791,1.5939343,-0.02803381,0.07204984,7.9585223,-0.0002690209,0.00069141196,-0.0942283,1.5707964,0.0
40096000,0.0,0.0,-2.0,-0.0050911047,0.015500986,1.419481,-0.034253433,0.07207502,7.5334616,-0.00040539392,0.0008530174,-0.11590037,1.5707964,0.0
40200000,0.0,0.0,-2.0,-0.0064676735,0.016658802,1.23049,-0.034402017,0.07837199,7.031966,-0.0004966846,0.0011315078,-0.14146951,1.5707964,0.0
40296000,0.0,0.0,-2.0,-0.007977402,0.014632325,1.0560371,-0.040513963,0.06692514,6.5384903,-0.0006878567,0.0011362727,-0.16662979,1.5707964,0.0
40400000,0.0,0.0,-2.0,-0.009763903,0.01396173,0.8670471,-0.046731327,0.064900726,5.962982,-0.000933974,0.0012971081,-0.19597253,1.5707964,0.0
40504000,0.0,0.0,-2.0,-0.01167837,0.014531849,0.6780572,-0.049192715,0.07101588,5.3405576,-0.0011422841,0.0016490311,-0.22770736,1.5707964,0.0
40600000,0.0,0.0,-2.0,-0.013523653,0.015972888,0.5036049,-0.055354264,0.07528187,4.7279634,-0.0014610685,0.0019870554,-0.25894094,1.5707964,0.0
40696000,0.0,0.0,-2.0,-0.01500986,0.014800972,0.32915258,-0.05464838,0.06700739,4.0901346,-0.0016240604,0.00199135,-0.29146117,1.5707964,0.0
40800000,0.0,0.0,-2.0,-0.016759727,0.014938069,0.1401627,-0.064328186,0.07468978,3.3609097,-0.0021564227,0.0025037664,-0.3286413,1.5707964,0.0
40896000,0.0,0.0,-2.0,-0.018491013,0.016182207,-0.0342896,-0.06697627,0.085725024,2.6501179,-0.0024917873,0.0031893167,-0.36488158,1.5707964,0.0
41000000,0.0,0.0,-2.0,-0.020499306,0.018490737,-0.22327948,-0.07489862,0.090165555,1.8385582,-0.0031036865,0.0037363255,-0.40625963,1.5707964,0.0
41096000,0.0,0.0,-2.0,-0.01929048,0.017226016,-0.39773178,-0.065293446,0.08561088,1.0657042,-0.0029671523,0.0038904445,-0.4456642,1.5707964,0.0
41200000,0.0,0.0,-2.0,-0.018721351,0.017367894,-0.58672166,-0.06286155,0.09069705,0.17759371,-0.0031468528,0.0045402995,-0.49094525,1.5707964,0.0
41304000,0.0,0.0,-2.0,-0.01770624,0.015164946,-0.77571154,-0.0602645,0.08439359,-0.7313154,-0.0033018363,0.0046238466,-0.5372867,1.5707964,0.0
41400000,0.0,0.0,-2.0,-0.017379096,0.014642453,-0.95016384,-0.058533352,0.08257306,-1.6112511,-0.0034756458,0.004903097,-0.58215094,1.5707964,0.0
41504000,0.0,0.0,-2.0,-0.017466493,0.015290389,-1.139154,-0.06010649,0.086306445,-2.6067863,-0.0038776286,0.0055678566,-0.6329091,1.5707964,0.0
41600000,0.0,0.0,-2.0,-0.0178548,0.016848993,-1.313606,-0.055876046,0.09811312,-3.5630374,-0.0038859218,0.006823316,-0.68166435,1.5707964,0.0
41704000,0.0,0.0,-2.0,-0.016245982,0.015268335,-1.5025961,-0.110516176,0.0452236,-4.5458727,-0.008244677,0.0033737505,-0.731775,1.5707964,0.0
41800000,0.0,0.0,-2.0,-0.017297307,0.014153138,-1.6770482,-0.14985925,0.072728984,-5.2086353,-0.011697043,0.005676754,-0.76556647,1.5707964,0.0
41904000,0.0,0.0,-2.0,-0.020773092,0.01527902,-1.8660383,-0.20434928,0.17997561,-5.699004,-0.016473606,0.014508724,-0.79056835,1.5707964,0.0
42000000,0.0,0.0,-2.0,-0.026661437,0.02025992,-2.0404906,-0.28290385,0.28710973,-5.9630184,-0.02319521,0.023540052,-0.80402935,1.5707964,0.0
42104000,0.0,0.0,-2.0,-0.0327497,0.024307454,-2.2294803,-0.31270036,0.34795472,-6.1322484,-0.025913298,0.028834805,-0.81265765,1.5707964,0.0
42200000,0.0,0.0,-2.0,-0.04054774,0.032335054,-2.1676788,-0.31811565,0.3692969,-5.328621,-0.025032623,0.029060092,-0.77168405,1.5707964,0.0
42296000,0.0,0.0,-2.0,-0.049647637,0.04266671,-2.0748918,-0.31944668,0.38783777,-4.7000833,-0.024093693,0.029251968,-0.73963755,1.5707964,0.0
42400000,0.0,0.0,-2.0,-0.059507105,0.055501226,-1.9687355,-0.3241805,0.41725567,-4.325465,-0.023819283,0.03065801,-0.72053736,1.5707964,0.0
42504000,0.0,0.0,-2.0,-0.06898358,0.06941425,-1.8630477,-0.32964265,0.45171124,-4.1302834,-0.023885317,0.03273019,-0.71058583,1.5707964,0.0
42600000,0.0,0.0,-2.0,-0.077160634,0.082797065,-1.7687894,-0.3343443,0.47491798,-4.039025,-0.02406814,0.03418749,-0.705933,1.5707964,0.0
42696000,0.0,0.0,-2.0,-0.08825753,0.09518569,-1.6694485,-0.3525102,0.48710528,-3.944723,-0.025202338,0.034825068,-0.7011249,1.5707964,0.0
42800000,0.0,0.0,-2.0,-0.0986824,0.10852505,-1.5699869,-0.35487396,0.50369287,-3.9041286,-0.025296707,0.03590506,-0.69905514,1.5707964,0.0
42896000,0.0,0.0,-2.0,-0.106775716,0.12042924,-1.4855044,-0.35719764,0.51068777,-3.904063,-0.025461964,0.036403134,-0.6990518,1.5707964,0.0
43000000,0.0,0.0,-2.0,-0.11397745,0.13247156,-1.4012191,-0.3497806,0.5161906,-3.9251013,-0.024971781,0.036852244,-0.7001245,1.5707964,0.0
43104000,0.0,0.0,-2.0,-0.1242683,0.14169732,-1.3141897,-0.3636206,0.5145905,-3.8998919,-0.025912205,0.036670573,-0.6988391,1.5707964,0.0
43200000,0.0,0.0,-2.0,-0.13148977,0.14943211,-1.2416024,-0.3634215,0.51098794,-3.9063349,-0.025910132,0.036430877,-0.6991676,1.5707964,0.0
43296000,0.0,0.0,-2.0,-0.13667645,0.15628037,-1.1755087,-0.35170767,0.50889826,-3.9265246,-0.025111564,0.036334805,-0.70019704,1.5707964,0.0
43400000,0.0,0.0,-2.0,-0.14025101,0.16254999,-1.1101271,-0.34420115,0.4998613,-3.955895,-0.02462873,0.035766732,-0.7016945,1.5707964,0.0
43496000,0.0,0.0,-2.0,-0.14804465,0.16232407,-1.0441461,-0.34907776,0.47100288,-3.9278765,-0.024926038,0.03363215,-0.70026594,1.5707964,0.0
43600000,0.0,0.0,-2.0,-0.1532773,0.1620033,-0.9806416,-0.34687683,0.45982373,-3.9330819,-0.024779458,0.03284792,-0.70053136,1.5707964,0.0
43696000,0.0,0.0,-2.0,-0.15567118,0.16155398,-0.92823887,-0.33653942,0.45004883,-3.9504762,-0.024071464,0.03219039,-0.7014182,1.5707964,0.0
43800000,0.0,0.0,-2.0,-0.15589923,0.16082434,-0.8774737,-0.31711093,0.43961328,-3.9832778,-0.022735247,0.031518046,-0.70309067,1.5707964,0.0
43896000,0.0,0.0,-2.0,-0.1622757,0.15747695,-0.82380986,-0.32808188,0.42329714,-3.9550018,-0.02347401,0.03028659,-0.70164895,1.5707964,0.0
44000000,0.0,0.0,-2.0,-0.16545452,0.15409498,-0.7730918,-0.32580185,0.41323644,-3.9603305,-0.023319604,0.029577825,-0.7019206,1.5707964,0.0
44096000,0.0,0.0,-2.0,-0.16562542,0.1511203,-0.7320702,-0.31537884,0.40693623,-3.9827766,-0.022610525,0.029174568,-0.7030651,1.5707964,0.0
44200000,0.0,0.0,-2.0,-0.16337201,0.14802906,-0.6925236,-0.29869005,0.39961368,-4.0086713,-0.02145449,0.028703693,-0.70438534,1.5707964,0.0
44304000,0.0,0.0,-2.0,-0.16629623,0.14044298,-0.644598,-0.30920222,0.37483957,-3.9722035,-0.022151474,0.02685378,-0.702526,1.5707964,0.0
44400000,0.0,0.0,-2.0,-0.16609855,0.13420483,-0.6068039,-0.30663583,0.36029768,-3.9771776,-0.021974757,0.025820378,-0.70277965,1.5707964,0.0
44496000,0.0,0.0,-2.0,-0.16365188,0.12852478,-0.574214,-0.2944017,0.35247448,-3.9941883,-0.021123456,0.025290204,-0.7036469,1.5707964,0.0
44600000,0.0,0.0,-2.0,-0.15890846,0.12303005,-0.5436317,-0.2766638,0.348232,-4.020155,-0.019888787,0.025033675,-0.70497084,1.5707964,0.0
44696000,0.0,0.0,-2.0,-0.16124468,0.11319223,-0.5075152,-0.29111317,0.32002303,-3.9883425,-0.020878682,0.0229521,-0.7033489,1.5707964,0.0
44800000,0.0,0.0,-2.0,-0.16072927,0.10395612,-0.4747578,-0.29522246,0.3091189,-3.990566,-0.02117688,0.022173697,-0.70346224,1.5707964,0.0
44896000,0.0,0.0,-2.0,-0.15806413,0.096605465,-0.44906414,-0.28779382,0.3034685,-4.007473,-0.020669157,0.021794902,-0.70432425,1.5707964,0.0
45000000,0.0,0.0,-2.0,-0.15314353,0.089793384,-0.42557478,-0.26898587,0.29856384,-4.037801,-0.019361388,0.02149039,-0.7058705,1.5707964,0.0
45096000,0.0,0.0,-2.0,-0.15424022,0.078696296,-0.39526665,-0.29697916,0.26407474,-0.05375117,-0.021314662,0.01895306,-0.70383674,1.5707964,0.0
45200000,0.0,0.0,-2.0,-0.15300669,0.06835203,-0.36824703,-0.29317012,0.24754578,-0.056636453,-0.02104703,0.017771605,-0.70404273,1.5707964,0.0
45304000,0.0,0.0,-2.0,-0.14965084,0.05956975,-0.34653676,-0.28658253,0.24365976,-0.08002132,-0.02062245,0.017533733,-0.7057119,1.5707964,0.0
45400000,0.0,0.0,-2.0,-0.14491375,0.05289597,-0.3300525,-0.27301085,0.24968591,-0.09929043,-0.019684313,0.018002566,-0.70708734,1.5707964,0.0
45496000,0.0,0.0,-2.0,-0.14498101,0.04238216,-0.3060392,-0.29515702,0.22037996,-0.0650025,-0.021208156,0.015835142,-0.70463985,1.5707964,0.0
