timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
15744000,4000000.0,1.0,17694.225,0.0,5516,0,20.916336,45,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16744000,4000000.0,1.0,17629.482,0.0,5919,0,20.916336,46,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17744000,4000000.0,1.0,17822.709,0.0,6352,0,20.916336,48,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18744000,4000000.0,1.0,18281.873,0.0,6823,0,38.844624,51,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740000,4000000.0,1.0,20273.904,0.0,7284,0,74.701195,54,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20744000,4000000.0,1.0,18324.701,0.0,7691,0,64.741035,59,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21744000,4000000.0,1.0,17933.268,0.0,8090,0,98.60558,60,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22740000,4000000.0,1.0,17383.467,0.0,8484,0,20.916336,61,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23740000,4000000.0,1.0,17686.256,0.0,8884,0,20.916336,62,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24744000,4000000.0,1.0,17485.06,0.0,9291,0,20.916336,63,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25744000,4000000.0,1.0,17695.219,0.0,9689,0,20.916336,64,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26744000,4000000.0,1.0,17617.531,0.0,10088,0,20.916336,65,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27744000,4000000.0,1.0,17655.379,0.0,10487,0,20.916336,66,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28744000,4000000.0,1.0,17423.307,0.0,10887,0,20.916336,67,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29740000,4000000.0,1.0,17646.414,0.0,11278,0,20.916336,68,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30744000,4000000.0,1.0,17432.271,0.0,11687,0,46.81275,73,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31740000,4000000.0,1.0,17946.215,0.0,12078,0,98.60558,74,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32736000,4000000.0,1.0,17379.482,0.0,12477,0,20.916336,75,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33744000,4000000.0,1.0,17686.256,0.0,12883,0,20.916336,76,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34744000,4000000.0,1.0,17396.414,0.0,13282,0,20.916336,77,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35740000,4000000.0,1.0,17682.271,0.0,13674,0,20.916336,78,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36744000,4000000.0,1.0,17642.432,0.0,14081,0,20.916336,79,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37740000,4000000.0,1.0,17646.414,0.0,14472,0,20.916336,80,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38744000,4000000.0,1.0,17423.307,0.0,14880,0,20.916336,81,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39740000,4000000.0,1.0,17745.02,0.0,15273,0,20.916336,82,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40744000,4000000.0,1.0,17465.14,0.0,15682,0,46.81275,87,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41740000,4000000.0,1.0,18033.865,0.0,16074,0,98.60558,88,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42740000,4000000.0,1.0,17407.371,0.0,16474,0,20.916336,89,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43744000,4000000.0,1.0,17724.104,0.0,16878,0,20.916336,90,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44740000,4000000.0,1.0,17419.322,0.0,17272,0,20.916336,91,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45740000,4000000.0,1.0,17720.12,0.0,17670,0,20.916336,92,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46744000,4000000.0,1.0,17654.383,0.0,18076,0,20.916336,93,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47740000,4000000.0,1.0,17658.367,0.0,18468,0,20.916336,94,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48740000,4000000.0,1.0,17447.21,0.0,18868,0,20.916336,95,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49740000,4000000.0,1.0,17684.264,0.0,19266,0,20.916336,96,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50740000,4000000.0,1.0,17443.229,0.0,19669,0,46.81275,101,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51740000,4000000.0,1.0,17958.168,0.0,20066,0,98.60558,102,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52740000,4000000.0,1.0,17420.318,0.0,20501,0,20.916336,104,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53740000,4000000.0,1.0,18569.72,0.0,20898,0,38.844624,105,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54740000,4000000.0,1.0,17407.371,0.0,21299,0,20.916336,106,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55740000,4000000.0,1.0,17729.084,0.0,21697,0,20.916336,107,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56740000,4000000.0,1.0,17681.275,0.0,22096,0,20.916336,108,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57740000,4000000.0,1.0,17671.314,0.0,22495,0,20.916336,109,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58740000,4000000.0,1.0,17460.16,0.0,22894,0,20.916336,110,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59740000,4000000.0,1.0,17667.332,0.0,23292,0,20.916336,111,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60736000,4000000.0,1.0,17456.176,0.0,23694,0,46.81275,116,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61740000,4000000.0,1.0,17983.068,0.0,24092,0,98.60558,117,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62740000,4000000.0,1.0,17416.336,0.0,24492,0,20.916336,118,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63744000,4000000.0,1.0,17711.156,0.0,24897,0,20.916336,119,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64740000,4000000.0,1.0,17429.283,0.0,25290,0,20.916336,120,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65740000,4000000.0,1.0,17707.172,0.0,25688,0,20.916336,121,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66732000,4000000.0,1.0,18309.762,0.0,26088,0,20.916336,122,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67740000,4000000.0,1.0,17501.992,0.0,26486,0,20.916336,123,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68740000,4000000.0,1.0,17629.482,0.0,26886,0,20.916336,124,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69756000,4000000.0,1.0,17500.996,0.0,27292,0,20.916336,125,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70732000,4000000.0,1.0,17704.184,0.0,27684,0,72.70917,130,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71732000,4000000.0,1.0,17723.107,0.0,28082,0,72.70917,131,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72740000,4000000.0,1.0,17576.693,0.0,28484,0,20.916336,132,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73732000,4000000.0,1.0,17541.834,0.0,28880,0,20.916336,133,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74740000,4000000.0,1.0,17589.643,0.0,29281,0,20.916336,134,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75736000,4000000.0,1.0,17524.9,0.0,29679,0,20.916336,135,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76740000,4000000.0,1.0,17845.617,0.0,30079,0,20.916336,136,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77740000,4000000.0,1.0,17498.008,0.0,30477,0,20.916336,137,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78740000,4000000.0,1.0,17625.498,0.0,30877,0,20.916336,138,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79736000,4000000.0,1.0,17501.992,0.0,31274,0,20.916336,139,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80740000,4000000.0,1.0,17691.236,0.0,31677,0,72.70917,144,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81732000,4000000.0,1.0,17710.16,0.0,32074,0,72.70917,145,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82740000,4000000.0,1.0,17602.59,0.0,32475,0,20.916336,146,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83732000,4000000.0,1.0,17537.85,0.0,32871,0,20.916336,147,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84732000,4000000.0,1.0,17576.693,0.0,33272,0,20.916336,148,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85736000,4000000.0,1.0,17559.762,0.0,33670,0,20.916336,149,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86740000,4000000.0,1.0,17835.658,0.0,34070,0,20.916336,150,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87736000,4000000.0,1.0,17489.045,0.0,34468,0,20.916336,151,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88736000,4000000.0,1.0,17642.432,0.0,34868,0,20.916336,152,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89732000,4000000.0,1.0,17489.045,0.0,35265,0,20.916336,153,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90732000,4000000.0,1.0,17687.252,0.0,35668,0,72.70917,158,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91740000,4000000.0,1.0,17736.057,0.0,36066,0,72.70917,159,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92736000,4000000.0,1.0,17577.69,0.0,36464,0,20.916336,160,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93736000,4000000.0,1.0,18404.383,0.0,36896,0,38.844624,162,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94736000,4000000.0,1.0,17568.727,0.0,37295,0,20.916336,163,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95728000,4000000.0,1.0,17516.934,0.0,37690,0,20.916336,164,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96728000,4000000.0,1.0,17802.79,0.0,38090,0,20.916336,165,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97732000,4000000.0,1.0,17468.129,0.0,38488,0,20.916336,166,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98728000,4000000.0,1.0,17608.566,0.0,38885,0,20.916336,167,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99756000,4000000.0,1.0,17693.229,0.0,39298,0,20.916336,168,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100752000,4000000.0,1.0,17670.318,0.0,39699,0,72.70917,173,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101752000,4000000.0,1.0,17702.191,0.0,40095,0,72.70917,174,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102736000,4000000.0,1.0,17568.727,0.0,40487,0,20.916336,175,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103736000,4000000.0,1.0,17507.969,0.0,40884,0,20.916336,176,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104740000,4000000.0,1.0,17653.387,0.0,41285,0,20.916336,177,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105736000,4000000.0,1.0,17517.93,0.0,41682,0,20.916336,178,0,0,0,0,0.0,0,0,0,1,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
