timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
856000,856000,-1.3147397e-05,-0.004625811,0.00096712884,-0.14910641,-0.041038062,0.10607563
868000,868000,-0.0026628475,-0.0045735682,-0.0014022614,-0.24020201,-0.12348713,-0.111800954
876000,876000,-0.0011292174,-0.0047394913,0.0027072795,0.08771991,0.019247273,0.349021
888000,888000,0.0011165057,-0.0035976192,0.000547658,0.12078189,-0.057693686,-0.25071168
896000,896000,0.0003515098,-0.0060472414,0.0019242547,-0.0136520555,-0.20386055,0.07764995
908000,908000,-0.002829542,-0.004845786,-0.00044959655,-0.25697684,0.06236575,-0.17841507
916000,916000,-0.0007906505,-0.006103166,0.0003860107,0.119110405,-0.079495095,0.04556065
928000,928000,-0.00036501166,-0.0015598019,0.0008085364,0.010195568,0.2822379,-0.095891744
936000,936000,-0.0017202443,-0.004577518,-0.0013056396,-0.09836739,-0.16488557,-0.16649672
948000,948000,0.00030564127,-0.0050041745,-0.0019832083,0.096367806,-0.008878105,-0.13925177
956000,956000,0.00071574206,-0.0036186057,-0.000992837,0.088220626,0.11234039,0.040379953
968000,968000,0.0022678038,-0.00607145,0.00019031347,0.09728205,-0.07239346,0.092118345
976000,976000,0.0002047704,-0.005748172,0.0005070257,-0.16495144,0.0134999985,0.035144795
988000,988000,-0.0012783869,-0.007349396,0.0021706813,-0.025610864,-0.15124378,0.18707475
996000,996000,-0.0010249059,-0.005677909,0.0044365623,-0.016143668,0.11239868,0.25387883
1008000,1008000,-0.00042901054,-0.0035249016,0.0017375934,0.13845107,0.09223107,-0.22169958
1016000,1016000,0.0030407584,-0.0060277386,-0.0011243785,0.31925368,-0.19733986,-0.27286655
1028000,1028000,0.00018916461,-0.0072762226,0.0009432088,-0.20086162,-0.027006874,0.08786972
1036000,1036000,-0.001197834,-0.0065048113,0.0025798148,-0.14190969,0.05114387,0.17184629
1044000,1044000,0.0011218119,-0.0068369876,0.0034559104,0.12920764,-0.028920976,0.09361676
1056000,1056000,-0.00012865597,-0.007183741,-0.003372058,-0.0852799,-0.019828808,-0.38301247
1064000,1064000,-0.0015580353,-0.005215611,-0.0008989482,-0.11457334,0.18125823,0.08523675
1076000,1076000,0.0009031792,-0.007029397,-0.00047350593,0.09956287,-0.21386279,0.07904621
1088000,1088000,4.9333597e-05,-0.0065698135,-0.0011501451,-0.12825724,-0.014409845,-0.075700164
1096000,1096000,0.0007904615,-0.0067346836,-0.00062062626,0.0760572,0.0014648916,0.031800844
1108000,1108000,0.00015680578,-0.0048107896,-0.00085614854,-0.12317316,0.0893496,0.0061086374
1116000,1116000,-0.00045775768,-0.00779312,-0.0012595372,-0.05355554,-0.20796654,-0.053350378
1128000,1128000,0.0001918501,-0.0033799827,0.00075506594,-0.019503096,0.27101028,0.1945041
1136000,1136000,0.0003821362,-0.00485597,0.0009045584,0.020482969,-0.052079074,0.060681384
1148000,1148000,-0.0013163922,-0.010021348,-0.00093460013,-0.17444022,-0.32923254,-0.08454531
1156000,1156000,-0.00038904086,-0.005819735,0.0013736254,0.048288822,0.2698502,0.17425981
1168000,1168000,0.00029505312,-0.004696292,-1.8466748e-05,0.042342477,0.00825465,-0.14860043
1176000,1176000,0.00065938226,-0.013792494,-0.0005700501,0.007138042,-0.44164157,-0.0804522
1188000,1188000,-0.0019308561,-0.010093795,-0.0014073519,-0.19236194,0.21574706,-0.13112742
1196000,1196000,-0.00085044786,-0.0103718005,-0.0021395038,0.034933083,-0.0067089926,-0.09768772
1208000,1208000,-0.0010155328,-0.01408877,0.0009694407,0.024262456,-0.17106721,0.17806998
1216000,1216000,0.00019679751,-0.011985349,-8.4944535e-05,0.10578467,0.13006718,-0.030141683
1228000,1228000,-0.003016188,-0.010929893,0.0017677125,-0.27971768,0.073253706,0.16561571
1236000,1236000,-0.0013862236,-0.010049719,0.0013805125,0.09251288,0.08911181,0.023578716
1244000,1244000,0.0033104494,-0.013154447,0.0028095753,0.42658657,-0.23341477,0.12700012
1256000,1256000,-0.00073572557,-0.010750584,0.001472636,-0.29677656,0.14745349,-0.16002543
1268000,1268000,-0.000995158,-0.010941083,-0.00034312846,-0.025246657,-0.03268432,-0.104786634
1272000,1272000,-0.0009297941,-0.010941077,-0.0004301999,-0.007369439,-0.018633796,-0.06909945
1288000,1288000,0.0011364403,-0.008386714,0.0024511272,0.12443208,0.04896206,0.1297644
1296000,1296000,0.0024786685,-0.010709556,-0.002424769,0.15316132,-0.1868994,-0.38062835
1308000,1308000,-0.00040459208,-0.010411635,-0.0018898497,-0.23396939,0.07497093,0.033206798
1316000,1316000,-0.0019399645,-0.009009389,0.0006679635,-0.17267235,0.13172445,0.22999772
1328000,1328000,0.0007904752,-0.008847348,-0.0022499901,0.099452674,0.00029448306,-0.14827074
1336000,1336000,0.002813538,-0.010147128,0.0010337175,0.22781347,-0.091482714,0.23477237
1348000,1348000,0.00069248845,-0.009995392,0.0013800447,-0.10947126,-0.021782862,0.025075775
1356000,1356000,-0.0006833766,-0.011723597,0.0012667797,-0.18060566,-0.14386615,-0.0066672903
1368000,1368000,-0.00014357397,-0.009030328,-0.0007218097,0.0417203,0.13296923,-0.08423962
1376000,1376000,-0.002112218,-0.0118061425,0.0012973901,-0.14221251,-0.1939619,0.14559078
1388000,1388000,-8.587458e-05,-0.023193307,-0.001495401,0.056230668,-0.078801684,-0.23158936
1392000,1392000,-0.00041849108,-0.023383362,-0.0025110077,-0.00368651,-0.06535203,-0.24118072
1408000,1408000,0.0022546484,-0.0239838,-0.0036113043,0.2303081,-0.015210229,-0.13369226
1416000,1416000,0.0021148408,-0.023752725,-0.0026120353,0.03068307,0.03851085,0.039957196
1428000,1428000,-0.0010245197,-0.018008059,0.0012136226,-0.24030334,0.2547652,0.3328091
1436000,1436000,-0.0016483079,-0.024135701,0.001278801,-0.073698476,-0.43307143,0.09031988
1448000,1448000,0.0032194774,-0.023029152,-0.0015505605,0.20906971,0.13178991,-0.17810008
1456000,1456000,0.0024287105,-0.020998318,-0.0010137196,-0.0080005415,0.20286189,-0.00020265226
1468000,1468000,0.0040333304,-0.023114298,0.0012928124,0.16082615,-0.16196507,0.19535239
1476000,1476000,0.00024375203,-0.020482328,0.001318821,-0.27865073,0.16597506,0.030299958
1488000,1488000,0.0006393418,-0.023268305,-0.0019492804,-0.01600545,-0.15615624,-0.18725517
1496000,1496000,0.0031451462,-0.02096741,-0.0008863902,0.22401966,0.15058172,0.054410737
1508000,1508000,0.003034702,-0.018311199,0.0007616442,-0.004942488,0.17106813,0.09177117
1516000,1516000,0.0041059037,-0.019054458,0.0010987269,0.08700523,-0.005717284,0.051217753
1528000,1528000,-0.00029995607,-0.021486025,0.0028039892,-0.2607895,-0.18529738,0.11983026
1536000,1536000,0.0011344389,-0.020713674,-0.0014301375,0.044742424,0.04272129,-0.3045234
1548000,1548000,-0.0038571046,-0.021495473,0.00015810644,-0.3754357,-0.10151754,0.06191207
1556000,1556000,-0.0054678554,-0.020556625,-0.0005627949,-0.22356619,0.03413147,-0.04980105
1568000,1568000,0.0015276141,-0.01964252,0.0016354294,0.3580462,0.09017846,0.13907605
1576000,1576000,0.003180529,-0.019041253,0.0030988571,0.24514316,0.051881336,0.17104796
1588000,1588000,0.0013166948,-0.046637412,0.0014277902,-0.16414236,-0.089117825,-0.06509729
1596000,1596000,0.00069223344,-0.047126755,0.00024270217,-0.12670343,-0.08180275,-0.1591214
1608000,1608000,0.0016522387,-0.04675467,-0.00032053943,0.07707012,0.0072090914,0.05645308
1616000,1616000,0.001264544,-0.045606572,0.0039620847,0.011365364,0.10270474,0.35337108
1628000,1628000,0.001917483,-0.0460366,0.002804532,-0.030859582,0.06761764,-0.006003207
1636000,1636000,0.0021614018,-0.0441356,0.0028611172,0.03269344,0.12268293,0.012813695
1648000,1648000,0.0010420394,-0.049281683,-0.00023865854,-0.11370586,-0.18838024,-0.20357099
1656000,1656000,0.0018716874,-0.047108248,0.0035119618,0.052763388,0.105254225,0.27699953
1668000,1668000,0.0010153344,-0.04740873,0.0015311725,0.002406776,0.0012018193,-0.1393488
1676000,1676000,0.003332894,-0.04781299,0.0004399157,0.18101452,-0.018290894,-0.119823664
1688000,1688000,0.0025224811,-0.046615165,5.601364e-05,0.008787071,0.08596198,-0.10466931
1696000,1696000,0.0019140354,-0.04455584,-0.000957664,-0.06484007,0.17922977,-0.09980894
1708000,1708000,0.0013527046,-0.046441894,0.00022124378,-0.05787172,-0.075739026,0.07952205
1716000,1716000,0.0029103414,-0.04650693,0.0016637557,0.1292274,-0.05823294,0.12291837
1728000,1728000,0.0027297891,-0.051314004,0.0007741853,-0.02888788,-0.2880935,-0.009987187
1736000,1736000,0.0022460523,-0.049223177,-0.00024182085,-0.048592787,0.087037146,-0.09786309
1744000,1744000,0.0004249483,-0.044399075,0.000109347806,-0.1725535,0.46533638,0.009667226
1756000,1756000,0.0026976052,-0.045815423,-0.0010023158,0.123725645,-0.10231162,-0.091261774
1768000,1768000,0.0014994375,-0.04480497,-0.00096556684,0.00422341,0.049720526,0.051343415
1776000,1776000,0.0008983335,-0.04472168,2.2794644e-05,-0.067729555,0.008029965,0.079767175
1788000,1788000,0.0032819838,-0.048465744,0.0024822121,0.11714094,-0.1803377,0.152375
1796000,1796000,0.003984171,-0.08955846,0.0022230642,-0.118591815,0.23238242,-0.019544227
1808000,1808000,0.0055104997,-0.09030158,0.0016544682,0.10428718,0.056212675,0.03199862
1816000,1816000,0.0042645107,-0.089295484,0.0025176802,-0.09682635,0.07157989,0.059739847
1828000,1828000,0.0051480466,-0.09256037,0.0040170075,0.10923941,-0.12331416,0.11735986
1836000,1836000,0.0041398387,-0.08913103,0.00032056577,-0.06087012,0.23984265,-0.28974292
1848000,1848000,0.004909572,-0.08962739,3.8475788e-05,0.07764993,0.03941453,-0.03552079
1856000,1856000,0.0060992064,-0.09108357,0.0011708054,0.09789562,-0.16253704,0.08088408
1868000,1868000,0.005439206,-0.094399005,0.0005619555,0.07118269,-0.19669984,0.031696253
1876000,1876000,0.0062840404,-0.09219622,0.0031354863,0.082596384,0.13561909,0.20139296
1888000,1888000,0.0053164205,-0.09094684,-0.00021544844,-0.03423313,0.03374548,-0.19149283
1896000,1896000,0.005156119,-0.09069389,0.0002610701,-0.028207004,0.039695516,0.00436046
1908000,1908000,0.006650624,-0.09193893,0.0021586474,0.078816056,-0.11526704,-0.019945862
1916000,1916000,0.006715503,-0.09252734,0.0002278763,0.03844714,-0.08679523,-0.14917853
1928000,1928000,0.0027464402,-0.09257166,0.0005635343,-0.28215373,-0.026400093,0.03609599
1936000,1936000,0.004852235,-0.09243817,0.0032615513,0.10289265,0.037924517,0.2395411
1948000,1948000,0.0051525836,-0.089474976,0.00051627797,-0.030563932,0.08301138,-0.14748687
1956000,1956000,0.00485027,-0.09323422,0.00049334904,-0.015284859,-0.27538922,-0.061881606
1968000,1968000,0.0067500765,-0.09163286,-0.00016970246,0.10711349,0.045007765,-0.035639897
1976000,1976000,0.0065444703,-0.091419555,0.0026654908,0.011902906,0.04796391,0.2615227
1988000,1988000,0.004695767,-0.09026598,0.0016922335,-0.08865105,0.128239,-0.13208076
1996000,1996000,0.0056990795,-0.09154024,0.00078646967,0.05585736,-0.07976734,-0.11671637
2008000,2008000,0.008778632,-0.14951299,0.003385873,-0.023345841,0.16365817,0.11878189
2016000,2016000,0.006249116,-0.15069816,0.0016972162,-0.22879022,-0.06725067,-0.1570718
2028000,2028000,0.0080136275,-0.14842983,-0.0011738931,0.06066374,0.21229348,-0.06650846
2036000,2036000,0.0073819617,-0.1492517,0.000967345,-0.022964302,-0.03812634,0.14507084
2048000,2048000,0.009500886,-0.1499925,0.0016114473,0.12862341,0.035949968,0.057215333
2056000,2056000,0.00852005,-0.14866453,0.002543337,-0.052563205,0.092752725,0.123031884
2068000,2068000,0.01177707,-0.15062125,0.0019488509,0.34463066,-0.13468185,-0.011762307
2076000,2076000,0.011953336,-0.15095401,0.002693761,0.06716882,-0.05497838,0.037255578
2088000,2088000,0.010062795,-0.15040116,0.002720702,-0.083268896,-0.013647263,0.04815031
2096000,2096000,0.008145902,-0.15145102,0.0010665823,-0.19073637,-0.041482527,-0.14141937
2108000,2108000,0.0074127465,-0.1498348,0.0013593554,-0.008965053,-0.010607452,0.041838054
2116000,2116000,0.008852294,-0.15228869,0.0015201627,0.07976053,-0.17067604,0.013078983
2128000,2128000,0.003807851,-0.14977002,-0.00038868806,-0.21237892,0.123740666,-0.11727809
2136000,2136000,0.00976783,-0.15167452,0.0009611764,0.4390735,-0.15101117,0.09855335
2148000,2148000,0.008044248,-0.15233262,-4.637125e-05,-0.077681884,-0.036194347,-0.079571545
2156000,2156000,0.008929837,-0.15245672,0.0004095364,0.06404543,-0.031680413,-0.012020388
2168000,2168000,0.009666392,-0.15092412,0.005711963,0.025593946,0.037159927,0.492419
2176000,2176000,0.009233935,-0.1523464,0.0048390618,-0.02886555,-0.114342585,0.062663324
2188000,2188000,0.007885309,-0.1549977,0.0016932146,-0.09580002,-0.063540496,-0.23001118
2196000,2196000,0.007240794,-0.14967474,0.0019257162,-0.10115707,0.40435702,-0.06456177
2208000,2208000,0.008016987,-0.14942507,0.0036473144,0.09959947,0.13588561,0.12037999
2216000,2216000,0.013271381,-0.20556818,0.0015311682,0.16104992,0.19974586,-0.21399786
2228000,2228000,0.014468867,-0.1556311,0.0032623722,0.057170253,-0.26649415,0.098201
2236000,2236000,0.013198687,-0.15500182,0.0020327175,-0.075503044,-0.01953294,-0.08817874
2248000,2248000,0.0143535575,-0.15294294,0.0023839076,-0.0039868727,0.16077632,0.04199656
2256000,2256000,0.011014843,-0.1521093,0.0024842978,-0.26657915,0.09427132,0.022708047
2268000,2268000,0.011951081,-0.15713264,0.0028207153,0.01193301,-0.25775224,-0.024683166
2276000,2276000,0.012394465,-0.15446173,0.0032645955,0.05541887,0.15422612,0.07142377
2288000,2288000,0.0100071095,-0.15592763,0.001437916,-0.1505208,-0.20119564,-0.16112046
2296000,2296000,0.013171381,-0.15580483,0.0016776181,0.20681238,-0.02731692,-0.0213922
2308000,2308000,0.01130661,-0.15544471,0.004267543,-0.09737589,0.06318638,0.16545683
2316000,2316000,0.0124491695,-0.1556412,0.0060003325,0.07268313,-0.005010446,0.17839746
2328000,2328000,0.010595867,-0.1574514,0.0020854245,-0.16471976,-0.14201757,-0.18702847
2336000,2336000,0.012203541,-0.15414035,0.00040298654,0.1398312,0.21866886,-0.22588383
2348000,2348000,0.012003481,-0.15665856,0.0017113513,-0.14174718,-0.12624142,0.076468624
2356000,2356000,0.011037612,-0.15781662,0.0038348953,-0.08303388,-0.119091414,0.22422945
2368000,2368000,0.009680383,-0.15485546,0.0018491349,-0.21772432,0.21987107,-0.11547633
2376000,2376000,0.011511827,-0.15545571,0.003955954,0.1359083,-0.003914045,0.11304694
2388000,2388000,0.013178274,-0.15626241,0.003517861,0.117952526,-0.032953218,0.048532553
2396000,2396000,0.0131728025,-0.15538351,0.0027119995,-0.008539818,0.059312902,-0.08752218
2408000,2408000,0.011705766,-0.15059511,0.0009808321,0.056864575,0.38525683,-0.0683758
2416000,2416000,0.015670842,-0.15274884,0.0015919865,0.3224351,-0.095387764,0.02007745
2428000,2428000,0.014241489,-0.15603727,0.0017438316,-0.21827409,-0.1726424,0.006376908
2436000,2436000,0.016183197,-0.15508412,0.002042316,0.08942379,0.029391624,0.00545954
2448000,2448000,0.013675911,-0.15316483,0.002247046,-0.17751715,0.08575319,-0.0044991397
2456000,2456000,0.014824674,-0.15377316,0.0017090021,0.08402246,0.0020694607,-0.02920724
2468000,2468000,0.016150737,-0.15624654,0.0045811995,-0.010823585,-0.20030624,0.19586852
2476000,2476000,0.015463155,-0.15506831,0.0030836896,-0.04241617,0.005495243,-0.08388783
2488000,2488000,0.014638111,-0.15831535,0.003094619,-0.09890328,-0.18061687,0.019295523
2496000,2496000,0.014955257,-0.1585092,0.0021054074,0.028292604,-0.09685763,-0.08347489
2504000,2504000,0.018036753,-0.15528713,0.0037230044,0.24897362,0.29386967,0.14062358
2516000,2516000,0.015520746,-0.15420958,0.0026533736,-0.14364806,0.06660262,-0.13018024
2528000,2528000,0.017144937,-0.15414284,0.0014293519,0.09821339,0.06892017,-0.12818992
2536000,2536000,0.015877515,-0.15512864,0.0042012525,-0.06915566,-0.074762076,0.21904173
2548000,2548000,0.015193597,-0.15648754,0.0030085607,-0.18708004,-0.1383208,-0.080422044
2556000,2556000,0.014852499,-0.15590328,0.0041435286,-0.06933783,0.03366314,0.08683219
2568000,2568000,0.012497874,-0.15573761,0.0037892512,-0.12442721,-0.020506013,-0.017741226
2576000,2576000,0.013126237,-0.15224582,0.00034815236,0.00043135742,0.28213555,-0.31392995
2588000,2588000,0.014985201,-0.15475789,0.0008022629,0.12638833,-0.12340078,0.06869796
2596000,2596000,0.014567953,-0.1529631,0.0055188006,-0.0046772696,0.11196605,0.3832423
2608000,2608000,0.011898668,-0.15403433,0.0035563032,-0.16206239,-0.1400299,-0.020863036
2616000,2616000,0.015955007,-0.15716773,0.003022724,0.3257563,-0.2406272,-0.09740696
2628000,2628000,0.018688481,-0.17259374,0.002125034,0.11782091,0.11726182,0.019142317
2636000,2636000,0.017893966,-0.15397963,0.0027702982,-0.05147837,0.011148437,0.071694866
2648000,2648000,0.017920133,-0.15584734,0.002763403,0.082363375,-0.11931756,-0.0052124355
2656000,2656000,0.019568853,-0.15221629,0.0029058314,0.15821788,0.27068818,-0.0024679685
2668000,2668000,0.01641351,-0.15567203,0.0028084428,-0.24159962,-0.14203492,0.052717023
2676000,2676000,0.013553988,-0.15476337,0.0014561574,-0.33801326,0.023249311,-0.11777421
2688000,2688000,0.01478833,-0.1600374,0.0022561082,0.1232871,-0.35854518,0.100221924
2696000,2696000,0.017375596,-0.15516284,0.004779362,0.24783908,0.33403325,0.2080048
2708000,2708000,0.016439106,-0.15503463,0.0029181498,-0.0053334166,-0.09593296,-0.083588466
2716000,2716000,0.01677554,-0.15481628,0.0005391657,0.021062462,-0.0032774694,-0.21678203
2728000,2728000,0.018022425,-0.157953,0.003927018,0.1799559,-0.08764254,0.25044423
2736000,2736000,0.017683132,-0.15613055,0.0049346234,0.0024869964,0.092900224,0.13142803
2748000,2748000,0.019010395,-0.15396538,0.00062494003,0.114386864,0.20487055,-0.30018926
2756000,2756000,0.017839137,-0.15416871,0.0027495075,-0.06918082,0.024765378,0.127731
2768000,2768000,0.017435083,-0.15318462,0.0031599663,-0.0079455,0.09058869,0.0022066215
2776000,2776000,0.01846793,-0.15521066,0.004120614,0.08185667,-0.15665707,0.0796216
2784000,2784000,0.017486885,-0.15691458,0.0027763927,-0.072014704,-0.18613312,-0.097282946
2796000,2796000,0.016522083,-0.15483966,0.0036844339,-0.06380235,0.10009521,0.08824929
2808000,2808000,0.0162539,-0.15650706,0.0032805845,0.009441294,-0.12171365,-0.026919264
2816000,2816000,0.016599555,-0.15574817,0.0034744253,0.022975301,0.057487026,0.0037380024
2828000,2828000,0.015571171,-0.15213671,0.003648597,0.0066767633,0.26607156,0.04111622
2836000,2836000,0.017525852,-0.15672858,0.0027045286,0.21370676,-0.088012755,-0.027219772
2848000,2848000,0.016522849,-0.15339316,0.0031649822,0.02666042,0.1075166,0.0053234566
2856000,2856000,0.016780708,-0.15281765,0.0031735306,0.017520513,0.053777464,-0.005148503
2868000,2868000,0.016277613,-0.15524793,0.0020515178,-0.022587895,-0.14392775,-0.025994623
2876000,2876000,0.014663882,-0.15648319,0.0022890037,-0.15687862,-0.14090014,0.016758094
2888000,2888000,0.016445091,-0.15383564,0.0009356218,0.17821425,0.14373551,-0.071656145
2896000,2896000,0.015592623,-0.15607984,0.00075464044,-0.047592923,-0.15353978,-0.054851152
2908000,2908000,0.015350414,-0.15316308,0.005534158,-0.070759244,0.23683506,0.38428804
2916000,2916000,0.015778042,-0.15298253,0.0055943895,0.039331038,0.09266571,0.07850622
2928000,2928000,0.015697654,-0.15541823,0.0046890164,0.0011306333,-0.20535365,0.07741471
2936000,2936000,0.015224888,-0.15318255,0.006281998,-0.028603861,0.18250209,0.12506634
2948000,2948000,0.013864924,-0.15096526,0.0010057667,-0.11200814,0.07497638,-0.32812285
2956000,2956000,0.015088267,-0.1542374,0.001636782,0.07347263,-0.26651496,-0.04571489
2968000,2968000,0.018155828,-0.15390182,0.0024444791,0.19760081,0.03684629,0.07380947
2976000,2976000,0.016263066,-0.15272295,0.002245347,-0.0859859,0.095780805,-0.0047053415
2988000,2988000,0.01671467,-0.15611367,0.0010159439,0.027624218,-0.27621207,-0.08504053
2996000,2996000,0.018794008,-0.15566772,0.0031107885,0.17642699,-0.009716059,0.16403255
3008000,3008000,0.015572129,-0.15539166,0.0026165359,-0.16973779,0.007791486,0.018542461
3016000,3016000,0.015339663,-0.15715024,0.004900016,-0.09115556,-0.13801657,0.19422211
3028000,3028000,0.014391474,-0.15592432,0.003129066,-0.06933601,0.030810792,-0.1715544
3036000,3036000,0.014127216,-0.15551521,0.0022269548,-0.033814617,0.059766144,-0.10703493
3048000,3048000,0.015563009,-0.15026219,-0.001391565,0.13893558,-0.19276515,-0.12950346
3052000,3052000,0.013199397,-0.149722,0.00031928986,-0.17479923,-0.051847972,0.11002682
3068000,3068000,0.0117668975,-0.14895386,-0.00016015524,-0.052437432,-0.1973422,-0.2905701
3076000,3076000,0.012268525,-0.15023018,-0.00010483514,0.055507742,-0.14292051,-0.044080768
3088000,3088000,0.012839942,-0.14493828,0.0021543135,-0.017813966,0.27812332,0.20765647
3096000,3096000,0.012194315,-0.15053058,0.0043924847,-0.052463356,-0.3903687,0.2161291
3108000,3108000,0.011615386,-0.14776105,0.00046690286,-0.036668852,0.199985,-0.18740723
3116000,3116000,0.013262417,-0.1473979,0.0019572352,0.13225049,0.055103466,0.083728164
3128000,3128000,0.0124029415,-0.14852521,0.0032777288,-0.042764142,-0.13747214,0.019313661
3136000,3136000,0.013037804,-0.14952995,0.0014850958,0.017028468,-0.087494195,-0.13099137
3148000,3148000,0.012152454,-0.14801142,0.00038632465,-0.0022392012,0.09380793,-0.028868211
3156000,3156000,0.0133479275,-0.14589787,0.002864134,0.10450851,0.1941351,0.18728244
3168000,3168000,0.013025355,-0.14669685,0.0019898005,-0.052794836,0.005670708,-0.020782623
3176000,3176000,0.013532457,-0.14868285,-0.00081328,0.037213817,-0.20532186,-0.25940177
3188000,3188000,0.01255543,-0.14770901,0.0013681365,-0.03990812,0.13601515,0.16198508
3196000,3196000,0.011379057,-0.14742924,0.0011365567,-0.1113887,0.029008448,0.020122677
3208000,3208000,0.012109207,-0.14893912,0.0016390412,0.03402127,-0.024967734,-0.018312111
3216000,3216000,0.01348909,-0.14793108,0.000565809,0.11449026,0.08600897,-0.08183094
