timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
33912000,0.0,-0.0,1.6671247,0.0,0.6722427,0.0,0.0,0.7403309,0.0,0.0,-0.001,0,0
33960000,0.0,-0.0,1.6672475,0.0,0.6721972,0.0,0.0,0.7403721,0.0,0.0,-0.001,0,0
34016000,0.0,-0.0,1.6672461,0.0,0.67219776,0.0,0.0,0.74037164,0.0,0.0,-0.001,0,0
34064000,0.0,-0.0,1.6673086,0.0,0.67217463,0.0,0.0,0.7403926,0.0,0.0,-0.001,0,0
34112000,0.0,-0.0,1.667407,0.0,0.6721382,0.0,0.0,0.7404257,0.0,0.0,-0.001,0,0
34160000,0.0,-0.0,1.667473,0.0,0.6721138,0.0,0.0,0.7404479,0.0,0.0,-0.001,0,0
34216000,0.0,-0.0,1.6674337,0.0,0.6721283,0.0,0.0,0.7404347,0.0,0.0,-0.001,0,0
34264000,0.0,-0.0,1.6674587,0.0,0.6721191,0.0,0.0,0.74044305,0.0,0.0,-0.001,0,0
34312000,0.0,-0.0,1.6674552,0.0,0.67212033,0.0,0.0,0.740442,0.0,0.0,-0.001,0,0
34360000,0.0,-0.0,1.6674057,0.0,0.6721387,0.0,0.0,0.7404253,0.0,0.0,-0.001,0,0
34416000,0.0,-0.0,1.6673704,0.0,0.67215174,0.0,0.0,0.74041337,0.0,0.0,-0.001,0,0
34464000,0.0,-0.0,1.6673707,0.0,0.6721516,0.0,0.0,0.74041355,0.0,0.0,-0.001,0,0
34512000,0.0,-0.0,1.6674099,0.0,0.67213714,0.0,0.0,0.7404267,0.0,0.0,-0.001,0,0
34568000,0.0,-0.0,1.6674173,0.0,0.6721344,0.0,0.0,0.74042916,0.0,0.0,-0.001,0,0
34616000,0.0,-0.0,1.6674633,0.0,0.67211735,0.0,0.0,0.74044466,0.0,0.0,-0.001,0,0
34664000,0.0,-0.0,1.6674889,0.0,0.6721079,0.0,0.0,0.74045324,0.0,0.0,-0.001,0,0
34712000,0.0,-0.0,1.6676176,0.0,0.67206025,0.0,0.0,0.74049646,0.0,0.0,-0.001,0,0
34760000,0.0,-0.0,1.6676342,0.0,0.6720541,0.0,0.0,0.74050206,0.0,0.0,-0.001,0,0
34816000,0.0,-0.0,1.6676388,0.0,0.6720524,0.0,0.0,0.7405037,0.0,0.0,-0.001,0,0
34864000,0.0,-0.0,1.6676733,0.0,0.67203957,0.0,0.0,0.74051523,0.0,0.0,-0.001,0,0
34912000,0.0,-0.0,1.6676766,0.0,0.6720384,0.0,0.0,0.74051636,0.0,0.0,-0.001,0,0
34960000,0.0,-0.0,1.6676989,0.0,0.67203015,0.0,0.0,0.7405238,0.0,0.0,-0.001,0,0
35016000,0.0,-0.0,1.6677811,0.0,0.6719997,0.0,0.0,0.7405514,0.0,0.0,-0.001,0,0
35064000,0.0,-0.0,1.6678658,0.0,0.67196834,0.0,0.0,0.7405799,0.0,0.0,-0.001,0,0
35112000,0.0,-0.0,1.6679324,0.0,0.67194366,0.0,0.0,0.74060225,0.0,0.0,-0.001,0,0
35168000,0.0,-0.0,1.6680065,0.0,0.67191625,0.0,0.0,0.74062717,0.0,0.0,-0.001,0,0
35216000,0.0,-0.0,1.6680163,0.0,0.6719126,0.0,0.0,0.74063045,0.0,0.0,-0.001,0,0
35264000,0.0,-0.0,1.6680225,0.0,0.6719103,0.0,0.0,0.74063253,0.0,0.0,-0.001,0,0
35312000,0.0,-0.0,1.6680015,0.0,0.6719181,0.0,0.0,0.74062544,0.0,0.0,-0.001,0,0
35360000,0.0,-0.0,1.6680523,0.0,0.67189926,0.0,0.0,0.74064255,0.0,0.0,-0.001,0,0
35416000,0.0,-0.0,1.6680659,0.0,0.67189425,0.0,0.0,0.7406471,0.0,0.0,-0.001,0,0
35464000,0.0,-0.0,1.6681465,0.0,0.6718644,0.0,0.0,0.74067426,0.0,0.0,-0.001,0,0
35512000,0.0,-0.0,1.6683141,0.0,0.67180234,0.0,0.0,0.74073046,0.0,0.0,-0.001,0,0
35568000,0.0,-0.0,1.6684057,0.0,0.6717684,0.0,0.0,0.7407613,0.0,0.0,-0.001,0,0
35616000,0.0,-0.0,1.6684784,0.0,0.6717415,0.0,0.0,0.7407857,0.0,0.0,-0.001,0,0
35664000,0.0,-0.0,1.6685387,0.0,0.67171913,0.0,0.0,0.7408059,0.0,0.0,-0.001,0,0
35712000,0.0,-0.0,1.6685994,0.0,0.67169666,0.0,0.0,0.74082637,0.0,0.0,-0.001,0,0
35760000,0.0,-0.0,1.6686598,0.0,0.67167425,0.0,0.0,0.7408467,0.0,0.0,-0.001,0,0
35816000,0.0,-0.0,1.6686575,0.0,0.6716751,0.0,0.0,0.74084586,0.0,0.0,-0.001,0,0
35864000,0.0,-0.0,1.6686814,0.0,0.67166626,0.0,0.0,0.74085385,0.0,0.0,-0.001,0,0
35912000,0.0,-0.0,1.6687055,0.0,0.6716573,0.0,0.0,0.740862,0.0,0.0,-0.001,0,0
35960000,0.0,-0.0,1.6688024,0.0,0.67162144,0.0,0.0,0.74089456,0.0,0.0,-0.001,0,0
36016000,0.0,-0.0,1.6688856,0.0,0.6715906,0.0,0.0,0.74092245,0.0,0.0,-0.001,0,0
36064000,0.0,-0.0,1.6689042,0.0,0.6715837,0.0,0.0,0.74092865,0.0,0.0,-0.001,0,0
36112000,0.0,-0.0,1.668962,0.0,0.6715623,0.0,0.0,0.7409481,0.0,0.0,-0.001,0,0
36160000,0.0,-0.0,1.668972,0.0,0.6715586,0.0,0.0,0.7409514,0.0,0.0,-0.001,0,0
36216000,0.0,-0.0,1.6689627,0.0,0.6715621,0.0,0.0,0.7409483,0.0,0.0,-0.001,0,0
36264000,0.0,-0.0,1.6689934,0.0,0.6715507,0.0,0.0,0.7409587,0.0,0.0,-0.001,0,0
36312000,0.0,-0.0,1.6690425,0.0,0.6715325,0.0,0.0,0.74097514,0.0,0.0,-0.001,0,0
36368000,0.0,-0.0,1.6690427,0.0,0.67153245,0.0,0.0,0.7409752,0.0,0.0,-0.001,0,0
36416000,0.0,-0.0,1.6690898,0.0,0.671515,0.0,0.0,0.740991,0.0,0.0,-0.001,0,0
36464000,0.0,-0.0,1.6691444,0.0,0.6714948,0.0,0.0,0.7410093,0.0,0.0,-0.001,0,0
36512000,0.0,-0.0,1.6691843,0.0,0.67147994,0.0,0.0,0.7410228,0.0,0.0,-0.001,0,0
36560000,0.0,-0.0,1.6691853,0.0,0.6714796,0.0,0.0,0.74102306,0.0,0.0,-0.001,0,0
36616000,0.0,-0.0,1.6692183,0.0,0.67146736,0.0,0.0,0.74103415,0.0,0.0,-0.001,0,0
36664000,0.0,-0.0,1.6692518,0.0,0.67145497,0.0,0.0,0.74104536,0.0,0.0,-0.001,0,0
36712000,0.0,-0.0,1.6692581,0.0,0.6714526,0.0,0.0,0.7410475,0.0,0.0,-0.001,0,0
36760000,0.0,-0.0,1.6692679,0.0,0.671449,0.0,0.0,0.7410507,0.0,0.0,-0.001,0,0
36816000,0.0,-0.0,1.6692895,0.0,0.671441,0.0,0.0,0.741058,0.0,0.0,-0.001,0,0
36864000,0.0,-0.0,1.6694185,0.0,0.6713932,0.0,0.0,0.74110126,0.0,0.0,-0.001,0,0
36912000,0.0,-0.0,1.6694058,0.0,0.67139786,0.0,0.0,0.74109715,0.0,0.0,-0.001,0,0
36968000,0.0,-0.0,1.6694336,0.0,0.6713876,0.0,0.0,0.7411064,0.0,0.0,-0.001,0,0
37016000,0.0,-0.0,1.6694487,0.0,0.67138195,0.0,0.0,0.7411115,0.0,0.0,-0.001,0,0
37064000,0.0,-0.0,1.6694814,0.0,0.67136985,0.0,0.0,0.7411225,0.0,0.0,-0.001,0,0
37112000,0.0,-0.0,1.6694713,0.0,0.6713736,0.0,0.0,0.7411191,0.0,0.0,-0.001,0,0
37168000,0.0,-0.0,1.6694968,0.0,0.6713642,0.0,0.0,0.74112767,0.0,0.0,-0.001,0,0
37216000,0.0,-0.0,1.66955,0.0,0.67134446,0.0,0.0,0.74114555,0.0,0.0,-0.001,0,0
37264000,0.0,-0.0,1.6696007,0.0,0.6713257,0.0,0.0,0.74116254,0.0,0.0,-0.001,0,0
37312000,0.0,-0.0,1.669627,0.0,0.6713159,0.0,0.0,0.7411713,0.0,0.0,-0.001,0,0
37360000,0.0,-0.0,1.6696812,0.0,0.6712958,0.0,0.0,0.7411896,0.0,0.0,-0.001,0,0
37416000,0.0,-0.0,1.6697457,0.0,0.6712719,0.0,0.0,0.74121124,0.0,0.0,-0.001,0,0
37464000,0.0,-0.0,1.6697862,0.0,0.6712569,0.0,0.0,0.74122477,0.0,0.0,-0.001,0,0
37512000,0.0,-0.0,1.6698656,0.0,0.67122746,0.0,0.0,0.7412515,0.0,0.0,-0.001,0,0
37568000,0.0,-0.0,1.6698799,0.0,0.6712222,0.0,0.0,0.74125624,0.0,0.0,-0.001,0,0
37616000,0.0,-0.0,1.6699078,0.0,0.67121184,0.0,0.0,0.74126565,0.0,0.0,-0.001,0,0
37664000,0.0,-0.0,1.6699122,0.0,0.6712102,0.0,0.0,0.7412671,0.0,0.0,-0.001,0,0
37712000,0.0,-0.0,1.6699998,0.0,0.67117774,0.0,0.0,0.7412965,0.0,0.0,-0.001,0,0
37760000,0.0,-0.0,1.670049,0.0,0.67115957,0.0,0.0,0.7413129,0.0,0.0,-0.001,0,0
37816000,0.0,-0.0,1.6700315,0.0,0.671166,0.0,0.0,0.7413071,0.0,0.0,-0.001,0,0
37864000,0.0,-0.0,1.6700418,0.0,0.6711622,0.0,0.0,0.74131054,0.0,0.0,-0.001,0,0
37912000,0.0,-0.0,1.6700555,0.0,0.6711571,0.0,0.0,0.74131525,0.0,0.0,-0.001,0,0
37960000,0.0,-0.0,1.6700513,0.0,0.6711587,0.0,0.0,0.74131376,0.0,0.0,-0.001,0,0
38016000,0.0,-0.0,1.670052,0.0,0.6711584,0.0,0.0,0.741314,0.0,0.0,-0.001,0,0
38064000,0.0,-0.0,1.6701007,0.0,0.6711404,0.0,0.0,0.74133027,0.0,0.0,-0.001,0,0
38112000,0.0,-0.0,1.6701362,0.0,0.6711272,0.0,0.0,0.74134225,0.0,0.0,-0.001,0,0
38160000,0.0,-0.0,1.6701516,0.0,0.6711215,0.0,0.0,0.7413474,0.0,0.0,-0.001,0,0
38216000,0.0,-0.0,1.670124,0.0,0.6711317,0.0,0.0,0.7413382,0.0,0.0,-0.001,0,0
38264000,0.0,-0.0,1.6701443,0.0,0.6711242,0.0,0.0,0.741345,0.0,0.0,-0.001,0,0
38312000,0.0,-0.0,1.6701634,0.0,0.6711171,0.0,0.0,0.7413513,0.0,0.0,-0.001,0,0
38360000,0.0,-0.0,1.670204,0.0,0.67110205,0.0,0.0,0.74136496,0.0,0.0,-0.001,0,0
38416000,0.0,-0.0,1.6702291,0.0,0.67109275,0.0,0.0,0.7413735,0.0,0.0,-0.001,0,0
38464000,0.0,-0.0,1.6702033,0.0,0.6711023,0.0,0.0,0.7413648,0.0,0.0,-0.001,0,0
38512000,0.0,-0.0,1.6702005,0.0,0.67110336,0.0,0.0,0.7413638,0.0,0.0,-0.001,0,0
38568000,0.0,-0.0,1.6700858,0.0,0.6711459,0.0,0.0,0.74132526,0.0,0.0,-0.001,0,0
38616000,0.0,-0.0,1.6700299,0.0,0.6711666,0.0,0.0,0.74130654,0.0,0.0,-0.001,0,0
38664000,0.0,-0.0,1.6699971,0.0,0.67117876,0.0,0.0,0.7412956,0.0,0.0,-0.001,0,0
38712000,0.0,-0.0,1.6699829,0.0,0.671184,0.0,0.0,0.7412908,0.0,0.0,-0.001,0,0
38760000,0.0,-0.0,1.6700124,0.0,0.6711731,0.0,0.0,0.74130064,0.0,0.0,-0.001,0,0
38816000,0.0,-0.0,1.670014,0.0,0.6711725,0.0,0.0,0.7413012,0.0,0.0,-0.001,0,0
38864000,0.0,-0.0,1.6699884,0.0,0.671182,0.0,0.0,0.74129266,0.0,0.0,-0.001,0,0
38912000,0.0,-0.0,1.6700107,0.0,0.67117375,0.0,0.0,0.7413001,0.0,0.0,-0.001,0,0
38960000,0.0,-0.0,1.6700212,0.0,0.6711698,0.0,0.0,0.7413036,0.0,0.0,-0.001,0,0
39016000,0.0,-0.0,1.6699907,0.0,0.67118114,0.0,0.0,0.7412934,0.0,0.0,-0.001,0,0
39064000,0.0,-0.0,1.6699752,0.0,0.67118686,0.0,0.0,0.74128824,0.0,0.0,-0.001,0,0
39112000,0.0,-0.0,1.6699489,0.0,0.67119664,0.0,0.0,0.74127936,0.0,0.0,-0.001,0,0
39160000,0.0,-0.0,1.6699839,0.0,0.67118365,0.0,0.0,0.7412912,0.0,0.0,-0.001,0,0
39216000,0.0,-0.0,1.6700076,0.0,0.6711749,0.0,0.0,0.7412991,0.0,0.0,-0.001,0,0
39264000,0.0,-0.0,1.670048,0.0,0.6711599,0.0,0.0,0.74131256,0.0,0.0,-0.001,0,0
39312000,0.0,-0.0,1.6700805,0.0,0.6711478,0.0,0.0,0.74132365,0.0,0.0,-0.001,0,0
39368000,0.0,-0.0,1.6701374,0.0,0.6711267,0.0,0.0,0.74134266,0.0,0.0,-0.001,0,0
39416000,0.0,-0.0,1.6701214,0.0,0.6711327,0.0,0.0,0.74133724,0.0,0.0,-0.001,0,0
39464000,0.0,-0.0,1.6701044,0.0,0.671139,0.0,0.0,0.7413315,0.0,0.0,-0.001,0,0
39512000,0.0,-0.0,1.6700543,0.0,0.67115754,0.0,0.0,0.74131477,0.0,0.0,-0.001,0,0
39568000,0.0023904794,-0.010962307,1.5707964,0.0,0.70709103,0.0047208876,-0.003030589,0.70710033,0.0,0.0,-0.018499883,0,0
39616000,0.002264591,-0.010294459,1.5707964,0.0,0.7070928,0.0044402652,-0.0028389795,0.7071011,0.0,0.0,-0.025438441,0,0
39664000,0.0022723323,-0.009440973,1.5707964,0.0,0.70709467,0.0041412544,-0.0025344917,0.70710224,0.0,0.0,-0.03236378,0,0
39712000,0.0023287197,-0.009235593,1.5707964,0.0,0.70709497,0.0040885787,-0.0024419432,0.70710254,0.0,0.0,-0.03975819,0,0
39760000,0.0024820692,-0.008985749,1.5707964,0.0,0.70709515,0.0040544635,-0.002299394,0.7071031,0.0,0.0,-0.047863506,0,0
39816000,0.0028388025,-0.008648264,1.5707964,0.0,0.7070951,0.0040612686,-0.0020539518,0.70710385,0.0,0.0,-0.05770696,0,0
39864000,0.002769443,-0.007998473,1.5707964,0.0,0.7070965,0.0038070143,-0.001848739,0.70710444,0.0,0.0,-0.066577405,0,0
39912000,0.0027037847,-0.0072643976,1.5707964,0.0,0.707098,0.00352427,-0.0016124188,0.707105,0.0,0.0,-0.07590319,0,0
39968000,0.0027370553,-0.0073336586,1.5707964,0.0,0.7070978,0.0035605195,-0.0016251432,0.70710486,0.0,0.0,-0.08744991,0,0
40016000,0.0029625855,-0.0074403095,1.5707964,0.0,0.70709723,0.003677962,-0.0015831131,0.70710504,0.0,0.0,-0.097711146,0,0
40064000,0.003469542,-0.0073325555,1.5707964,0.0,0.70709646,0.0038190994,-0.0013657806,0.70710546,0.0,0.0,-0.108455084,0,0
40120000,0.0034191292,-0.0074687763,1.5707964,0.0,0.7070963,0.0038494363,-0.0014317655,0.7071054,0.0,0.0,-0.12162929,0,0
40160000,0.0035064395,-0.0076339655,1.5707964,0.0,0.7070958,0.0039387075,-0.0014592996,0.7071053,0.0,0.0,-0.13139232,0,0
40216000,0.0035307517,-0.0074965977,1.5707964,0.0,0.70709604,0.0038987363,-0.0014021372,0.70710546,0.0,0.0,-0.14556114,0,0
40264000,0.0038891123,-0.007051617,1.5707964,0.0,0.70709616,0.0038681123,-0.0011181138,0.70710593,0.0,0.0,-0.15810207,0,0
40312000,0.004246309,-0.0066301045,1.5707964,0.0,0.7070963,0.003845374,-0.0008427988,0.7071063,0.0,0.0,-0.17101473,0,0
40360000,0.0045349165,-0.006636763,1.5707964,0.0,0.70709574,0.003949764,-0.0007431147,0.7071064,0.0,0.0,-0.1844374,0,0
40416000,0.004997379,-0.006519155,1.5707964,0.0,0.707095,0.0040716873,-0.0005380289,0.70710665,0.0,0.0,-0.2007439,0,0
40464000,0.004679008,-0.0069083907,1.5707964,0.0,0.7070949,0.004096741,-0.0007882057,0.70710635,0.0,0.0,-0.21525787,0,0
40512000,0.0050973636,-0.007316452,1.5707964,0.0,0.7070931,0.0043889186,-0.00078456587,0.70710635,0.0,0.0,-0.23020092,0,0
40568000,0.0054642395,-0.007393418,1.5707964,0.0,0.70709217,0.0045458362,-0.0006820675,0.7071065,0.0,0.0,-0.24832416,0,0
40616000,0.00568418,-0.007532644,1.5707964,0.0,0.70709133,0.0046728184,-0.0006535306,0.70710653,0.0,0.0,-0.26426306,0,0
40664000,0.005423263,-0.0066528525,1.5707964,0.0,0.7070939,0.004269526,-0.00043472517,0.70710665,0.0,0.0,-0.28037834,0,0
40712000,0.0057229036,-0.0071618487,1.5707964,0.0,0.7070921,0.004555416,-0.0005087439,0.70710665,0.0,0.0,-0.29701075,0,0
40768000,0.006128297,-0.007508817,1.5707964,0.0,0.7070903,0.0048214104,-0.000488087,0.7071066,0.0,0.0,-0.31700525,0,0
40816000,0.00637108,-0.0077935187,1.5707964,0.0,0.70708907,0.0050078994,-0.00050290814,0.70710653,0.0,0.0,-0.3345165,0,0
40864000,0.0063261553,-0.008353051,1.5707964,0.0,0.70708776,0.0051898365,-0.00071661564,0.7071065,0.0,0.0,-0.3525884,0,0
40912000,0.0070124078,-0.0085450625,1.5707964,0.0,0.7070854,0.0055003413,-0.00054187485,0.7071066,0.0,0.0,-0.37110424,0,0
40960000,0.007222139,-0.009006642,1.5707964,0.0,0.7070835,0.005737677,-0.00063091674,0.70710653,0.0,0.0,-0.39009118,0,0
41016000,0.007357711,-0.008929674,1.5707964,0.0,0.7070833,0.0057583963,-0.00055577303,0.7071066,0.0,0.0,-0.41270563,0,0
41064000,0.006877108,-0.008702403,1.5707964,0.0,0.7070853,0.0055081327,-0.000645339,0.7071066,0.0,0.0,-0.43231234,0,0
41120000,0.006455822,-0.008757823,1.5707964,0.0,0.7070863,0.0053787837,-0.0008138801,0.7071063,0.0,0.0,-0.4559459,0,0
41168000,0.0063826297,-0.009195295,1.5707964,0.0,0.7070853,0.005507572,-0.0009944272,0.7071061,0.0,0.0,-0.47679237,0,0
41216000,0.0061750812,-0.009057238,1.5707964,0.0,0.70708627,0.005385386,-0.0010189957,0.70710605,0.0,0.0,-0.49796212,0,0
41264000,0.005833445,-0.0086078765,1.5707964,0.0,0.7070883,0.005105734,-0.0009809092,0.7071062,0.0,0.0,-0.5192206,0,0
41312000,0.0061769984,-0.008686377,1.5707964,0.0,0.7070872,0.0052549485,-0.0008871991,0.70710623,0.0,0.0,-0.54098,0,0
41360000,0.006150609,-0.00834857,1.5707964,0.0,0.7070882,0.005126189,-0.0007770964,0.7071064,0.0,0.0,-0.56326324,0,0
41416000,0.0057935445,-0.008474524,1.5707964,0.0,0.70708877,0.0050444813,-0.00094786903,0.70710623,0.0,0.0,-0.5898592,0,0
41464000,0.006037664,-0.008837917,1.5707964,0.0,0.70708716,0.0052592633,-0.0009900385,0.7071062,0.0,0.0,-0.61324215,0,0
41512000,0.006294607,-0.009040756,1.5707964,0.0,0.70708597,0.0054218164,-0.00097091,0.7071061,0.0,0.0,-0.63693875,0,0
41560000,0.0057830475,-0.0096704,1.5707964,0.0,0.70708567,0.005463564,-0.0013743857,0.7071055,0.0,0.0,-0.6611635,0,0
41616000,0.005563617,-0.009675853,1.5707964,0.0,0.7070862,0.0053879144,-0.0014538938,0.70710534,0.0,0.0,-0.689923,0,0
41664000,0.008119556,-0.0065416805,1.5707964,0.0,0.70708776,0.005183484,0.00055786374,0.7071066,0.0,0.0,-0.71423376,0,0
41712000,0.0117414165,-0.004482687,1.5707964,0.0,0.7070835,0.0057360227,0.0025663418,0.7071022,0.0,0.0,-0.73503923,0,0
41760000,0.014791951,-0.004828966,1.5707964,0.0,0.70707273,0.00693693,0.003522432,0.707098,0.0,0.0,-0.75264734,0,0
41816000,0.015438614,-0.009041082,1.5707964,0.0,0.7070538,0.008654663,0.0022618652,0.7071032,0.0,0.0,-0.7705281,0,0
41864000,0.017580533,-0.013752841,1.5707964,0.0,0.70702,0.011077569,0.0013532937,0.7071055,0.0,0.0,-0.78281504,0,0
41912000,0.021448808,-0.019291038,1.5707964,0.0,0.7069601,0.014402715,0.0007628865,0.7071063,0.0,0.0,-0.7922827,0,0
41968000,0.026177712,-0.026021568,1.5707964,0.0,0.70686597,0.018453136,5.520615e-05,0.70710677,0.0,0.0,-0.8007312,0,0
42016000,0.029367037,-0.030475473,1.5707964,0.0,0.70679027,0.021154365,-0.00039189088,0.7071067,0.0,0.0,-0.80634785,0,0
42064000,0.031195361,-0.03360422,1.5707964,0.0,0.7067357,0.022906106,-0.0008516566,0.70710623,0.0,0.0,-0.8105836,0,0
42120000,0.032030616,-0.036018997,1.5707964,0.0,0.7066975,0.02405453,-0.001410104,0.7071053,0.0,0.0,-0.8087968,0,0
42160000,0.032150265,-0.03710173,1.5707964,0.0,0.7066829,0.024479387,-0.0017506046,0.70710474,0.0,0.0,-0.79014707,0,0
42216000,0.032647,-0.037684344,1.5707964,0.0,0.7066696,0.02486076,-0.0017809677,0.7071046,0.0,0.0,-0.7661493,0,0
42264000,0.032490723,-0.03895201,1.5707964,0.0,0.7066557,0.02525345,-0.002284406,0.707103,0.0,0.0,-0.74952316,0,0
42312000,0.032577764,-0.04015332,1.5707964,0.0,0.7066393,0.025708657,-0.0026783566,0.70710176,0.0,0.0,-0.73680186,0,0
42360000,0.03269283,-0.04156519,1.5707964,0.0,0.70661944,0.026248148,-0.0031368416,0.7070998,0.0,0.0,-0.7273891,0,0
42416000,0.03321264,-0.04300549,1.5707964,0.0,0.7065934,0.026940655,-0.0034622787,0.7070983,0.0,0.0,-0.7195362,0,0
42464000,0.033323344,-0.044904627,1.5707964,0.0,0.7065659,0.027650714,-0.0040945765,0.70709497,0.0,0.0,-0.7146435,0,0
42512000,0.03358541,-0.04620388,1.5707964,0.0,0.7065441,0.028202293,-0.0044612736,0.7070927,0.0,0.0,-0.71124095,0,0
42560000,0.033618003,-0.04731096,1.5707964,0.0,0.70652795,0.0286049,-0.0048411526,0.7070902,0.0,0.0,-0.70875,0,0
42616000,0.03439826,-0.048474986,1.5707964,0.0,0.7064998,0.029291736,-0.0049768295,0.7070892,0.0,0.0,-0.70625395,0,0
42664000,0.035565123,-0.049321957,1.5707964,0.0,0.70646995,0.030003102,-0.0048637367,0.70708996,0.0,0.0,-0.7037537,0,0
42712000,0.03598186,-0.049956903,1.5707964,0.0,0.70645404,0.030374594,-0.0049408833,0.70708954,0.0,0.0,-0.7019766,0,0
42760000,0.036335047,-0.05059549,1.5707964,0.0,0.7064389,0.030724913,-0.005041783,0.7070889,0.0,0.0,-0.70096576,0,0
42816000,0.036026336,-0.051423807,1.5707964,0.0,0.7064309,0.030908441,-0.005443773,0.7070859,0.0,0.0,-0.7003035,0,0
42864000,0.03630348,-0.05198366,1.5707964,0.0,0.7064179,0.031204084,-0.005543722,0.7070851,0.0,0.0,-0.7004134,0,0
42920000,0.036292035,-0.052308604,1.5707964,0.0,0.706413,0.03131481,-0.0056626527,0.7070842,0.0,0.0,-0.7006388,0,0
42960000,0.03622777,-0.052136082,1.5707964,0.0,0.7064167,0.03123118,-0.0056243776,0.7070845,0.0,0.0,-0.70098466,0,0
43016000,0.035886873,-0.052573614,1.5707964,0.0,0.70641524,0.03126531,-0.0058995825,0.7070821,0.0,0.0,-0.70132047,0,0
43064000,0.03680674,-0.05253727,1.5707964,0.0,0.7064013,0.03157737,-0.0055615255,0.70708495,0.0,0.0,-0.7005679,0,0
43112000,0.03704326,-0.05226591,1.5707964,0.0,0.7064019,0.03156507,-0.0053819646,0.7070863,0.0,0.0,-0.7002777,0,0
43168000,0.037095565,-0.0521911,1.5707964,0.0,0.70640224,0.03155712,-0.005337027,0.7070866,0.0,0.0,-0.70030475,0,0
43216000,0.03688025,-0.05196469,1.5707964,0.0,0.7064092,0.031401098,-0.0053331023,0.7070866,0.0,0.0,-0.70079875,0,0
43264000,0.03577125,-0.051821876,1.5707964,0.0,0.7064287,0.030958952,-0.0056746905,0.707084,0.0,0.0,-0.70119065,0,0
43312000,0.036014304,-0.051648736,1.5707964,0.0,0.70642763,0.030983642,-0.0055275485,0.70708513,0.0,0.0,-0.70182484,0,0
43368000,0.035479095,-0.050984196,1.5707964,0.0,0.70644605,0.03055987,-0.005481826,0.70708555,0.0,0.0,-0.7025719,0,0
43416000,0.035384007,-0.04989044,1.5707964,0.0,0.7064641,0.030139936,-0.0051287524,0.7070881,0.0,0.0,-0.7027172,0,0
43464000,0.03580781,-0.04885143,1.5707964,0.0,0.70647335,0.029922623,-0.0046115825,0.7070918,0.0,0.0,-0.70188344,0,0
43512000,0.03568662,-0.04782517,1.5707964,0.0,0.7064904,0.029517299,-0.0042915978,0.7070937,0.0,0.0,-0.7014636,0,0
43568000,0.03533698,-0.0472428,1.5707964,0.0,0.7065041,0.029188069,-0.0042093177,0.7070944,0.0,0.0,-0.7015208,0,0
43616000,0.035255253,-0.046676572,1.5707964,0.0,0.7065135,0.028959174,-0.004038024,0.7070952,0.0,0.0,-0.70181096,0,0
43664000,0.03500603,-0.04610256,1.5707964,0.0,0.7065254,0.028668355,-0.003923196,0.7070959,0.0,0.0,-0.70230216,0,0
43712000,0.034052677,-0.045665156,1.5707964,0.0,0.7065451,0.02817705,-0.0041056075,0.7070949,0.0,0.0,-0.70283335,0,0
43760000,0.033117756,-0.045237448,1.5707964,0.0,0.7065642,0.027695661,-0.0042849323,0.70709383,0.0,0.0,-0.7035384,0,0
43816000,0.03288356,-0.04421913,1.5707964,0.0,0.70658135,0.027253168,-0.0040077055,0.70709544,0.0,0.0,-0.7037822,0,0
43864000,0.033573773,-0.04325294,1.5707964,0.0,0.7065851,0.027155666,-0.0034220882,0.7070986,0.0,0.0,-0.70297486,0,0
43912000,0.03343551,-0.042911798,1.5707964,0.0,0.7065916,0.026986293,-0.0033503615,0.7070989,0.0,0.0,-0.70263475,0,0
43960000,0.033078555,-0.042435028,1.5707964,0.0,0.7066028,0.02669174,-0.0033080021,0.7070991,0.0,0.0,-0.70259774,0,0
44016000,0.032469783,-0.04209115,1.5778215,0.0,0.7041274,0.026366951,-0.003309057,0.7095762,0.0,0.0,-0.7030713,0,0
44064000,0.032421894,-0.041691065,1.5707964,0.0,0.70662135,0.026196891,-0.003277135,0.7070992,0.0,0.0,-0.7036991,0,0
44120000,0.031854697,-0.041377265,1.5707964,0.0,0.7066328,0.025885623,-0.003366724,0.7070988,0.0,0.0,-0.70441854,0,0
44168000,0.0310237,-0.041112404,1.5707964,0.0,0.70664686,0.025498437,-0.0035668784,0.70709777,0.0,0.0,-0.7049041,0,0
44216000,0.030826949,-0.039955724,1.5707964,0.0,0.70666397,0.025020229,-0.0032274965,0.7070994,0.0,0.0,-0.70491076,0,0
44264000,0.031299077,-0.038706325,1.5707964,0.0,0.7066736,0.024745597,-0.0026188525,0.70710206,0.0,0.0,-0.703863,0,0
44312000,0.03156632,-0.03805702,1.5707964,0.0,0.70667833,0.024610601,-0.0022948047,0.70710313,0.0,0.0,-0.7033297,0,0
44368000,0.031168496,-0.03696003,1.5707964,0.0,0.7066965,0.024082411,-0.0020476137,0.7071037,0.0,0.0,-0.7033476,0,0
44416000,0.030698337,-0.036668062,1.5707964,0.0,0.7067057,0.023813114,-0.0021106133,0.7071036,0.0,0.0,-0.70375454,0,0
