timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
40208000,40086000,40128000,0,0.02,0.01,0.02,0.09,0.09,0.20250002,-0.004934985,-0.042216025,0.044228684,0.10375204,0.103747666,0.21586238,9.3893395e-06,0.00068712595,0.00036248588,0,1,0,1
40608000,40490000,40528000,0,0.02,0.0,0.04,0.09,0.09,0.20250002,-0.0011654086,-0.031847846,0.033943027,0.10430613,0.104302436,0.21625079,5.208427e-07,0.00038897854,0.0002131098,0,1,0,1
41008000,40890000,40928000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.029998627,-0.03605944,0.08390501,0.104747936,0.10474525,0.2165011,0.00034365072,0.0004965507,0.0013006956,0,1,0,1
41208000,41090000,41128000,0,0.01,0.0,-0.049999997,0.09,0.09,0.20250002,0.006167818,-0.03360706,0.1334475,0.103584826,0.103583194,0.21582784,1.4690174e-05,0.00043614578,0.0033004517,0,1,0,1
41608000,41490000,41528000,0,-0.01,0.0,0.01,0.09,0.09,0.20250002,0.02377868,-0.034614097,0.078949206,0.104158044,0.10415861,0.21616347,0.00021714144,0.0004601197,0.0011533821,0,1,0,1
42008000,41886000,41928000,0,0.04,0.0,-0.25,0.09,0.09,0.20250002,0.027767248,-0.05794967,0.03606251,0.104863204,0.10487606,0.21642566,0.0002941051,0.0012808124,0.0002403605,0,1,0,1
42208000,42090000,42128000,0,0.12,-0.13,-0.68,0.09,0.09,0.20250002,-0.009533495,0.002891764,0.030456543,0.10402846,0.10431691,0.21576582,3.4947174e-05,3.206498e-06,0.0001719644,0,1,0,1
42608000,42486000,42528000,0,0.14,-0.14999999,-1.1,0.09,0.09,0.20250002,-0.04352674,-0.0069228113,0.14295864,0.10487934,0.105236255,0.21610908,0.00072257395,1.8216277e-05,0.0037827515,0,1,0,1
43008000,42890000,42928000,0,0.11,-0.11,-0.89,0.09,0.09,0.20250002,-0.04837506,-0.017882437,0.11080587,0.10517475,0.1052683,0.21644118,0.0008900031,0.00012151105,0.002269058,0,1,0,1
43408000,43290000,43328000,0,0.08,-0.02,-0.71999997,0.09,0.09,0.20250002,-0.06311454,-0.05049089,0.12801743,0.10543715,0.10539932,0.21663873,0.0015112112,0.00096749386,0.003025952,0,1,0,1
43808000,43690000,43728000,0,0.06,0.01,-0.58,0.09,0.09,0.20250002,-0.08548537,-0.02147935,0.13510093,0.10569067,0.10572542,0.2167756,0.0027657119,0.00017455118,0.003367955,0,1,0,1
44208000,44090000,44128000,0,0.01,0.06,-0.45999998,0.09,0.09,0.20250002,-0.07000995,-0.04082799,0.13067093,0.10543995,0.10603826,0.21693945,0.0018594064,0.00062880124,0.0031483243,0,1,0,1
44608000,44490000,44528000,0,0.0,0.089999996,-0.35999998,0.09,0.09,0.20250002,-0.08255651,-0.05122532,0.118248105,0.10987292,0.11279065,0.2169922,0.002481258,0.0009305854,0.002577533,0,1,0,1
45008000,44890000,44928000,0,-0.02,0.099999994,-0.29,0.09,0.09,0.20250002,-0.069093645,-0.053589344,0.11728537,0.11817037,0.12380889,0.21701573,0.0016159486,0.00092782284,0.0025354582,0,1,0,1
45408000,45290000,45328000,0,-0.03,0.089999996,-0.19,0.09,0.09,0.20250002,-0.05821892,-0.04251777,0.072248854,0.12599687,0.13275862,0.21709785,0.0010760402,0.000544676,0.00096175924,0,1,0,1
45808000,45690000,45728000,0,-0.049999997,0.06,-0.17999999,0.09,0.09,0.20250002,-0.032978833,-0.028120473,0.10103233,0.13042405,0.13648172,0.21708801,0.00033355915,0.00023175588,0.0018808099,0,1,0,1
46208000,46086000,46128000,0,-0.07,0.0,-0.14999999,0.09,0.09,0.20250002,-0.00883884,0.011322071,0.10155999,0.13126026,0.13581498,0.2170694,2.380769e-05,3.7754093e-05,0.0019006698,0,1,0,1
46608000,46490000,46528000,0,-0.099999994,-0.04,-0.11,0.09,0.09,0.20250002,0.02416917,0.02300705,0.089358754,0.1297835,0.13293979,0.21712697,0.00018003791,0.0001592674,0.0014710265,0,1,0,1
47008000,46890000,46928000,0,-0.099999994,-0.03,-0.04,0.09,0.09,0.20250002,0.02886656,-0.0010042321,0.041000858,0.12724476,0.12936273,0.21710569,0.000261945,3.1183077e-07,0.00030972387,0,1,0,1
47408000,47286000,47328000,0,-0.08,-0.06,-0.08,0.09,0.09,0.20250002,0.024398886,0.04122775,0.0991877,0.12442683,0.12584999,0.21708694,0.00019137534,0.00054023915,0.0018127668,0,1,0,1
47808000,47690000,47728000,0,-0.06,-0.04,-0.089999996,0.09,0.09,0.20250002,0.028087575,0.021178508,0.11940738,0.12171043,0.12269687,0.21706758,0.00025927505,0.00014622352,0.002627407,0,1,0,1
48208000,48086000,48128000,0,-0.04,-0.03,-0.049999997,0.09,0.09,0.20250002,0.03485091,0.028644634,0.093564324,0.11924591,0.119895145,0.21712944,0.00040742225,0.00027374423,0.0016127308,0,1,0,1
48408000,48290000,48328000,0,-0.01,-0.01,-0.02,0.09,0.09,0.20250002,0.010134887,0.0145377945,0.060564756,0.1140878,0.1144682,0.21620119,3.601294e-05,7.385369e-05,0.00067864376,0,1,0,1
48808000,48690000,48728000,0,0.01,-0.01,-0.03,0.09,0.09,0.20250002,0.01417684,0.030057933,0.09720241,0.11334621,0.1136032,0.2164709,7.092704e-05,0.00031811756,0.0017458808,0,1,0,1
49208000,49086000,49128000,0,0.02,-0.01,0.02,0.09,0.09,0.20250002,0.015694544,0.043323807,0.0513552,0.112447314,0.11260774,0.21663418,8.762102e-05,0.0006667223,0.00048696966,0,1,0,1
49408000,49290000,49328000,0,0.03,0.0,0.0,0.09,0.09,0.20250002,0.007643873,0.030089682,0.06531666,0.10934332,0.10944341,0.215911,2.1374435e-05,0.0003309067,0.00079037494,0,1,0,1
49808000,49690000,49728000,0,0.04,0.0,-0.01,0.09,0.09,0.20250002,-0.004955221,0.037642565,0.08367521,0.1091091,0.10917497,0.21621527,9.00171e-06,0.00051915296,0.0012952908,0,1,0,1
50208000,50090000,50128000,0,0.04,0.02,-0.04,0.09,0.09,0.20250002,-0.00949477,0.026346419,0.11121565,0.10874068,0.10877859,0.21645866,3.3161705e-05,0.00025524647,0.0022856875,0,1,0,1
50608000,50490000,50528000,0,0.04,0.02,-0.01,0.09,0.09,0.20250002,-0.017767742,0.029177748,0.08203141,0.10829291,0.1083228,0.21671788,0.000116606956,0.00031437183,0.0012420113,0,1,0,1
51008000,50890000,50928000,0,0.03,0.03,0.02,0.09,0.09,0.20250002,-0.014790078,0.014858747,0.054527406,0.10783223,0.10785951,0.21685825,8.114323e-05,8.1877755e-05,0.00054842053,0,1,0,1
51408000,51290000,51328000,0,0.02,0.03,-0.02,0.09,0.09,0.20250002,-0.014384348,0.012533629,0.091912776,0.10739939,0.10742164,0.2169548,7.706169e-05,5.849543e-05,0.0015575517,0,1,0,1
51808000,51686000,51728000,0,0.0,0.01,-0.07,0.09,0.09,0.20250002,-0.0052584563,0.027054181,0.1404525,0.107010715,0.10702776,0.21709585,1.0335923e-05,0.00027354725,0.0036346905,0,1,0,1
52008000,51890000,51928000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,-0.0010423204,0.029070847,0.061334495,0.10513229,0.10514293,0.21621129,4.1335798e-07,0.0003215106,0.00069597113,0,1,0,1
52408000,52286000,52328000,0,0.0,0.01,0.01,0.09,0.09,0.20250002,-0.017209092,0.01277235,0.07943391,0.105244935,0.10524942,0.21651387,0.00011255758,6.19986e-05,0.0011656984,0,1,0,1
52608000,52490000,52528000,0,0.0,0.02,-0.02,0.09,0.09,0.20250002,-0.016253298,0.0026593413,0.1055122,0.103882626,0.103884175,0.21577634,0.00010171853,2.7230697e-06,0.0020637712,0,1,0,1
53008000,52890000,52928000,0,-0.02,0.01,0.02,0.09,0.09,0.20250002,0.00015827082,0.013898369,0.07810886,0.10428372,0.10428239,0.2161156,9.60827e-09,7.409292e-05,0.0011292095,0,1,0,1
53408000,53286000,53328000,0,-0.01,0.03,0.0,0.09,0.09,0.20250002,-0.014229419,-0.008438384,0.09238087,0.10464279,0.104637794,0.21645379,7.7397155e-05,2.7220118e-05,0.0015770987,0,1,0,1
53808000,53690000,53728000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,-0.010074435,0.01836846,0.084447846,0.10495287,0.1049453,0.21666229,3.8681836e-05,0.00012860046,0.0013165999,0,1,0,1
54008000,53890000,53928000,0,-0.03,0.0,0.0,0.09,0.09,0.20250002,0.010288065,0.013555082,0.07302744,0.103718415,0.10370961,0.21595435,4.0819865e-05,7.0867194e-05,0.0009878026,0,1,0,1
54408000,54290000,54328000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.018181814,0.0078012305,0.09585379,0.10425259,0.10424262,0.21627031,0.00012683746,2.3352904e-05,0.0016993454,0,1,0,1
54808000,54686000,54728000,0,-0.01,0.0,0.02,0.09,0.09,0.20250002,-0.0020554792,0.007865408,0.06376803,0.10472521,0.1047171,0.21651438,1.6137451e-06,2.3631155e-05,0.00075124094,0,1,0,1
55008000,54890000,54928000,0,0.0,-0.01,-0.04,0.09,0.09,0.20250002,-0.012288996,0.018045362,0.11565849,0.10360006,0.10359334,0.21583931,5.8308622e-05,0.00012573593,0.0024790457,0,1,0,1
55408000,55290000,55328000,0,0.0,0.01,0.0,0.09,0.09,0.20250002,-0.007875415,-0.0029635215,0.08593428,0.1042389,0.104233965,0.21617554,2.3800003e-05,3.3702875e-06,0.0013664267,0,1,0,1
55808000,55690000,55728000,0,0.02,-0.01,0.01,0.09,0.09,0.20250002,-0.023968564,0.020864993,0.07564575,0.104796685,0.10479421,0.21650447,0.00021927872,0.00016617251,0.0010572122,0,1,0,1
56208000,56090000,56128000,0,0.01,-0.02,-0.02,0.09,0.09,0.20250002,-0.011092477,0.026585031,0.09770365,0.10527196,0.10527026,0.21670079,4.6752444e-05,0.00026855216,0.0017620616,0,1,0,1
56608000,56490000,56528000,0,0.01,-0.01,0.0,0.09,0.09,0.20250002,-0.012881979,0.014169389,0.07803939,0.10565415,0.10565479,0.2168384,6.282588e-05,7.601041e-05,0.0011234444,0,1,0,1
57008000,56890000,56928000,0,0.0,0.01,0.0,0.09,0.09,0.20250002,-0.006557654,-0.000333664,0.07524512,0.10596371,0.10596889,0.21700382,1.623304e-05,4.2024283e-08,0.0010436366,0,1,0,1
57408000,57290000,57328000,0,-0.02,0.0,0.0,0.09,0.09,0.20250002,0.01175055,0.016920062,0.072849415,0.10620546,0.10621457,0.21705656,5.2003135e-05,0.000107815154,0.0009780008,0,1,0,1
57808000,57690000,57728000,0,0.01,0.03,-0.01,0.09,0.09,0.20250002,-0.021325115,-0.013640709,0.083632514,0.10638713,0.106396556,0.21707988,0.00017098329,6.995299e-05,0.0012888154,0,1,0,1
58208000,58090000,58128000,0,0.01,0.03,0.0,0.09,0.09,0.20250002,-0.014965353,-0.010088315,0.07413977,0.10652203,0.10652885,0.2171614,8.4099695e-05,3.8214665e-05,0.0010124644,0,1,0,1
58408000,58290000,58328000,0,0.02,0.01,-0.01,0.09,0.09,0.20250002,-0.022427104,0.009150701,0.07666009,0.10493471,0.10493961,0.21623538,0.00019172874,3.1917527e-05,0.001087106,0,1,0,1
58808000,58686000,58728000,0,0.0,0.01,0.03,0.09,0.09,0.20250002,-0.0034069673,0.00028194208,0.056454316,0.10537582,0.10538074,0.2165037,4.406106e-06,3.0173005e-08,0.0005888287,0,1,0,1
59208000,59086000,59128000,0,0.0,0.01,0.049999997,0.09,0.09,0.20250002,-0.009466449,-0.0045731235,0.035604335,0.10574533,0.105750486,0.21665892,3.3897915e-05,7.910492e-06,0.00023403951,0,1,0,1
59608000,59486000,59528000,0,0.0,0.01,0.0,0.09,0.09,0.20250002,-0.008833239,-0.0055082263,0.07540306,0.10603987,0.106045574,0.21677412,2.9432746e-05,1.1444347e-05,0.0010491328,0,1,0,1
60008000,59886000,59928000,0,0.01,0.0,-0.02,0.09,0.09,0.20250002,-0.017789725,0.0027233316,0.09020953,0.10625383,0.10625988,0.21693148,0.000119138975,2.7918477e-06,0.0015005216,0,1,0,1
60208000,60090000,60128000,0,-0.01,0.02,0.0,0.09,0.09,0.20250002,0.0059934626,-0.019437943,0.060781796,0.10474531,0.10475048,0.21607056,1.3717691e-05,0.00014427947,0.0006839297,0,1,0,1
60608000,60490000,60528000,0,-0.02,-0.01,0.0,0.09,0.09,0.20250002,0.014559658,0.010211717,0.0796677,0.10521245,0.105219364,0.2163855,8.059261e-05,3.964258e-05,0.0011732659,0,1,0,1
61008000,60890000,60928000,0,0.0,0.0,0.049999997,0.09,0.09,0.20250002,-0.010019986,-0.004523434,0.025880218,0.105597466,0.105605066,0.21658172,3.803126e-05,7.75018e-06,0.00012370123,0,1,0,1
61408000,61290000,61328000,0,-0.01,0.0,0.04,0.09,0.09,0.20250002,0.0071855052,-0.006067055,0.025920264,0.10589677,0.105904385,0.21672937,1.9502573e-05,1.3902787e-05,0.00012399982,0,1,0,1
61808000,61690000,61728000,0,-0.04,0.0,0.02,0.09,0.09,0.20250002,0.03880636,-0.0058326265,0.035883293,0.10611662,0.10612583,0.2168392,0.0005676523,1.2822338e-05,0.0002375236,0,1,0,1
62208000,62086000,62128000,0,-0.04,0.0,-0.01,0.09,0.09,0.20250002,0.039875016,-0.0065527726,0.05809579,0.10626812,0.10627717,0.2169908,0.0005984925,1.6161073e-05,0.0006221685,0,1,0,1
62608000,62486000,62528000,0,-0.02,0.0,-0.02,0.09,0.09,0.20250002,0.026352432,-0.0061779884,0.06637685,0.10636194,0.1063677,0.2170376,0.00026116509,1.4353057e-05,0.00081200426,0,1,0,1
63008000,62886000,62928000,0,-0.03,0.01,-0.01,0.09,0.09,0.20250002,0.047589682,-0.014793783,0.057234555,0.10641448,0.10641551,0.21706109,0.0008513044,8.226471e-05,0.00060366315,0,1,0,1
63408000,63286000,63328000,0,-0.03,0.0,0.0,0.09,0.09,0.20250002,0.05276437,-0.0057741175,0.048855655,0.10643658,0.10643418,0.21714647,0.0010462865,1.2529973e-05,0.00043968018,0,1,0,1
63808000,63690000,63728000,0,-0.01,0.0,-0.02,0.09,0.09,0.20250002,0.03809081,-0.009391874,0.06964993,0.1064393,0.10643399,0.21713978,0.0005452534,3.3150052e-05,0.0008936387,0,1,0,1
64208000,64086000,64128000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.046012096,-0.010500636,0.0502169,0.106426835,0.106419735,0.21712385,0.00079570647,4.1444702e-05,0.00046457112,0,1,0,1
64608000,64490000,64528000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.041260935,-0.010467657,0.07318424,0.10640405,0.10639672,0.21718244,0.00064,4.119369e-05,0.0009864393,0,1,0,1
65008000,64890000,64928000,0,0.0,-0.01,0.0,0.09,0.09,0.20250002,0.044114098,-0.002300053,0.052487206,0.10637575,0.10637039,0.21715686,0.00073176593,1.9893669e-06,0.0005074501,0,1,0,1
65408000,65286000,65328000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,0.04705304,-0.012877799,0.04502453,0.10634492,0.10634014,0.21712928,0.00083275756,6.2380095e-05,0.00037345645,0,1,0,1
65808000,65686000,65728000,0,0.04,0.0,0.0,0.09,0.09,0.20250002,0.00791546,-0.011796855,0.05174932,0.106318764,0.10631408,0.21718165,2.3572322e-05,5.2360254e-05,0.0004932262,0,1,0,1
66208000,66090000,66128000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.05045649,-0.014118096,0.058508635,0.10629112,0.10628777,0.2171533,0.0009580696,7.501169e-05,0.0006305702,0,1,0,1
66608000,66490000,66528000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.040460486,-0.011521755,0.05764302,0.10626128,0.10625974,0.21712549,0.00061623607,4.9972205e-05,0.00061212847,0,1,0,1
67008000,66890000,66928000,0,0.0,0.01,0.01,0.09,0.09,0.20250002,0.03481763,-0.019049354,0.03879886,0.10623289,0.10623318,0.21717912,0.00045645644,0.00013663448,0.0002772553,0,1,0,1
67408000,67290000,67328000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.033187557,-0.0074139964,0.028049953,0.10621074,0.1062119,0.21715301,0.00041480325,2.070101e-05,0.00014493005,0,1,0,1
67808000,67690000,67728000,0,0.02,0.0,0.049999997,0.09,0.09,0.20250002,0.013847496,-0.0065029114,-0.0074244775,0.106195234,0.10619688,0.21712776,7.2226656e-05,1.5928099e-05,1.01549185e-05,0,1,0,1
68208000,68086000,68128000,0,0.02,0.0,-0.02,0.09,0.09,0.20250002,0.01630494,-0.004677329,0.05684262,0.10618299,0.10618507,0.21718366,0.00010014827,8.241237e-06,0.00059508777,0,1,0,1
68608000,68490000,68528000,0,0.0,-0.02,0.02,0.09,0.09,0.20250002,0.034658574,0.01763612,0.010083783,0.10616915,0.10617122,0.21715963,0.00045256715,0.000117181575,1.8729574e-05,0,1,0,1
69008000,68890000,68928000,0,0.0,-0.04,-0.01,0.09,0.09,0.20250002,0.028926454,0.03477491,0.04364922,0.10615384,0.10615466,0.21713586,0.00031529326,0.00045567265,0.0003509792,0,1,0,1
69408000,69290000,69328000,0,0.0,-0.03,0.01,0.09,0.09,0.20250002,0.025887655,0.026166515,0.01891247,0.10614337,0.10614614,0.21719265,0.00025255303,0.00025801655,6.5873595e-05,0,1,0,1
69808000,69690000,69728000,0,0.0,0.0,0.089999996,0.09,0.09,0.20250002,0.023712449,0.0031734146,-0.06443937,0.106132746,0.10613965,0.217169,0.00021191583,3.7952113e-06,0.0007648297,0,1,0,1
70208000,70086000,70128000,0,0.01,0.0,0.06,0.09,0.09,0.20250002,0.011538984,0.013695877,-0.043654267,0.106131144,0.106140554,0.21714517,5.01825e-05,7.069006e-05,0.0003510453,0,1,0,1
70608000,70486000,70528000,0,0.02,-0.03,0.0,0.09,0.09,0.20250002,0.0013475511,0.0481343,0.002956055,0.106132165,0.10614016,0.21720162,6.843897e-07,0.0008731515,1.6092442e-06,0,1,0,1
71008000,70890000,70928000,0,0.03,0.0,0.01,0.09,0.09,0.20250002,-0.0073111597,0.019154426,-0.016729398,0.10612671,0.10613463,0.2171775,2.0146881e-05,0.00013827419,5.1547282e-05,0,1,0,1
71408000,71290000,71328000,0,0.049999997,0.0,0.04,0.09,0.09,0.20250002,-0.029599873,0.023267014,-0.04777111,0.106115535,0.10612479,0.21715292,0.0003302636,0.00020404429,0.0004203635,0,1,0,1
71808000,71690000,71728000,0,0.03,0.02,0.02,0.09,0.09,0.20250002,-0.012129402,0.0029841047,-0.03084867,0.10610955,0.10611952,0.21720839,5.5460565e-05,3.3565477e-06,0.00017524931,0,1,0,1
72208000,72090000,72128000,0,0.03,0.0,0.03,0.09,0.09,0.20250002,-0.022646984,0.023963803,-0.049649402,0.106109545,0.10612063,0.21718308,0.00019334203,0.000216457,0.0004540065,0,1,0,1
72608000,72486000,72528000,0,0.0,0.0,0.03,0.09,0.09,0.20250002,0.0006685371,0.020164032,-0.056360878,0.10610885,0.10611972,0.21715751,1.6848429e-07,0.0001532564,0.0005851142,0,1,0,1
73008000,72890000,72928000,0,0.0,0.02,-0.03,0.09,0.09,0.20250002,-0.00943228,-0.0011249781,0.0004889108,0.10610515,0.10611699,0.21721219,3.3539527e-05,4.770492e-07,4.401849e-08,0,1,0,1
73408000,73290000,73328000,0,0.01,0.02,0.0,0.09,0.09,0.20250002,-0.02044418,-0.0045689214,-0.027954318,0.106090605,0.10610021,0.21718612,0.00015758777,7.869935e-06,0.00014392151,0,1,0,1
73808000,73690000,73728000,0,0.0,0.02,-0.02,0.09,0.09,0.20250002,-0.008917978,-0.0070697684,-0.006784115,0.106079705,0.106086776,0.21715993,2.9988898e-05,1.8845561e-05,8.477479e-06,0,1,0,1
74008000,73890000,73928000,0,-0.02,0.0,0.01,0.09,0.09,0.20250002,0.010200581,0.010842559,-0.034593597,0.10450307,0.104506575,0.21629879,3.982729e-05,4.4996625e-05,0.00022130812,0,1,0,1
74408000,74290000,74328000,0,-0.03,0.0,0.04,0.09,0.09,0.20250002,0.019919476,0.002480771,-0.06801267,0.10486461,0.104864866,0.21649188,0.00015135153,2.3474877e-06,0.0008546692,0,1,0,1
74608000,74490000,74528000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,-0.010918707,-0.0003361573,-0.043483276,0.103653304,0.103653625,0.21580231,4.6006502e-05,4.3607443e-08,0.00035046804,0,1,0,1
75008000,74886000,74928000,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.0125146825,-0.0024458813,-0.045464516,0.10420605,0.10420804,0.21612398,6.0118306e-05,2.2963047e-06,0.0003825623,0,1,0,1
75208000,75090000,75128000,0,-0.01,0.01,0.01,0.09,0.09,0.20250002,0.011024406,-0.012274854,-0.04426296,0.10318924,0.10319154,0.21553268,4.7112484e-05,5.8404807e-05,0.00036360323,0,1,0,1
75608000,75486000,75528000,0,0.0,0.02,-0.049999997,0.09,0.09,0.20250002,0.0004608928,-0.022047576,0.012385704,0.103842676,0.10384551,0.21593131,8.1824616e-08,0.00018723798,2.841749e-05,0,1,0,1
76008000,75886000,75928000,0,-0.03,0.0,-0.04,0.09,0.09,0.20250002,0.03174002,-0.0011124798,0.005824521,0.104378924,0.10438103,0.21631801,0.00038606607,4.7426676e-07,6.27318e-06,0,1,0,1
76408000,76286000,76328000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0026312193,-0.005193904,-0.023408696,0.1048057,0.10480616,0.21656989,2.6423431e-06,1.0295821e-05,0.00010120835,0,1,0,1
76808000,76686000,76728000,0,-0.01,0.01,-0.02,0.09,0.09,0.20250002,0.013366498,-0.017819304,0.0012114756,0.105142504,0.10514276,0.2167552,6.7969944e-05,0.00012079866,2.7084437e-07,0,1,0,1
77008000,76890000,76928000,0,0.01,0.0,0.01,0.09,0.09,0.20250002,-0.0073674135,-0.0052978224,-0.028329538,0.10387222,0.10387274,0.21602938,2.0902138e-05,1.0808196e-05,0.00014860251,0,1,0,1
77408000,77286000,77328000,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.014967049,-0.009180005,-0.021868087,0.10439575,0.104398176,0.2163268,8.5832056e-05,3.2288874e-05,8.8424225e-05,0,1,0,1
77808000,77686000,77728000,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.015582519,-0.010550309,-0.021283276,0.10481316,0.10481779,0.21662293,9.26658e-05,4.2477146e-05,8.364357e-05,0,1,0,1
78208000,78090000,78128000,0,0.03,0.01,0.02,0.09,0.09,0.20250002,-0.02867062,-0.022279672,-0.041452836,0.10513796,0.10514388,0.21678923,0.00031273367,0.00018883983,0.0003170522,0,1,0,1
78608000,78490000,78528000,0,0.04,0.01,-0.01,0.09,0.09,0.20250002,-0.04134899,-0.01891726,-0.01000618,0.10538368,0.10538784,0.21690194,0.0006489578,0.00013582697,1.8464312e-05,0,1,0,1
79008000,78890000,78928000,0,0.04,0.0,-0.04,0.09,0.09,0.20250002,-0.04648757,-0.011094775,0.021302223,0.10556626,0.10556494,0.21704832,0.0008188579,4.6642017e-05,8.362833e-05,0,1,0,1
79408000,79290000,79328000,0,0.03,-0.04,-0.06,0.09,0.09,0.20250002,-0.04435298,0.02736757,0.045829017,0.10569709,0.10568363,0.21708514,0.0007444621,0.0002834815,0.00038700004,0,1,0,1
79808000,79690000,79728000,0,0.0,-0.03,0.0,0.09,0.09,0.20250002,-0.022790695,0.011908809,-0.0063439757,0.10578549,0.10575974,0.21709622,0.00019640342,5.3638454e-05,7.415334e-06,0,1,0,1
80208000,80090000,80128000,0,0.02,-0.01,0.0,0.09,0.09,0.20250002,-0.05268899,-0.0036018398,0.0034849867,0.10583642,0.105809815,0.21716912,0.0010492152,4.9043656e-06,2.2369907e-06,0,1,0,1
80608000,80490000,80528000,0,0.01,-0.02,-0.03,0.09,0.09,0.20250002,-0.04164578,0.014907804,0.03474439,0.1058663,0.10584906,0.21715005,0.0006553062,8.3984734e-05,0.00022236655,0,1,0,1
81008000,80890000,80928000,0,0.01,-0.01,0.0,0.09,0.09,0.20250002,-0.044775292,0.007706734,0.0074675083,0.10588289,0.1058745,0.21712323,0.0007573752,2.2439302e-05,1.0273186e-05,0,1,0,1
81408000,81290000,81328000,0,0.01,0.0,-0.01,0.09,0.09,0.20250002,-0.045738563,6.710971e-05,0.021927493,0.10588987,0.10589397,0.21717322,0.0007902611,1.701216e-09,8.855879e-05,0,1,0,1
81808000,81690000,81728000,0,-0.02,0.01,0.0,0.09,0.09,0.20250002,-0.018840622,-0.005682394,0.012803957,0.10589477,0.10591327,0.21714084,0.00013408369,1.2194733e-05,3.0199995e-05,0,1,0,1
82208000,82090000,82128000,0,-0.049999997,0.02,-0.08,0.09,0.09,0.20250002,0.003724873,-0.012402183,0.09659427,0.10589666,0.10592671,0.21710867,5.2408373e-06,5.808324e-05,0.0017190382,0,1,0,1
82608000,82486000,82528000,0,-0.02,0.01,-0.01,0.09,0.09,0.20250002,-0.029243864,-0.003104223,0.032606162,0.10589125,0.10592134,0.21715863,0.00032304978,3.6390022e-06,0.00019583137,0,1,0,1
83008000,82890000,82928000,0,-0.04,0.01,0.02,0.09,0.09,0.20250002,0.00073377043,-0.0060376213,0.01047143,0.10588865,0.10591116,0.21712956,2.0339066e-07,1.376734e-05,2.0200077e-05,0,1,0,1
83408000,83290000,83328000,0,-0.03,0.0,0.02,0.09,0.09,0.20250002,-0.0034522098,0.0015806872,0.010903686,0.105894886,0.10591017,0.2171024,4.5017287e-06,9.436572e-07,2.1904942e-05,0,1,0,1
83808000,83690000,83728000,0,-0.02,0.01,-0.02,0.09,0.09,0.20250002,-0.0041600876,-0.011936038,0.050026994,0.1059031,0.10591017,0.21715763,6.5366658e-06,5.3807486e-05,0.00046099233,0,1,0,1
84208000,84090000,84128000,0,0.0,-0.01,0.01,0.09,0.09,0.20250002,-0.016438186,0.0070681674,0.020334383,0.1059101,0.10591079,0.21713857,0.00010205409,1.8868328e-05,7.617019e-05,0,1,0,1
84608000,84490000,84528000,0,-0.03,0.0,0.0,0.09,0.09,0.20250002,0.023329316,-0.0071793543,0.030309837,0.10591968,0.1059155,0.21711986,0.00020553573,1.9465755e-05,0.00016924959,0,1,0,1
84808000,84690000,84728000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.0075748214,-0.007734745,0.04845476,0.10437626,0.10437067,0.21626468,2.1988877e-05,2.2928387e-05,0.0004342575,0,1,0,1
85208000,85090000,85128000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.0014747075,-0.0070176143,0.05397339,0.104743,0.10473299,0.21646896,8.305136e-07,1.8808558e-05,0.0005382992,0,1,0,1
85408000,85290000,85328000,0,-0.01,0.0,-0.03,0.09,0.09,0.20250002,0.011000988,-0.005029106,0.06233462,0.10355665,0.10354577,0.21578401,4.67461e-05,9.77033e-06,0.0007202767,0,1,0,1
85808000,85690000,85728000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.006988043,-0.005287995,0.054458894,0.10410733,0.10409087,0.21611446,1.8762461e-05,1.074557e-05,0.000548926,0,1,0,1
86008000,85890000,85928000,0,-0.03,0.0,0.04,0.09,0.09,0.20250002,0.038912028,-0.003424567,0.0022295564,0.10311119,0.10309433,0.2155257,0.0005873837,4.5502634e-06,9.2256687e-07,0,1,0,1
86408000,86286000,86328000,0,0.0,0.0,0.03,0.09,0.09,0.20250002,0.014753806,-0.00029527524,0.01734977,0.10377515,0.103750005,0.21593148,8.390248e-05,3.361444e-08,5.576112e-05,0,1,0,1
