timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6972000,6972000,0.67189205,0.017198052,0.00010190424,0.7404494,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
6976000,6976000,0.6719098,0.01720688,0.00012620164,0.74043304,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
6984000,6984000,0.6719445,0.017211696,0.00018201351,0.7404015,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
6988000,6988000,0.6719637,0.01721353,0.00021535456,0.74038404,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
6992000,6992000,0.67198324,0.017218161,0.00024544715,0.7403661,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
6996000,6996000,0.6720093,0.017225554,0.0002628244,0.7403424,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7000000,7000000,0.6720381,0.017231798,0.00028058738,0.7403161,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7008000,7008000,0.67208076,0.017247137,0.0003230511,0.7402769,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7012000,7012000,0.6721018,0.01725227,0.0003428024,0.7402577,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7016000,7016000,0.67212397,0.017258726,0.00036641525,0.7402374,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7024000,7024000,0.6721672,0.017282624,0.00041179475,0.74019766,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7032000,7032000,0.672205,0.017304493,0.00044966693,0.7401627,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7036000,7036000,0.672248,0.017312828,0.0004715154,0.7401235,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7040000,7040000,0.6722921,0.017319545,0.00049557595,0.7400832,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7048000,7048000,0.6723853,0.017325293,0.00054213457,0.73999846,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7052000,7052000,0.67242986,0.01732795,0.0005590416,0.73995787,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7056000,7056000,0.6724752,0.017333647,0.00057535863,0.73991644,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7064000,7064000,0.67255735,0.017340332,0.00060547027,0.7398417,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7068000,7068000,0.6725991,0.017341875,0.00062317436,0.7398036,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7072000,7072000,0.6726416,0.017345425,0.0006462704,0.7397649,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7076000,7076000,0.672683,0.017349591,0.00066472933,0.7397271,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7080000,7080000,0.67272615,0.01735247,0.00067864015,0.7396878,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7088000,7088000,0.6728091,0.01735536,0.0007130814,0.7396122,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7092000,7092000,0.67284715,0.017356025,0.00072794216,0.73957765,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7096000,7096000,0.6728851,0.017358948,0.00074290956,0.739543,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7100000,7100000,0.6729238,0.017364804,0.0007608858,0.7395077,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7104000,7104000,0.6729636,0.01736815,0.00078404945,0.7394713,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7112000,7112000,0.6730445,0.017372254,0.00083406916,0.7393975,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7116000,7116000,0.67308325,0.017378138,0.0008554775,0.7393621,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7120000,7120000,0.6731204,0.017382413,0.00087903504,0.73932815,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7128000,7128000,0.67319536,0.017378956,0.0009275786,0.7392599,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7132000,7132000,0.67322916,0.017374938,0.0009541593,0.7392292,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7136000,7136000,0.67326164,0.017374218,0.0009827511,0.7391995,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7144000,7144000,0.67331994,0.017386591,0.0010307302,0.7391462,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7148000,7148000,0.6733504,0.01739203,0.0010528937,0.73911816,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7152000,7152000,0.6733813,0.01739754,0.0010735618,0.73908985,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7156000,7156000,0.67340934,0.01740204,0.00109437,0.7390642,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7164000,7164000,0.67346174,0.017408581,0.0011352935,0.7390163,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7168000,7168000,0.6734837,0.017413486,0.0011505851,0.738996,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7172000,7172000,0.6735022,0.017416524,0.0011689725,0.73897916,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7176000,7176000,0.6735206,0.017417133,0.0011910168,0.73896235,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7184000,7184000,0.6735615,0.017407093,0.0012297953,0.7389252,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7188000,7188000,0.67357826,0.017400635,0.0012518994,0.73891,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7192000,7192000,0.67359257,0.017395085,0.0012788904,0.738897,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7196000,7196000,0.67360944,0.01738902,0.0013012334,0.73888177,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7204000,7204000,0.6736492,0.017389212,0.0013369502,0.7388455,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7208000,7208000,0.6736708,0.017393567,0.0013505851,0.7388256,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7216000,7216000,0.67369044,0.017398652,0.0013785892,0.7388076,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7224000,7224000,0.673701,0.017397422,0.0013991173,0.7387979,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7232000,7232000,0.673707,0.017392706,0.0014169057,0.7387925,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7236000,7236000,0.67371076,0.017391125,0.0014272449,0.7387891,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7240000,7240000,0.6737168,0.017394053,0.0014378477,0.7387835,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7248000,7248000,0.673727,0.017401027,0.0014637047,0.738774,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7252000,7252000,0.6737305,0.017405424,0.0014815525,0.73877066,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
