timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
356000,356000,0.00093173573,0.24496664,-3.4953697e-05
360000,360000,0.0010473174,-0.1029101,2.7645854e-05
376000,376000,0.00070403586,-0.09496422,-8.510102e-05
396000,396000,-0.00089894206,-0.004322416,-8.95334e-05
416000,416000,0.0007001493,1.7637736e-05,-7.815098e-05
436000,436000,-0.0006754865,0.0015282745,-0.00019273597
456000,456000,-0.00028465176,0.0011841151,-0.00058750383
476000,476000,0.0005635308,0.00091780716,0.00016078675
496000,496000,0.00027162174,-0.000121131365,-7.0411064e-05
516000,516000,-0.00013096933,0.0013482976,-0.000351221
536000,536000,0.00048154636,0.00077083224,0.0003825545
556000,556000,-0.0002817176,0.001627909,0.00040514892
576000,576000,0.00078015187,0.00055848697,0.00023158609
596000,596000,-0.00021140749,0.0008483533,0.00015052706
616000,616000,0.00028539042,0.0015516225,0.00030290236
636000,636000,0.00022751681,0.00016171104,-0.00020391101
656000,656000,-0.0002703286,0.000104855106,3.0315028e-05
676000,676000,0.0005039875,0.0008280024,-0.0002816866
696000,696000,7.519368e-05,0.00040523818,0.0006904277
716000,716000,6.2829204e-06,0.00068903575,-0.00013224744
736000,736000,-0.00044033048,-0.0007414528,3.431582e-05
756000,756000,0.00028054847,0.0016020039,-4.374716e-05
776000,776000,-0.00072612613,-0.00043780927,-0.00022330154
796000,796000,0.00017859678,0.001246528,0.00034543427
816000,816000,0.00020948458,0.000867186,2.2849888e-05
836000,836000,-0.0018228705,0.0016457998,0.00020556532
856000,856000,0.00044929134,0.00081698585,-0.00019342577
876000,876000,-9.3777126e-05,0.00065318187,-0.0005414559
892000,892000,-7.444483e-05,0.0014374396,-6.1023242e-05
916000,916000,-0.00023873363,0.0011539601,-7.7202145e-05
936000,936000,0.00055313885,0.0011812844,0.00026112792
956000,956000,-0.0003720232,0.0002057697,0.0001985674
976000,976000,0.00046413878,0.0008217258,-0.00010140514
996000,996000,0.00020216689,0.0005144904,-0.00088731246
1016000,1016000,-0.0014138748,0.0014961804,0.00022487571
1036000,1036000,0.00060540414,0.00082229014,-0.00051596295
1056000,1056000,0.0002751381,0.0011370475,0.0006744116
1076000,1076000,-0.00043416547,0.0016959979,9.470119e-05
1096000,1096000,-0.00034674085,0.0010058079,0.00012412526
1116000,1116000,0.00022933027,0.0017928677,0.00025190745
1136000,1136000,-0.00011876934,0.00088463275,-0.00018091168
1156000,1156000,-8.6510336e-05,6.340974e-05,-0.00027472508
1176000,1176000,-0.00012032147,0.003393799,0.00011401002
1196000,1196000,2.2767934e-05,0.0015758971,0.00042790078
1216000,1216000,-0.00034687365,0.0014076008,1.6988908e-05
1236000,1236000,-6.9605085e-05,0.0012401225,-0.0002761025
1256000,1256000,0.0010006885,0.0011702273,-0.0002945272
1276000,1276000,0.00010988539,0.0012357475,6.5124514e-05
1296000,1296000,-0.0008312842,0.0021671315,0.00048495384
1316000,1316000,0.00080901175,0.0009562351,-0.00013359271
1336000,1336000,-0.0011054712,0.0017965175,-0.00020674351
1356000,1356000,0.0006443235,0.002190138,-0.00025335595
1376000,1376000,0.0007434703,0.0023528072,-0.00025947802
1392000,1392000,7.3833195e-05,0.0037035607,0.00050220155
1416000,1416000,-0.00040927535,0.0034473762,0.00052240706
1436000,1436000,0.00046834163,0.00491957,-0.0002557602
1456000,1456000,-0.00034030495,0.002541162,0.00020274392
1476000,1476000,0.0007993894,0.0025744243,-0.0002637642
1496000,1496000,-0.001143831,0.0026933665,0.00017727805
1516000,1516000,-0.0008769013,0.0028753206,-0.00021974537
1536000,1536000,-0.00030439312,0.0029788872,0.00028602753
1556000,1556000,0.001490877,0.0029810993,0.000112558984
1576000,1576000,-0.0012125089,0.002700544,-0.0006197714
1596000,1596000,0.00027627527,0.0073144217,-4.8540434e-05
1616000,1616000,-0.00022377771,0.006532872,-0.0007924169
1636000,1636000,-0.00042229058,0.0062522916,-0.00057222345
1656000,1656000,-0.00043904327,0.0067504747,-0.00070239237
1676000,1676000,-0.0010429777,0.0072268215,-8.798314e-05
1696000,1696000,-9.258512e-05,0.006145687,0.0001915328
1716000,1716000,-0.0008242334,0.0071507385,-0.00033275117
1736000,1736000,-0.0001911295,0.0071223653,4.836417e-05
1756000,1756000,-0.0007758178,0.0071792486,0.00020046315
1776000,1776000,6.843863e-05,0.0066841627,-4.558929e-06
1796000,1796000,-0.00024185024,0.012736622,-0.00044461284
1816000,1816000,-0.0003491976,0.0131795835,-0.000503536
1836000,1836000,-0.0004383655,0.012650127,-6.4113156e-05
1856000,1856000,-0.0012085679,0.014150147,-0.00023416108
1876000,1876000,-0.0011903952,0.013422576,-0.00062709727
1896000,1896000,-0.00068879686,0.013484998,-5.2214018e-05
1916000,1916000,-0.0011226669,0.0141394865,-4.557526e-05
1936000,1936000,-0.0010365131,0.013751953,-0.00065231026
1956000,1956000,-0.000681686,0.014811302,-9.866981e-05
1976000,1976000,-0.0010173793,0.013569042,-0.0005330982
1996000,1996000,-0.0010224341,0.013970339,-0.00015729394
2016000,2016000,-0.00025099673,0.022806477,-0.00033944324
2036000,2036000,-0.0010384014,0.022502135,-0.00019346901
2056000,2056000,-0.001120318,0.022021422,-0.0005086674
2076000,2076000,-0.001994507,0.022808038,-0.0005387522
2096000,2096000,-0.0006496763,0.022842102,-0.00021331645
2116000,2116000,-0.0015671257,0.023355333,-0.00030403255
2136000,2136000,-0.002782395,0.023204213,-0.00019223528
2156000,2156000,-0.0015316118,0.02296355,-8.190728e-05
2176000,2176000,-0.0012984936,0.02319499,-0.0009678124
2196000,2196000,-0.000782648,0.02123814,-0.00038514324
2216000,2216000,-0.002473857,0.03023599,-0.00030623365
2236000,2236000,-0.001753294,0.023308873,-0.0004065435
2256000,2256000,-0.0008524891,0.02253358,-0.0004968596
2276000,2276000,-0.0020254264,0.022706581,-0.0006529191
2296000,2296000,-0.0025961443,0.023452675,-0.00033552363
2316000,2316000,-0.002085425,0.023361212,-0.0012000665
2336000,2336000,-0.0022500248,0.022465046,-8.059731e-05
2356000,2356000,-0.0014065403,0.024029767,-0.00076697906
2376000,2376000,-0.0021344991,0.0233301,-0.00079119083
2396000,2396000,-0.0019503011,0.02312959,-0.0005423999
2416000,2416000,-0.0033179317,0.023198491,-0.0003183973
2436000,2436000,-0.0026957511,0.023174442,-0.00040846318
2456000,2456000,-0.0024757686,0.023059767,-0.00034180042
2476000,2476000,-0.0021922248,0.02324376,-0.00061673793
2496000,2496000,-0.0023281663,0.024066953,-0.0004210815
2516000,2516000,-0.0018971679,0.02293163,-0.00053067476
2536000,2536000,-0.0021741604,0.023493584,-0.0008402505
2556000,2556000,-0.0020198615,0.023284504,-0.0008287057
2576000,2576000,-0.0019702297,0.021990467,-6.963047e-05
2596000,2596000,-0.0021711611,0.022608567,-0.0011037601
2616000,2616000,-0.00337052,0.024297042,-0.0006045448
2636000,2636000,-0.0025296598,0.0230635,-0.00055405963
2656000,2656000,-0.0034099817,0.02202038,-0.0005811663
2676000,2676000,-0.0010190586,0.023144757,-0.0002912315
2696000,2696000,-0.0033498567,0.022272328,-0.0009558724
2716000,2716000,-0.0025795184,0.023232276,-0.00010783314
2736000,2736000,-0.0026599308,0.023140883,-0.0009869247
2756000,2756000,-0.0024683282,0.023051012,-0.0005499015
2776000,2776000,-0.0030157594,0.023751572,-0.0008241228
2796000,2796000,-0.0022869057,0.022925664,-0.0007368868
2816000,2816000,-0.002558859,0.023189766,-0.0006948851
2836000,2836000,-0.0032699981,0.023773326,-0.00054090575
2856000,2856000,-0.0025696678,0.022761315,-0.0006347061
2876000,2876000,-0.0017289465,0.02389518,-0.00045780075
2896000,2896000,-0.0021961147,0.023872597,-0.00015092808
2916000,2916000,-0.0024846997,0.022669382,-0.0011188779
2936000,2936000,-0.0021979217,0.022429878,-0.0012563997
2956000,2956000,-0.002483658,0.023935156,-0.0003273564
2976000,2976000,-0.0021815023,0.0226211,-0.0004490694
2996000,2996000,-0.0033483822,0.023379307,-0.0006221577
