timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
27620000,27620000,0.673199,0.01687005,-0.00024834627,0.7392689,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
28120000,28120000,0.67297864,0.016826663,-0.00031395187,0.7394704,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
28620000,28620000,0.67303354,0.016831137,-0.0004005696,0.7394204,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
29120000,29120000,0.67296,0.016780782,-0.0005916203,0.7394883,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
29620000,29620000,0.67290694,0.016778525,-0.00082566566,0.7395364,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
30120000,30120000,0.6727104,0.016748773,-0.0009211199,0.73971575,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
30620000,30620000,0.6726543,0.016699607,-0.0010805916,0.73976773,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
31120000,31120000,0.6726282,0.016637925,-0.0012427437,0.73979247,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
31620000,31620000,0.67258453,0.016639272,-0.0013555116,0.73983204,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
32120000,32120000,0.6724803,0.016728146,-0.0014327208,0.7399246,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
32620000,32620000,0.67245114,0.01666004,-0.0014525534,0.7399526,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
33120000,33120000,0.67220575,0.016761309,-0.0016611781,0.74017286,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
33620000,33620000,0.67208517,0.016881447,-0.0017448323,0.7402794,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
34120000,34120000,0.6719318,0.016879288,-0.0017913046,0.74041855,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
34620000,34620000,0.6719135,0.016954934,-0.0017817899,0.7404334,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
35120000,35120000,0.6717428,0.016964208,-0.0018205843,0.740588,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
35620000,35620000,0.671535,0.017025547,-0.0018048052,0.74077505,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
36120000,36120000,0.6713609,0.017010381,-0.0018247848,0.7409332,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
36620000,36620000,0.67126745,0.017009286,-0.0017970718,0.7410178,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
37120000,37120000,0.6711637,0.017109914,-0.0018848246,0.7411093,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
37620000,37620000,0.6710061,0.017169565,-0.0017391333,0.74125105,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
38120000,38120000,0.67091596,0.017297637,-0.0017626946,0.74132955,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
38620000,38620000,0.6709599,0.01734694,-0.0017185454,0.7412888,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
39120000,39120000,0.6709883,0.017349033,-0.0018020715,0.7412628,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
39620000,39620000,0.6709713,0.017483965,-0.001845233,0.7412749,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
40120000,40120000,0.67088026,0.017623842,-0.0018870902,0.74135387,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
40620000,40620000,0.67079794,0.017660622,-0.0018336589,0.7414276,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
41120000,41120000,0.670834,0.017711397,-0.0018397887,0.74139374,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
41620000,41620000,0.67072487,0.017843638,-0.0018447667,0.7414893,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
42120000,42120000,0.70981604,0.00038597206,0.0015832275,0.7043852,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
42620000,42620000,0.7249818,0.019713752,-0.0023718078,0.6884818,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
43120000,43120000,0.7215965,0.026950296,-0.0047024237,0.69177324,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
43620000,43620000,0.71822506,0.027375193,-0.004175234,0.6952597,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
44120000,44120000,0.71315426,0.025267556,-0.0028085618,0.700546,0.9999939,2.3283067e-10,0.0,0.0035125618,2
44620000,44620000,0.7130973,0.022786885,-0.0017594119,0.7006926,0.9999939,2.3283067e-10,0.0,0.0035125618,2
45120000,45120000,0.7126193,0.020347454,-0.00046218405,0.7012557,0.9999939,2.3283067e-10,0.0,0.0035125618,2
45620000,45620000,0.711188,0.018418113,0.0019081992,0.70275795,0.9999939,2.3283067e-10,0.0,0.0035125618,2
46120000,46120000,0.7099945,0.017480634,0.0031374502,0.70398325,0.9999939,2.3283067e-10,0.0,0.0035125618,2
46620000,46620000,0.7094443,0.018022321,0.0007715424,0.7045307,0.9999939,2.3283067e-10,0.0,0.0035125618,2
47120000,47120000,0.7087395,0.01816896,-0.003085257,0.7052296,0.9999939,2.3283067e-10,0.0,0.0035125618,2
47620000,47620000,0.70862466,0.017283246,-0.0049538207,0.7053566,0.9999939,2.3283067e-10,0.0,0.0035125618,2
48120000,48120000,0.70813715,0.018216142,-0.006355309,0.7058113,0.9999939,2.3283067e-10,0.0,0.0035125618,2
48620000,48620000,0.70785207,0.01846046,-0.0065617696,0.706089,0.9999939,2.3283067e-10,0.0,0.0035125618,2
49120000,49120000,0.7077683,0.018764311,-0.005173192,0.7061765,0.9999939,2.3283067e-10,0.0,0.0035125618,2
49620000,49620000,0.707658,0.019873539,-0.0046949056,0.70626,0.9999939,2.3283067e-10,0.0,0.0035125618,2
50120000,50120000,0.7075212,0.019894138,-0.003808374,0.70640177,0.9999939,2.3283067e-10,0.0,0.0035125618,2
50620000,50620000,0.70731616,0.019971056,-0.0026405915,0.70661026,0.9999939,2.3283067e-10,0.0,0.0035125618,2
51120000,51120000,0.7071127,0.020230617,-0.0018101113,0.7068091,0.9999939,2.3283067e-10,0.0,0.0035125618,2
51620000,51620000,0.7070639,0.019983659,-0.0008628544,0.70686674,0.9999939,2.3283067e-10,0.0,0.0035125618,2
52120000,52120000,0.7069838,0.019998785,-0.0013658693,0.7069456,0.9999939,2.3283067e-10,0.0,0.0035125618,2
52620000,52620000,0.7069632,0.020084148,-0.0018818137,0.70696265,0.9999939,2.3283067e-10,0.0,0.0035125618,2
53120000,53120000,0.70697695,0.019510187,-0.0014146165,0.706966,0.9999939,2.3283067e-10,0.0,0.0035125618,2
53620000,53620000,0.7068892,0.018927407,-0.0017254784,0.707069,0.9999939,2.3283067e-10,0.0,0.0035125618,2
54120000,54120000,0.70684636,0.018758839,-0.0017721787,0.7071162,0.9999939,2.3283067e-10,0.0,0.0035125618,2
54620000,54620000,0.70683855,0.018751105,-0.0027803609,0.7071209,0.9999939,2.3283067e-10,0.0,0.0035125618,2
55120000,55120000,0.70690125,0.018774329,-0.0026500057,0.7070581,0.9999939,2.3283067e-10,0.0,0.0035125618,2
55620000,55620000,0.7068475,0.019353364,-0.002600973,0.7070965,0.9999939,2.3283067e-10,0.0,0.0035125618,2
56120000,56120000,0.706912,0.019811612,-0.0024193048,0.70701987,0.9999939,2.3283067e-10,0.0,0.0035125618,2
56620000,56620000,0.7068472,0.020715134,-0.002901263,0.707057,0.9999939,2.3283067e-10,0.0,0.0035125618,2
57120000,57120000,0.7067937,0.020519717,-0.0031532163,0.70711505,0.9999939,2.3283067e-10,0.0,0.0035125618,2
57620000,57620000,0.706872,0.01988678,-0.002912478,0.707056,0.9999939,2.3283067e-10,0.0,0.0035125618,2
58120000,58120000,0.706836,0.01937629,-0.002670678,0.7071071,0.9999939,2.3283067e-10,0.0,0.0035125618,2
58620000,58620000,0.70676374,0.019510545,-0.0016011078,0.70717883,0.9999939,2.3283067e-10,0.0,0.0035125618,2
59120000,59120000,0.7068984,0.01977246,-0.0020513448,0.7070358,0.9999939,2.3283067e-10,0.0,0.0035125618,2
59620000,59620000,0.7069306,0.01973793,-0.0017102277,0.7070055,0.9999939,2.3283067e-10,0.0,0.0035125618,2
60120000,60120000,0.70678425,0.019923711,-0.001473874,0.70714706,0.9999939,2.3283067e-10,0.0,0.0035125618,2
60620000,60620000,0.7067945,0.02003859,-0.0010301294,0.70713437,0.9999939,2.3283067e-10,0.0,0.0035125618,2
61120000,61120000,0.70683575,0.019779932,-0.0019822812,0.70709836,0.9999939,2.3283067e-10,0.0,0.0035125618,2
61620000,61620000,0.70684385,0.020378307,-0.0015454332,0.7070744,0.9999939,2.3283067e-10,0.0,0.0035125618,2
62120000,62120000,0.7067472,0.019836571,-0.0019862282,0.70718527,0.9999939,2.3283067e-10,0.0,0.0035125618,2
62620000,62620000,0.7067995,0.019292787,-0.0023485096,0.707147,0.9999939,2.3283067e-10,0.0,0.0035125618,2
63120000,63120000,0.7068656,0.019366696,-0.0017870442,0.7070804,0.9999939,2.3283067e-10,0.0,0.0035125618,2
63620000,63620000,0.7068272,0.018788451,-0.0022521794,0.7071331,0.9999939,2.3283067e-10,0.0,0.0035125618,2
64120000,64120000,0.7068222,0.018758902,-0.0023177706,0.70713866,0.9999939,2.3283067e-10,0.0,0.0035125618,2
64620000,64620000,0.70682055,0.018998848,-0.0020813895,0.7071348,0.9999939,2.3283067e-10,0.0,0.0035125618,2
65120000,65120000,0.70680887,0.019459223,-0.0019102218,0.7071343,0.9999939,2.3283067e-10,0.0,0.0035125618,2
65620000,65620000,0.7067773,0.019791996,-0.0017965547,0.707157,0.9999939,2.3283067e-10,0.0,0.0035125618,2
66120000,66120000,0.70686984,0.020767696,-0.0012418928,0.7070377,0.9999939,2.3283067e-10,0.0,0.0035125618,2
66620000,66620000,0.70680463,0.020447666,-0.0012169003,0.7071122,0.9999939,2.3283067e-10,0.0,0.0035125618,2
67120000,67120000,0.70681375,0.01998268,-0.0013634467,0.7071161,0.9999939,2.3283067e-10,0.0,0.0035125618,2
67620000,67620000,0.7069146,0.019463565,-0.0011839085,0.70703006,0.9999939,2.3283067e-10,0.0,0.0035125618,2
68120000,68120000,0.70688015,0.019578,-0.00066273706,0.70706207,0.9999939,2.3283067e-10,0.0,0.0035125618,2
68620000,68620000,0.7068786,0.0196944,-5.8242575e-05,0.7070607,0.9999939,2.3283067e-10,0.0,0.0035125618,2
69120000,69120000,0.7068719,0.020156696,-0.00071573805,0.707054,0.9999939,2.3283067e-10,0.0,0.0035125618,2
69620000,69620000,0.70679843,0.020287883,-0.0017773974,0.70712185,0.9999939,2.3283067e-10,0.0,0.0035125618,2
70120000,70120000,0.70692635,0.01999373,-0.0021383448,0.70700127,0.9999939,2.3283067e-10,0.0,0.0035125618,2
70620000,70620000,0.70684767,0.01963716,-0.0014498148,0.70709175,0.9999939,2.3283067e-10,0.0,0.0035125618,2
71120000,71120000,0.7069509,0.020388288,-0.0010489799,0.70696795,0.9999939,2.3283067e-10,0.0,0.0035125618,2
71620000,71620000,0.7068385,0.020934552,-0.00036005315,0.70706505,0.9999939,2.3283067e-10,0.0,0.0035125618,2
72120000,72120000,0.70682573,0.021286096,0.00043627803,0.7070673,0.9999939,2.3283067e-10,0.0,0.0035125618,2
72620000,72620000,0.7068256,0.02149827,0.00068416895,0.70706075,0.9999939,2.3283067e-10,0.0,0.0035125618,2
73120000,73120000,0.7068199,0.020914087,0.00018120058,0.70708436,0.9999939,2.3283067e-10,0.0,0.0035125618,2
