timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
2140000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2152000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2164000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2176000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2188000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2200000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2212000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2224000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2236000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2248000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2260000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2272000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2284000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2296000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2308000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2320000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2332000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2344000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2356000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2368000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2380000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2392000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2404000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2416000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2428000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2440000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2452000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2464000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2476000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2488000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2500000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2512000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2524000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2536000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2548000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2560000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2572000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2584000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2596000,47.397742099999995,8.5455934,488.101,0.0,0.0,0.0,0.0,1,1,0,0
2608000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2620000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2632000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2644000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2656000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2668000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2680000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2692000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2704000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2716000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2728000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2740000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2752000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2764000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2776000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2788000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2800000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2812000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2824000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2836000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2848000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2860000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2872000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2884000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2896000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2908000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2920000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2932000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2944000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2956000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2968000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2980000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
2992000,47.397742099999995,8.5455934,488.10004,0.0,0.0,0.0,0.0,1,1,0,0
3004000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3016000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3028000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3040000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3052000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3064000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3076000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3088000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3100000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3112000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3124000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3136000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3148000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3160000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3172000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3184000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3196000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3208000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3220000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3232000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3244000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3256000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3268000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3280000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3292000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3304000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3316000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3328000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3340000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3352000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3364000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3376000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3388000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3400000,47.397742099999995,8.5455934,488.09903,0.0,0.0,0.0,0.0,1,1,0,0
3412000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3424000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3436000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3448000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3460000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3472000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3484000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3496000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3508000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3520000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3532000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3544000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3556000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3568000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3580000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3592000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3604000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3616000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3628000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3640000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3652000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3664000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3676000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3688000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3700000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3712000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3724000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3736000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3748000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3760000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3772000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3784000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3796000,47.397742099999995,8.5455934,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
3808000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3820000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3832000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3844000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3856000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3868000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3880000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3892000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3904000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3916000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3928000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3940000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3952000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3964000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3976000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
3988000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4000000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4012000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4024000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4036000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4048000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4060000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4072000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4084000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4096000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4108000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4120000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4132000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4144000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4156000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4168000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4180000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4192000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4204000,47.397742099999995,8.5455934,488.11002,0.0,0.0,0.0,0.0,1,1,0,0
4216000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4228000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4240000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4252000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4264000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4276000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4288000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4300000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4312000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4324000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4336000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4348000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4360000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4372000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4384000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4396000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4408000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4420000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4432000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4444000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4456000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4468000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4480000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4492000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4504000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4516000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4528000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4540000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4552000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4564000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4576000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4588000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4600000,47.397742,8.5455933,488.101,0.0,0.0,0.0,0.0,1,1,0,0
4612000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4624000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4636000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4648000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4660000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4672000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4684000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4696000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4708000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4720000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4732000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4744000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4756000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4768000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4780000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4792000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4804000,47.397742099999995,8.545593499999999,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
4816000,47.397742099999995,8.545593499999999,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
4828000,47.397742099999995,8.545593499999999,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
4840000,47.397742099999995,8.545593499999999,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
4852000,47.397742099999995,8.545593499999999,488.10403,0.0,0.0,0.0,0.0,1,1,0,0
